id;amount_answer_tokens;confidence_per_choice;finish_reason
('high_school_world_history', 9);755;[0.22755338646602377, 0.4669092328843028, 0.11090065021752311, 0.1946367258266935];stop
('high_school_world_history', 10);506;[0.29496203028777124, 0.5176744540272147, 0.08856366192247492, 0.09879990440246343];stop
('high_school_world_history', 11);601;[0.8149571325019869, 0.09433812422199951, 0.042521523987371294, 0.04818319912833373];stop
('high_school_world_history', 12);568;[0.8617463635791118, 0.08400162171499127, 0.025221860655244295, 0.02903018366617016];stop
('high_school_world_history', 13);436;[0.8316322486610909, 0.0933065440139602, 0.04476896907632995, 0.030292199734812637];stop
('high_school_world_history', 14);553;[0.176980444281657, 0.13152068281000145, 0.07377641665201652, 0.6177224473069493];stop
('high_school_world_history', 15);488;[0.30442843229591726, 0.1415723687135461, 0.05208157009626332, 0.5019176317321726];stop
('high_school_world_history', 16);368;[0.7916560883099264, 0.121404385939089, 0.06917413395509728, 0.017765386863715083];stop
('high_school_world_history', 17);335;[0.9614702768870783, 0.03502155253649758, 0.0019451486877821542, 0.0015629708798146158];stop
('high_school_world_history', 18);1038;[0.34278772470041263, 0.46853523996228474, 0.12222472727874222, 0.06645243158275052];stop
('high_school_world_history', 19);506;[0.7702669107915594, 0.13810125140732413, 0.06033196137917828, 0.03129980923401209];stop
('high_school_world_history', 20);2106;[0.703248957408828, 0.22831150238574993, 0.04785669071762822, 0.020582906196420912];stop
('high_school_world_history', 21);367;[0.1349812035301998, 0.05285939879803244, 0.010739038239057795, 0.8014203653864598];stop
('high_school_world_history', 22);348;[0.3616978093590071, 0.5262672073035662, 0.06384344809631608, 0.04819156295062908];stop
('high_school_world_history', 23);574;[0.45969847829474986, 0.15640453011055408, 0.30147762242284176, 0.08241939559017179];stop
('high_school_world_history', 24);680;[0.5585597706470314, 0.19303309149712988, 0.08837698921329858, 0.16003005362350212];stop
('high_school_world_history', 25);1344;[0.9604267152221099, 0.028110064011641258, 0.008309319050262906, 0.0031538617744339688];stop
('high_school_world_history', 26);1383;[0.9346226054156067, 0.02267794507034051, 0.02735482333855213, 0.015344661537536082];stop
('high_school_world_history', 27);681;[0.11498850667033897, 0.03143610840307502, 0.017091519755875646, 0.8364838479658975];stop
('high_school_world_history', 28);787;[0.8902385101907966, 0.04867859984165898, 0.04867859984165898, 0.012404409388008752];stop
('high_school_world_history', 29);282;[0.08858566671748899, 0.03310204521100817, 0.024599351217701636, 0.8537129343396209];stop
('high_school_world_history', 30);441;[0.46729756655325133, 0.1277520609252074, 0.3211686074971604, 0.08378184702768338];stop
('high_school_world_history', 31);982;[0.2029193352809977, 0.08458935385321974, 0.03666677082180842, 0.6758245541805641];stop
('high_school_world_history', 32);684;[0.49961715604702156, 0.3328167564611457, 0.054330841961764, 0.11323519842901926];stop
('high_school_world_history', 33);635;[0.8388439366569344, 0.08569329407602069, 0.03743662763574514, 0.03802616873822112];stop
('high_school_world_history', 34);1693;[0.36556513030453014, 0.41423956189975114, 0.1186816073855914, 0.10151375831459969];stop
('high_school_world_history', 35);937;[0.49662257598727416, 0.2742610343952429, 0.057488235861081816, 0.17162816978215778];stop
('high_school_world_history', 36);1580;[0.26808570111833907, 0.18425242817579537, 0.15759945348521306, 0.3900623935090845];stop
('high_school_world_history', 37);509;[0.31904708142534605, 0.46421076433287267, 0.05631516175263027, 0.16042694740013003];stop
('high_school_world_history', 38);1539;[0.39661128544140795, 0.08444342557947856, 0.025354514231205657, 0.49359071969879054];stop
('high_school_world_history', 39);1240;[0.20222386157377678, 0.049557082657917355, 0.04238841908643731, 0.7058306310747701];stop
('high_school_world_history', 40);969;[0.38614141512174716, 0.041339919342927814, 0.5445466767677444, 0.0279719886250209];stop
('high_school_world_history', 41);382;[0.330265258201553, 0.06109292980287058, 0.04684157411174852, 0.5618001624964972];stop
('high_school_world_history', 42);406;[0.5074985329172869, 0.13033639479326098, 0.2397253182265183, 0.12243971182880366];stop
('high_school_world_history', 43);754;[0.10955884695813482, 0.13634818802306709, 0.039679584855205764, 0.7144134027547473];stop
('high_school_world_history', 44);722;[0.20751231287854063, 0.13398001902567344, 0.038990408386885916, 0.6195172944574565];stop
('high_school_world_history', 45);725;[0.12216919782579445, 0.11123632046187298, 0.04124250714639692, 0.7253519253429491];stop
('high_school_world_history', 46);931;[0.4174136628077881, 0.1971722647198976, 0.2695025323663196, 0.11591159480967897];stop
('high_school_world_history', 47);525;[0.8701834877961006, 0.07142900933390718, 0.02669107073370054, 0.03169643075367766];stop
('high_school_us_history', 2);489;[0.09004071222404218, 0.021723332777562346, 0.006835551568032189, 0.8814003556331241];stop
('high_school_us_history', 3);987;[0.18903281298800456, 0.6701794979426664, 0.05008870901271258, 0.09069893487648051];stop
('high_school_us_history', 4);488;[0.17928268288372767, 0.5878452859531225, 0.07710852106786309, 0.1557634942165793];stop
('high_school_us_history', 5);457;[0.47692429426970684, 0.298451614935039, 0.1548346581066645, 0.0697894481478744];stop
('high_school_us_history', 6);804;[0.8850261530153135, 0.07041225013357838, 0.027573833339283482, 0.016987745915011312];stop
('high_school_us_history', 7);616;[0.7959170963312046, 0.1567253640914555, 0.03134704487515195, 0.016010507712212036];stop
('high_school_us_history', 8);750;[0.2977626212149351, 0.288601428466306, 0.09666936966451838, 0.31696666035615584];stop
('high_school_us_history', 9);435;[0.3398779969999584, 0.4868527814020967, 0.06797987604493504, 0.10528929171578807];stop
('high_school_us_history', 10);3555;[0.03598119751989154, 0.9279672800961911, 0.011321983434425103, 0.024729491293481776];stop
('high_school_us_history', 11);578;[0.5159946493171282, 0.1525277269958875, 0.2849593093563925, 0.04651833402982758];stop
('high_school_us_history', 12);1158;[0.9360231881412662, 0.04446779138757646, 0.014894847927600952, 0.004614208634728625];stop
('high_school_us_history', 13);528;[0.7201767551683095, 0.17648689871391948, 0.05729691395422112, 0.04603936376493641];stop
('high_school_us_history', 14);589;[0.31218522960964157, 0.5652944556881139, 0.05176538570642144, 0.07075489322303255];stop
('high_school_us_history', 15);357;[0.17893026082864796, 0.03635188740048553, 0.7301472201301771, 0.05457064635371305];stop
('high_school_us_history', 16);471;[0.4077421713283867, 0.4077421713283867, 0.0273170224715705, 0.1571986106154083];stop
('high_school_us_history', 17);1063;[0.23355209685992034, 0.6550130539382811, 0.06092571190129639, 0.05050918921204487];stop
('high_school_us_history', 18);752;[0.31679467024364943, 0.29298717480805814, 0.24289489916929127, 0.1473232034339838];stop
('high_school_us_history', 19);365;[0.23344507051674598, 0.11027164321437839, 0.021713773992862447, 0.6345695309523014];stop
('high_school_us_history', 20);434;[0.11216107822376284, 0.09744723348747966, 0.04749198863522153, 0.7428996956688185];stop
('high_school_us_history', 21);1498;[0.2730948897529495, 0.03813259073308118, 0.6551205644129043, 0.033651893209470186];stop
('high_school_us_history', 22);878;[0.3920488525708132, 0.3459818980555873, 0.18231964830382957, 0.07964954602539287];stop
('high_school_us_history', 23);387;[0.37738594535459424, 0.4696643973821093, 0.0465030755437444, 0.10644660001918939];stop
('high_school_us_history', 24);1153;[0.11184674783784535, 0.2856106761973443, 0.05201356819693747, 0.5505289874768479];stop
('high_school_us_history', 25);574;[0.19053381268162295, 0.20601617254503762, 0.4430043871229657, 0.16044555650344897];stop
('high_school_us_history', 26);434;[0.22618688647830407, 0.15545582207964911, 0.07576311683013859, 0.5425941661332758];stop
('high_school_us_history', 27);6563;[0.2216138092853661, 0.6215313169638151, 0.06153993226341206, 0.09531491166546482];stop
('high_school_us_history', 28);376;[0.12361792490217657, 0.05073269415974243, 0.019559195971085776, 0.8060901763643622];stop
('high_school_us_history', 29);1539;[0.9046323682861661, 0.06761153727809854, 0.014852287246169627, 0.012903890779412772];stop
('high_school_us_history', 30);534;[0.3200577804626479, 0.18236342622911714, 0.3741854549789513, 0.12339328119826276];stop
('high_school_us_history', 31);2622;[0.17631616670066427, 0.22639443941660575, 0.5603315855451871, 0.036957876279290446];stop
('high_school_us_history', 32);447;[0.7486872597811606, 0.10132379933844222, 0.05773256059952683, 0.09225636915204309];stop
('high_school_us_history', 33);1212;[0.9829782956742547, 0.009340289373536712, 0.004080470228825618, 0.003601002338027263];stop
('high_school_us_history', 34);514;[0.3570005019426084, 0.16091273312933027, 0.3053587111830145, 0.17672806368226224];stop
('high_school_us_history', 35);713;[0.24278023418748007, 0.13833200762417738, 0.3644562978410759, 0.25443150089597];stop
('high_school_us_history', 36);632;[0.7516471745806923, 0.126598055516153, 0.03742231373044786, 0.08433248580957074];stop
('high_school_us_history', 37);546;[0.6818882781436877, 0.16973540269502105, 0.07650573992989544, 0.0718704914703543];stop
('high_school_us_history', 38);684;[0.8302871759315404, 0.11961420688731922, 0.029312722041232347, 0.02078583242350685];stop
('high_school_us_history', 39);724;[0.35019257539608745, 0.4496561407423192, 0.060854344793645446, 0.13929698248851421];stop
('high_school_us_history', 40);5862;[0.04944311327589431, 0.5152091020013881, 0.046447506477541506, 0.3889002334958417];stop
('high_school_us_history', 41);577;[0.2534958885577743, 0.14443760344012388, 0.04838053697312375, 0.5536859583285699];stop
('high_school_us_history', 42);620;[0.06225894755217058, 0.049250881246780585, 0.015497477376761722, 0.8729927194291108];stop
('high_school_us_history', 43);929;[0.39371846115949993, 0.4461414652067387, 0.032318381268806685, 0.1278216774787297];stop
('high_school_us_history', 44);356;[0.11706033604049404, 0.07155754810209955, 0.7283739066129811, 0.08300820800451374];stop
('high_school_us_history', 45);549;[0.32791500213862956, 0.17279906318641858, 0.051079311600772025, 0.4482066664031654];stop
('high_school_us_history', 46);349;[0.8811706475887903, 0.08196164013554808, 0.010258702139179244, 0.02660904869874283];stop
('high_school_us_history', 47);1806;[0.3443046135436189, 0.06994973336024762, 0.4855473299642468, 0.10019836681256655];stop
('high_school_us_history', 48);417;[0.1342651286452928, 0.08805322112101095, 0.028810903727371145, 0.7488707142953556];stop
('high_school_us_history', 49);352;[0.711024246848541, 0.17698793412826305, 0.0636019456260904, 0.04838580867254233];stop
('high_school_us_history', 50);735;[0.4823640403719815, 0.09063352330942787, 0.29717588207514134, 0.12982652796263933];stop
('high_school_us_history', 51);761;[0.04666031331275349, 0.022040771349361044, 0.008631290076706568, 0.922667621868578];stop
('high_school_statistics', 168);329;[0.40030332443148076, 0.45360309283704037, 0.0366567538131809, 0.10943685212943634];stop
('high_school_statistics', 169);583;[0.17290136875335377, 0.09851623028812886, 0.023036877675846786, 0.705545511867424];stop
('high_school_statistics', 170);770;[0.9508945269696, 0.03357068387595733, 0.0033762923934734586, 0.012158495972601413];stop
('high_school_statistics', 171);456;[0.2773652858767654, 0.2228692683597006, 0.3911477240138052, 0.10861780659416022];stop
('high_school_statistics', 172);792;[0.02876818243600561, 0.016911942004978645, 0.0016485481638882698, 0.9526712959678718];stop
('high_school_statistics', 173);1132;[0.38466694388094835, 0.03749670035851445, 0.5257773736118517, 0.052059012904849225];stop
('high_school_statistics', 174);519;[0.55105912440354, 0.24453100414970602, 0.036346288972016375, 0.16806353748408367];stop
('high_school_statistics', 175);874;[0.9725214214447943, 0.020184036403078143, 0.003675786977647375, 0.003618799182684719];stop
('high_school_statistics', 176);612;[0.015777191639195026, 0.006178437019066922, 0.001944131465322678, 0.9761001937519266];stop
('high_school_statistics', 177);365;[0.7891988098640299, 0.12486938439140904, 0.027862125736890946, 0.05806965661771783];stop
('high_school_statistics', 178);769;[0.9115270039289886, 0.02976241382393491, 0.02391477135500706, 0.03479578700409256];stop
('high_school_statistics', 179);641;[0.12352906685862125, 0.09620453400157415, 0.6677918859132994, 0.11247449530638162];stop
('high_school_statistics', 180);204;[0.5688010914773194, 0.2604161158904246, 0.022402124484002316, 0.14838063011750152];stop
('high_school_statistics', 181);872;[0.4716504607375679, 0.22986409007850264, 0.17351051826642228, 0.12497493804536873];stop
('high_school_statistics', 182);578;[0.4585965608577336, 0.5196579835177075, 0.011127515013988332, 0.010617949002019893];stop
('high_school_statistics', 183);1687;[0.22219522118949211, 0.07678860455596835, 0.01660670037493074, 0.6844094436599512];stop
('high_school_statistics', 184);273;[0.05138195751565745, 0.018320801160216085, 0.005187844742543598, 0.9251093995803237];stop
('high_school_statistics', 185);487;[0.08246544914055322, 0.027622465453075153, 0.003324908469444806, 0.8865872103728667];stop
('high_school_statistics', 186);383;[0.035231819381953924, 0.9374840233595215, 0.005236742443843288, 0.022047509198503873];stop
('high_school_statistics', 187);2730;[0.15803842822008654, 0.13517743111306055, 0.06188873772214331, 0.6448954176254543];stop
('high_school_statistics', 188);1067;[0.06551235306613358, 0.037327813584791134, 0.8765455025918313, 0.02061437651142938];stop
('high_school_statistics', 189);1496;[0.9884953750706803, 0.006256893848691706, 0.0039154641203045975, 0.0013321695737881422];stop
('high_school_statistics', 190);1669;[0.7722397472976319, 0.08139346568959172, 0.07888925201556232, 0.06747755308628889];stop
('high_school_statistics', 191);700;[0.868939311298937, 0.06913238780335702, 0.03265582770942673, 0.029272494771605734];stop
('high_school_statistics', 192);757;[0.29243808197053134, 0.21395227126881985, 0.34189475599417773, 0.15171487830324354];stop
('high_school_statistics', 193);1513;[0.004453895410941744, 0.0025377531083024822, 0.0007047085869324065, 0.9923036975090456];stop
('high_school_statistics', 194);471;[0.41144442931364866, 0.07038984226903511, 0.3519270700600985, 0.16623857690053429];stop
('high_school_statistics', 195);532;[0.36874377754456367, 0.1160303776430819, 0.3464027214565495, 0.16882320330559186];stop
('high_school_statistics', 196);340;[0.025549479404723525, 0.009253410435585429, 0.006459921585877133, 0.9587371736783458];stop
('high_school_statistics', 197);7592;[0.165915890230911, 0.05915913958078398, 0.42368106821878004, 0.3512439423751453];stop
('high_school_statistics', 198);649;[0.4209222957239529, 0.5077292057579554, 0.023378649382762514, 0.047969873877515605];stop
('high_school_statistics', 199);623;[0.9825893528730139, 0.006620636140722157, 0.00877091785231821, 0.002019179940825946];stop
('high_school_statistics', 200);804;[0.507980995962148, 0.31788640340363217, 0.07093004410046082, 0.10320260520466089];stop
('high_school_statistics', 201);232;[0.17117811615490508, 0.017486949637971545, 0.019815305206787478, 0.791519613470893];stop
('high_school_statistics', 202);1400;[0.01833318868115449, 0.009511135260057275, 0.001993642255242323, 0.9701620470028115];stop
('high_school_statistics', 203);485;[0.1474481418570716, 0.07186048517488487, 0.03188789699747648, 0.7488034729198638];stop
('high_school_statistics', 204);470;[0.07565066579031247, 0.020361100476394382, 0.010729543405980601, 0.8932586441706558];stop
('high_school_statistics', 205);5948;[0.06630972424703341, 0.10596263763424056, 0.019909789726689022, 0.8078178151753971];stop
('high_school_statistics', 206);467;[0.06107583207634554, 0.043309250122844985, 0.01202654440864325, 0.8835883950574076];stop
('high_school_statistics', 207);420;[0.9509902533897556, 0.03254109639760676, 0.0015702797607789008, 0.01489839955945047];stop
('high_school_statistics', 208);652;[0.011997824952305468, 0.003716752783377166, 0.000925172917951062, 0.9833602837682454];stop
('high_school_statistics', 209);272;[0.4479937167242617, 0.023374697818559397, 0.38318933226318236, 0.14544225682653483];stop
('high_school_statistics', 210);1191;[0.08784508578086302, 0.15906690093440395, 0.01757012250057624, 0.7355178980789121];stop
('high_school_statistics', 211);386;[0.20996228188701657, 0.07724079771985534, 0.06606755540717608, 0.6467293390316291];stop
('high_school_statistics', 212);387;[0.5363514546204636, 0.1536672737109864, 0.14893942873206104, 0.1610419201535408];stop
('high_school_statistics', 213);614;[0.13206566418091464, 0.7841099982639699, 0.008575628242606612, 0.07524874718696702];stop
('high_school_statistics', 214);786;[0.12548908585551574, 0.2134641257968059, 0.04336786762100425, 0.6176789286318081];stop
('high_school_statistics', 215);419;[0.06295921851296266, 0.030208163172939007, 0.010118464804345329, 0.8967141981347467];stop
('high_school_us_history', 0);495;[0.35564701319220854, 0.11912682751108872, 0.046650735941498836, 0.47857536589733063];stop
('high_school_us_history', 1);446;[0.9529483481070844, 0.028330405640467255, 0.008776352342344229, 0.009944910080296781];stop
('high_school_world_history', 48);418;[0.36622524653353733, 0.08974736709955355, 0.48516962486935156, 0.058857760313348405];stop
('high_school_world_history', 49);833;[0.4159356147350358, 0.2333187340384694, 0.22970146234748562, 0.12104415020858739];stop
('high_school_world_history', 50);1724;[0.9341090018463467, 0.03002688287216986, 0.0182122294197045, 0.017651898027485423];stop
('high_school_world_history', 51);426;[0.13689445381829954, 0.11893597677448954, 0.0380142214361866, 0.7061553449483922];stop
('high_school_world_history', 52);1377;[0.08309527333651741, 0.07565910735460518, 0.027833430133142316, 0.8134121456616209];stop
('high_school_world_history', 53);770;[0.17794287104729745, 0.7491674697188684, 0.035590817486475794, 0.03729885648024286];stop
('high_school_world_history', 54);286;[0.038793394897368674, 0.04327715932367503, 0.0210916029650931, 0.8968378727389661];stop
('high_school_world_history', 55);2206;[0.7441851780027032, 0.1559896921072883, 0.07141727662559554, 0.028407829949681173];stop
('high_school_world_history', 56);987;[0.23940863185860162, 0.640690722761241, 0.06648136810170455, 0.053419279999451466];stop
('high_school_world_history', 57);414;[0.16566238251688797, 0.09738789065887206, 0.6760059696434226, 0.06094378470344246];stop
('high_school_world_history', 58);504;[0.7954135577031239, 0.11106462480771827, 0.06950246623740347, 0.02401940961294003];stop
('high_school_world_history', 59);612;[0.10370221800731651, 0.03583852756504999, 0.01888557689898914, 0.8415736888146235];stop
('high_school_world_history', 60);2185;[0.10052599154768993, 0.766370991830145, 0.04976397439020614, 0.08333897412699176];stop
('high_school_world_history', 61);982;[0.7598099351052883, 0.15679564705754348, 0.06045009975154487, 0.022944269887083653];stop
('high_school_world_history', 62);1167;[0.1306622770693764, 0.041114709658341346, 0.8004034133808784, 0.027819604129946288];stop
('high_school_world_history', 63);334;[0.3966130584359796, 0.15053732828393157, 0.21229165957415885, 0.24055796564544743];stop
('high_school_world_history', 64);486;[0.9074942228980671, 0.06782543062716087, 0.007261322459457433, 0.01741900704952084];stop
('high_school_world_history', 65);761;[0.1588157736858231, 0.7229715090342701, 0.045501480978050665, 0.07271115956894025];stop
('high_school_world_history', 66);687;[0.8233626407891803, 0.12048456961180094, 0.032427981989223406, 0.023724818438516055];stop
('high_school_world_history', 67);1420;[0.6963498192797116, 0.14147203830008473, 0.12100744690463419, 0.041170710295155837];stop
('high_school_world_history', 68);1403;[0.8488649328289342, 0.0894697163435494, 0.05259653290123145, 0.009068779614011525];stop
('high_school_world_history', 69);3587;[0.5388246053349647, 0.38208385889241464, 0.05504439223384132, 0.02404711404449152];stop
('high_school_world_history', 70);735;[0.12700331028725617, 0.10046788773074285, 0.030165930287263713, 0.7423628364593884];stop
('high_school_world_history', 71);1501;[0.2241247326708971, 0.03228822908370447, 0.690352736683916, 0.053234290083542066];stop
('high_school_world_history', 72);1332;[0.1658236086389418, 0.12914355625973406, 0.028369074472702118, 0.6766638124016625];stop
('high_school_world_history', 73);495;[0.9079083153474974, 0.07933213678587236, 0.0093279782914416, 0.0034315714411148816];stop
('high_school_world_history', 74);803;[0.6925158450511768, 0.23196375906615763, 0.06441400183866539, 0.011106369446482372];stop
('high_school_world_history', 75);502;[0.2723483737400344, 0.14351750769465185, 0.4632801897970228, 0.12085385825209688];stop
('high_school_world_history', 76);476;[0.1867652463774719, 0.6518747623922349, 0.07313833006786451, 0.08822166611999421];stop
('high_school_world_history', 77);741;[0.21035034631683044, 0.6897122531700973, 0.04918799430983679, 0.050749388857277485];stop
('high_school_world_history', 78);466;[0.9363681885753211, 0.056233278916739654, 0.0035115989378787225, 0.0038869856948518322];stop
('high_school_world_history', 79);1984;[0.21804929982713653, 0.5568083601882127, 0.06055010373549178, 0.16459224669549746];stop
('high_school_world_history', 80);655;[0.32967341777601555, 0.16066999185117772, 0.30969951512115335, 0.1999570355734053];stop
('high_school_world_history', 81);538;[0.30870323579248554, 0.07447811279545687, 0.4353413401803737, 0.18147727031713914];stop
('high_school_world_history', 82);3251;[0.12440815979393112, 0.28925763782777725, 0.06255635130164336, 0.5237779166799365];stop
('high_school_world_history', 83);2449;[0.12100464844590922, 0.33936592899365553, 0.11728172679990152, 0.4223477225233252];stop
('high_school_world_history', 84);838;[0.4562806371903645, 0.2724576128005652, 0.19320137768901563, 0.07806041300843826];stop
('high_school_world_history', 85);725;[0.8332855337554691, 0.0995217558121947, 0.037774197799120675, 0.029418574825849322];stop
('high_school_world_history', 86);407;[0.838793526685104, 0.09709738969012517, 0.033555959976270124, 0.030553049244447673];stop
('high_school_world_history', 87);796;[0.7921358005703641, 0.12931261277032757, 0.035908815684150955, 0.04264277372515373];stop
('high_school_world_history', 88);502;[0.5283936605143847, 0.3988524603961928, 0.02800383807990432, 0.04475000583284138];stop
('high_school_world_history', 89);549;[0.2001517334143457, 0.7672600145787428, 0.006334117556598728, 0.02625419395466603];stop
('high_school_world_history', 90);766;[0.2592509165114331, 0.3713597919712597, 0.041665413923457045, 0.3277238661590963];stop
('high_school_world_history', 91);2608;[0.39442755776245497, 0.17502616777893915, 0.39442755776245497, 0.03611869119245297];stop
('high_school_world_history', 92);2604;[0.24785150678263332, 0.653001746506446, 0.049573414133333306, 0.049573414133333306];stop
('high_school_world_history', 93);1008;[0.32645821697494304, 0.23513903277148177, 0.3164141535600042, 0.12198850863814635];stop
('high_school_world_history', 94);499;[0.40456362269145396, 0.4804311891431862, 0.04132877347808182, 0.07367650469086086];stop
('high_school_world_history', 95);692;[0.8114220723840018, 0.09998681312457687, 0.06557295296310903, 0.02301827138363824];stop
('high_school_world_history', 96);1187;[0.3306847434530191, 0.07264179790076049, 0.528432715406017, 0.06824065385423093];stop
('high_school_world_history', 97);472;[0.10068574032277809, 0.09167540980710896, 0.040050020451523845, 0.7675887856210514];stop
('high_school_us_history', 102);4330;[0.11724686319087792, 0.2405749428770529, 0.6143296380049331, 0.027848570981470443];stop
('high_school_us_history', 103);2702;[0.7023177407542945, 0.22800918740542353, 0.05415693540983542, 0.015516221778165334];stop
('high_school_us_history', 104);879;[0.04029213011696657, 0.11125013865972576, 0.026424224058941355, 0.8220335278197811];stop
('high_school_us_history', 105);717;[0.7750524466962568, 0.11520125480597401, 0.07674057983402405, 0.033005712106224584];stop
('high_school_us_history', 106);1761;[0.25147969500725265, 0.4553708724038444, 0.09107990978779305, 0.20206961176276766];stop
('high_school_us_history', 107);3051;[0.09432440512310995, 0.8407042089842172, 0.023115189583482774, 0.041856201048378075];stop
('high_school_us_history', 108);351;[0.7542177321535508, 0.10207226736108582, 0.043220117337075925, 0.10048978353405243];stop
('high_school_us_history', 109);545;[0.3563703524998729, 0.3913962625968723, 0.0989604728344816, 0.15327297869320516];stop
('high_school_us_history', 110);565;[0.1328823041975037, 0.11189811900764755, 0.6962534082514341, 0.058966165045018046];stop
('high_school_us_history', 111);509;[0.20169208739109415, 0.6409761472180637, 0.06055895381552254, 0.09677293265097556];stop
('high_school_us_history', 112);329;[0.25113296060547646, 0.25113296060547646, 0.36539630160861925, 0.1323377705955404];stop
('high_school_us_history', 113);631;[0.74074354746835, 0.16528222637552897, 0.04735415069232088, 0.0466199926340071];stop
('high_school_us_history', 114);1279;[0.2746138709468323, 0.07163729986312126, 0.015252461290507956, 0.6384963606010619];stop
('high_school_us_history', 115);567;[0.609647572383391, 0.2705294703425902, 0.07281201916634818, 0.04701097288099214];stop
('high_school_us_history', 116);1751;[0.27176142919608, 0.540462169243534, 0.07089320451375229, 0.11688313422991774];stop
('high_school_us_history', 117);835;[0.22337892132267395, 0.1397869570464514, 0.04830908544501976, 0.5885250715234015];stop
('high_school_us_history', 118);3729;[0.5923687379230038, 0.3073168527814743, 0.07770187810403988, 0.022612535673129];stop
('high_school_us_history', 119);348;[0.85078824965912, 0.08038183937890955, 0.02302978256250291, 0.04580019149838243];stop
('high_school_us_history', 120);440;[0.25314317549071547, 0.14423663359245562, 0.05827686802159899, 0.5443433359768602];stop
('high_school_us_history', 121);562;[0.2149177964166625, 0.531926654719314, 0.10311868565500594, 0.15003680231474673];stop
('high_school_us_history', 122);901;[0.7661827021707721, 0.12507589903188257, 0.08596332443975503, 0.02277801338067971];stop
('high_school_us_history', 123);1696;[0.21157606896977615, 0.06254176652682948, 0.6723873766491576, 0.05349480776027536];stop
('high_school_us_history', 124);539;[0.2145693626574707, 0.14979355634852487, 0.5310642728830567, 0.10457276808054458];stop
('high_school_us_history', 125);684;[0.2779964109426499, 0.3053193271972202, 0.09167348640064323, 0.32501073200196984];stop
('high_school_us_history', 126);6736;[0.1780048009434171, 0.4270113446425532, 0.35400481740171086, 0.04097903201096168];stop
('high_school_us_history', 127);897;[0.05440332614244947, 0.03148622958808356, 0.008213675694694847, 0.9058967990075757];stop
('high_school_us_history', 128);1739;[0.3114544319532094, 0.6003441663013853, 0.022916978192992026, 0.06528439551606942];stop
('high_school_us_history', 129);1685;[0.9134484335723682, 0.04692154864156447, 0.021820546572460343, 0.017809406821494303];stop
('high_school_us_history', 130);637;[0.3626966285858289, 0.047205209200596565, 0.5530463483211304, 0.03705179323298185];stop
('high_school_us_history', 131);472;[0.19244884514901434, 0.10463262222118683, 0.04161998160237073, 0.6612985544321249];stop
('high_school_us_history', 132);3225;[0.20106924064906273, 0.7240781939048978, 0.02401429623785292, 0.050838265534476325];stop
('high_school_us_history', 133);1796;[0.9820611227360658, 0.008235084188093858, 0.006721279826558595, 0.0029825498433376034];stop
('high_school_us_history', 134);750;[0.9619674277312978, 0.022272562732688253, 0.007818406712749795, 0.007941528703274366];stop
('high_school_us_history', 135);3701;[0.699837760260986, 0.20050686936309375, 0.07376236384548879, 0.025893024977071646];stop
('high_school_us_history', 136);843;[0.49231646778777866, 0.3601864222213448, 0.05353693856530448, 0.09396025334843504];stop
('high_school_us_history', 137);379;[0.3275064092199138, 0.04432317265358302, 0.4916453801830375, 0.13652498320506934];stop
('high_school_us_history', 138);1612;[0.061613513601009993, 0.1048081172035338, 0.7990162493947374, 0.03456204874931754];stop
('high_school_us_history', 139);620;[0.44469247950621554, 0.47337268035681024, 0.02798749844549498, 0.05394731522767731];stop
('high_school_us_history', 140);1515;[0.5291666017238525, 0.37523530882177236, 0.0507825767997724, 0.04481546673106347];stop
('high_school_us_history', 141);2941;[0.15239463302483622, 0.3891533051622449, 0.4015063571076327, 0.05694571389738386];stop
('high_school_us_history', 142);823;[0.1814919602458745, 0.29002332667552866, 0.07928796538710178, 0.449196888891502];stop
('high_school_us_history', 143);530;[0.6700856118910261, 0.227985133654565, 0.041519177276958814, 0.060410046479986185];stop
('high_school_us_history', 144);433;[0.44227562500381157, 0.17869550602757192, 0.08440977011012604, 0.2946190817661808];stop
('high_school_us_history', 145);420;[0.9092407647312462, 0.03752884416479534, 0.027031012420860458, 0.026199355599840813];stop
('high_school_us_history', 146);741;[0.131334428961582, 0.7325245412425602, 0.04005473777178921, 0.09608632084707586];stop
('high_school_us_history', 147);518;[0.3598886016350431, 0.2252125321421667, 0.2551992324081591, 0.1596995989043917];stop
('high_school_us_history', 148);940;[0.3389414112344218, 0.49315684340466087, 0.035170310121318146, 0.13273136375317438];stop
('high_school_us_history', 149);560;[0.2834244899289548, 0.10264956004077302, 0.48212129811630705, 0.13180464410416692];stop
('high_school_us_history', 150);1002;[0.27135263413160016, 0.19852582808651864, 0.33770380947207285, 0.1924178304833911];stop
('high_school_us_history', 151);528;[0.5953780240633313, 0.24055446710809802, 0.12479801350319458, 0.03926943725615034];stop
('high_school_us_history', 152);536;[0.3304487371783598, 0.5983653618572703, 0.017241627435607018, 0.05394427987110366];stop
('high_school_us_history', 153);514;[0.15959954919610703, 0.07082187908855085, 0.01997622826021916, 0.7496023458781534];stop
('high_school_us_history', 154);623;[0.3279519447555786, 0.04951333799679398, 0.5240656842851261, 0.0984690305183168];stop
('high_school_us_history', 155);927;[0.8281984901553728, 0.1052936346110872, 0.046723767127330035, 0.01978408778292013];stop
('high_school_us_history', 156);472;[0.8021951127728512, 0.11556716153727499, 0.030147495331372294, 0.05209020077498735];stop
