id;confidence_per_choice
('high_school_statistics', 209);[3.398267819495071e-09, 9.736200313009565e-10, 1.0, 1.8795288165390832e-12]
('high_school_statistics', 210);[5.829088345304167e-05, 6.143813914976602e-06, 3.223977655998633e-08, 0.9999355119347216]
('high_school_statistics', 211);[3.2241867372567335e-08, 1.2751905914873347e-07, 1.6052280551856116e-09, 0.9999998807907247]
('high_school_statistics', 212);[1.7257827987960214e-08, 6.82560337633487e-08, 0.9999998807907247, 1.493094676197164e-10]
('high_school_statistics', 213);[6.47594599989589e-07, 0.9999991655356624, 2.1024318473456359e-07, 9.237449661970594e-09]
('high_school_statistics', 214);[2.510999155743982e-08, 3.6534822137210456e-08, 9.237449661970594e-09, 1.0]
('high_school_statistics', 215);[5.715002286213223e-07, 4.363462252943702e-09, 7.582560427911907e-10, 0.9999994039539004]
('high_school_us_history', 0);[5.714996835964923e-07, 1.370956471489639e-06, 3.0590173704000945e-07, 0.9999976158197796]
('high_school_us_history', 1);[1.0, 1.0467401794744658e-08, 6.691586091292782e-10, 4.944450501938644e-09]
('high_school_us_history', 2);[1.7257827987960214e-08, 1.9555681087850496e-08, 2.215948977336598e-08, 1.0]
('high_school_us_history', 3);[8.315279260963632e-07, 0.9999985694905718, 3.6534752452633856e-08, 6.47594599989589e-07]
('high_school_us_history', 4);[4.363462252943702e-09, 1.0, 3.850741922767617e-09, 1.522997974471263e-08]
('high_school_us_history', 5);[0.9999998807907247, 5.3157852544244216e-08, 2.335593038799337e-09, 3.6534822137210456e-08]
('high_school_us_history', 6);[0.9999990463265931, 3.059020287707785e-07, 2.215948977336598e-08, 5.715002286213223e-07]
('high_school_us_history', 7);[0.9999998807907247, 8.764248219443636e-08, 9.736200313009565e-10, 2.8453348089834e-08]
('high_school_us_history', 8);[6.023573837886479e-08, 3.059023205018258e-07, 2.8453348089834e-08, 0.9999995231630692]
('high_school_us_history', 9);[1.3440409951135022e-08, 1.0, 1.3440409951135022e-08, 1.0467401794744658e-08]
('high_school_us_history', 10);[6.47591512025264e-07, 0.9999946356109105, 4.785090011545999e-06, 2.9989436647149156e-09]
('high_school_us_history', 11);[2.215948977336598e-08, 1.8189616875530459e-09, 1.0, 2.335593038799337e-09]
('high_school_us_history', 12);[0.9998761568862077, 0.0001233945049762016, 3.92737660833071e-07, 6.824757206446617e-08]
('high_school_us_history', 13);[0.9999988079084972, 3.059020287707785e-07, 6.825590357542018e-08, 8.315279260963632e-07]
('high_school_us_history', 14);[9.931194312156244e-08, 0.9999998807907247, 1.9555681087850496e-08, 4.691164021834418e-08]
('high_school_us_history', 15);[2.646573638909117e-09, 4.8473687062702556e-11, 1.0, 2.335593038799337e-09]
('high_school_us_history', 16);[3.059023205018258e-07, 0.9999995231630692, 6.023573837886479e-08, 2.510999155743982e-08]
('high_school_us_history', 17);[2.1024318473456359e-07, 0.999998927117538, 8.152005165739432e-09, 8.315279260963632e-07]
('high_school_us_history', 18);[4.5990553786523166e-10, 1.522997974471263e-08, 1.0, 9.736200313009565e-10]
('high_school_us_history', 19);[2.510999155743982e-08, 2.8453348089834e-08, 1.186112015134383e-08, 1.0]
('high_school_us_history', 20);[1.8553913626159784e-07, 1.4449802461092448e-07, 2.215948977336598e-08, 0.9999996423722521]
('high_school_us_history', 21);[2.260322940135999e-06, 1.8553860543063036e-07, 0.9999974966112362, 7.991944649514694e-11]
('high_school_us_history', 22);[9.237449661970594e-09, 0.9999995231630692, 4.139937718785167e-08, 5.04347662567888e-07]
('high_school_us_history', 23);[0.5621765025686553, 0.43782350042481233, 1.910426773036532e-09, 6.66804463301461e-09]
('high_school_us_history', 24);[1.2098625320360655e-06, 2.260320784525092e-06, 1.8553842848731202e-07, 0.9999963045256735]
('high_school_us_history', 25);[5.602796437537268e-09, 1.8189616875530459e-09, 1.0, 4.944450501938644e-09]
('high_school_us_history', 26);[2.510999155743982e-08, 8.764248219443636e-08, 5.602796437537268e-09, 0.9999998807907247]
('high_school_us_history', 27);[0.9999977350285647, 9.422436845439301e-07, 3.9278560536830205e-07, 9.422436845439301e-07]
('high_school_us_history', 28);[2.102425832248476e-07, 3.7266389560521204e-06, 5.602775064605783e-09, 0.9999959469005546]
('high_school_us_history', 29);[0.9999996423722521, 2.699578503363014e-07, 2.9989608248573072e-09, 1.2751905914873347e-07]
('high_school_us_history', 30);[8.152020714470167e-09, 7.194133030325383e-09, 1.0, 4.691164021834418e-08]
('high_school_us_history', 31);[0.11920291248514252, 1.247744482600269e-09, 0.8807970468833343, 7.180273738542893e-09]
('high_school_us_history', 32);[0.9999998807907247, 6.82560337633487e-08, 5.602796437537268e-09, 5.3157852544244216e-08]
('high_school_us_history', 33);[0.9999645960934689, 4.944271320158211e-09, 4.847193042633849e-11, 3.535625324942473e-05]
('high_school_us_history', 34);[0.9959299004209012, 1.312289102238083e-10, 0.004070137939983506, 4.580339026150616e-10]
('high_school_us_history', 35);[3.398267819495071e-09, 7.582560427911907e-10, 1.0, 5.211412487888539e-10]
('high_school_us_history', 36);[0.999994397195003, 3.7266318480591813e-06, 7.734377650551034e-08, 1.7603362394025924e-06]
('high_school_us_history', 37);[1.0, 3.6534822137210456e-08, 8.152020714470167e-09, 4.944450501938644e-09]
('high_school_us_history', 38);[0.9999997615814777, 4.691164021834418e-08, 3.1608814543136926e-10, 1.4449802461092448e-07]
('high_school_us_history', 39);[1.3440409951135022e-08, 1.0, 5.602796437537268e-09, 1.7257827987960214e-08]
('high_school_us_history', 40);[0.9999992847447459, 4.4508482557577276e-07, 6.82560337633487e-08, 1.8553895931777327e-07]
('high_school_us_history', 41);[6.023573837886479e-08, 5.3157852544244216e-08, 4.363462252943702e-09, 0.9999998807907247]
('high_school_us_history', 42);[0.6224589588597367, 7.004855274215872e-08, 5.175926858607132e-07, 0.377540442961235]
('high_school_us_history', 43);[2.382369667501818e-07, 0.9999997615814777, 3.6534822137210456e-08, 2.8453348089834e-08]
('high_school_us_history', 44);[4.363462252943702e-09, 3.850741922767617e-09, 1.0, 2.9989608248573072e-09]
('high_school_us_history', 45);[1.4449802461092448e-07, 2.1024338523818466e-07, 2.9989608248573072e-09, 0.9999996423722521]
('high_school_us_history', 46);[1.0, 1.7257827987960214e-08, 4.058652126475693e-10, 4.139937718785167e-08]
('high_school_us_history', 47);[1.186112015134383e-08, 2.061153622438558e-09, 0.9999997615814777, 2.382369667501818e-07]
('high_school_us_history', 48);[1.2098648396679127e-06, 5.043467006019808e-07, 9.931175369924415e-08, 0.9999980926550052]
('high_school_us_history', 49);[0.9999996423722521, 2.699578503363014e-07, 1.0467401794744658e-08, 2.510999155743982e-08]
('high_school_us_history', 50);[9.610239492660866e-05, 7.19344697704949e-09, 0.9999039265409296, 7.991197756607236e-11]
('high_school_us_history', 51);[5.714980485251211e-07, 5.043452576565602e-07, 4.222831140981511e-06, 0.9999947548186582]
('high_school_us_history', 52);[1.0, 9.237449661970594e-09, 3.398267819495071e-09, 1.3440409951135022e-08]
('high_school_us_history', 53);[1.7603093790081653e-06, 1.8925109345290664e-05, 3.224119091836547e-08, 0.999979258013377]
('high_school_us_history', 54);[0.9959167759295944, 0.004070083598142031, 1.847815975938007e-07, 1.2954190093393143e-05]
('high_school_us_history', 55);[1.0467401794744658e-08, 1.6052280551856116e-09, 1.0, 2.335593038799337e-09]
('high_school_us_history', 56);[0.9999992847447459, 6.82560337633487e-08, 4.139937718785167e-08, 6.47594599989589e-07]
('high_school_us_history', 57);[1.0, 6.34880011604368e-09, 5.211412487888539e-10, 1.0467401794744658e-08]
('high_school_us_history', 58);[2.061153622438558e-09, 4.363462252943702e-09, 1.0, 5.905303998944039e-10]
('high_school_us_history', 59);[0.001097452139274716, 0.26853765251444783, 0.0004037300797087864, 0.729961042841607]
('high_school_us_history', 60);[0.9999997615814777, 6.82560337633487e-08, 1.4449802461092448e-07, 1.9555681087850496e-08]
('high_school_us_history', 61);[2.4616969518153846e-10, 1.6918979226151304e-10, 1.0, 1.7257827987960214e-08]
('high_school_us_history', 62);[6.023573837886479e-08, 0.9999998807907247, 5.602796437537268e-09, 1.8189616875530459e-09]
('high_school_us_history', 63);[1.0, 1.522997974471263e-08, 7.582560427911907e-10, 2.510999155743982e-08]
('high_school_us_history', 64);[1.0467401794744658e-08, 1.0, 7.194133030325383e-09, 2.215948977336598e-08]
('high_school_us_history', 65);[3.6534752452633856e-08, 0.9999977350285647, 1.6052249934589952e-09, 2.2603250957489616e-06]
('high_school_us_history', 66);[0.9525741476724274, 3.2371005522662496e-09, 0.047425874568977164, 2.5210564449858322e-09]
('high_school_us_history', 67);[0.010974207764568155, 0.9878668871069121, 2.2329052197725553e-06, 0.001156672988566274]
('high_school_us_history', 68);[1.9555681087850496e-08, 1.522997974471263e-08, 5.211412487888539e-10, 1.0]
('high_school_us_history', 69);[1.8189616875530459e-09, 2.172439935079017e-10, 1.0, 5.905303998944039e-10]
('high_school_us_history', 70);[1.9555681087850496e-08, 7.194133030325383e-09, 1.0, 2.335593038799337e-09]
('high_school_us_history', 71);[0.9999984502816872, 8.315271330899149e-07, 3.398261337819773e-09, 7.338201193668986e-07]
('high_school_us_history', 72);[9.237449661970594e-09, 9.237449661970594e-09, 0.9999998807907247, 6.82560337633487e-08]
('high_school_us_history', 73);[0.9999996423722521, 2.699578503363014e-07, 4.363462252943702e-09, 2.8453348089834e-08]
('high_school_us_history', 74);[3.6534822137210456e-08, 4.5990553786523166e-10, 1.0, 2.061153622438558e-09]
('high_school_us_history', 75);[1.0, 2.510999155743982e-08, 1.4166087866431961e-09, 9.237449661970594e-09]
('high_school_us_history', 76);[1.2098659934854867e-06, 0.9999988079084972, 3.6534752452633856e-08, 2.845329381943118e-08]
('high_school_us_history', 77);[0.029312176927892987, 1.7087443120238402e-06, 1.1513417629349473e-08, 0.9706860863027295]
('high_school_us_history', 78);[4.450844011100084e-07, 6.47593982395546e-07, 9.422436845439301e-07, 0.999997854237364]
('high_school_us_history', 79);[8.764248219443636e-08, 0.9999998807907247, 1.522997974471263e-08, 3.850741922767617e-09]
('high_school_us_history', 80);[8.460902356047897e-08, 5.131796687777905e-08, 0.14804717314995472, 0.8519526714788971]
('high_school_us_history', 81);[6.34880011604368e-09, 1.0, 2.335593038799337e-09, 1.103256032343554e-09]
('high_school_us_history', 82);[2.382369667501818e-07, 1.2751905914873347e-07, 3.2241867372567335e-08, 0.9999996423722521]
('high_school_us_history', 83);[3.6534822137210456e-08, 2.1024338523818466e-07, 7.194133030325383e-09, 0.9999997615814777]
('high_school_us_history', 84);[6.47594599989589e-07, 3.331544542166412e-11, 0.9999994039539004, 1.917171513758312e-10]
('high_school_us_history', 85);[2.061153622438558e-09, 2.4616969518153846e-10, 1.0, 2.335593038799337e-09]
('high_school_us_history', 86);[5.043452576565602e-07, 0.9999953508594287, 5.315764976351624e-08, 4.222831140981511e-06]
('high_school_us_history', 87);[5.043471815847051e-07, 1.6373755690670415e-07, 2.215948977336598e-08, 0.9999994039539004]
('high_school_us_history', 88);[0.9999998807907247, 5.3157852544244216e-08, 4.058652126475693e-10, 9.237449661970594e-09]
('high_school_us_history', 89);[6.82560337633487e-08, 6.82560337633487e-08, 0.9999997615814777, 1.493094676197164e-10]
('high_school_us_history', 90);[3.2241867372567335e-08, 0.9999998807907247, 4.691164021834418e-08, 6.023573837886479e-08]
('high_school_us_history', 91);[4.5990553786523166e-10, 6.34880011604368e-09, 1.0, 2.4616969518153846e-10]
('high_school_us_history', 92);[0.7309729160344518, 0.2689099238904938, 1.2867649401470064e-06, 0.00011583088857012116]
('high_school_us_history', 93);[3.2887441993747145e-06, 1.2098613782217925e-06, 1.275184510919254e-07, 0.9999953508594287]
('high_school_us_history', 94);[1.6052280551856116e-09, 9.736200313009565e-10, 1.0, 3.398267819495071e-09]
('high_school_us_history', 95);[0.9997387615048174, 0.0002611902975925828, 4.94315865237654e-09, 1.95505717237179e-08]
('high_school_us_history', 96);[1.553497204890439e-06, 6.47593982395546e-07, 4.139929822488149e-08, 0.999997854237364]
('high_school_us_history', 97);[2.215948977336598e-08, 8.764248219443636e-08, 0.9999998807907247, 8.152020714470167e-09]
('high_school_us_history', 98);[0.9999907017622996, 8.939690967740383e-06, 1.1861007035426688e-08, 3.0589940320387264e-07]
('high_school_us_history', 99);[5.3157852544244216e-08, 1.0, 1.0467401794744658e-08, 4.363462252943702e-09]
('high_school_us_history', 100);[1.8189616875530459e-09, 2.4616969518153846e-10, 1.0, 1.0467401794744658e-08]
('high_school_us_history', 101);[7.734421907141565e-08, 0.9999997615814777, 5.3157852544244216e-08, 1.6373771305908126e-07]
('high_school_us_history', 102);[6.825199805302815e-08, 1.0676408809038473e-06, 0.9999405181016902, 5.829121699710653e-05]
('high_school_us_history', 103);[0.9999982118638471, 3.9278560536830205e-07, 9.237432042950414e-09, 1.370956471489639e-06]
('high_school_us_history', 104);[7.33820819192633e-07, 2.6995759288455584e-07, 2.5109943663977427e-08, 0.999998927117538]
('high_school_us_history', 105);[1.0, 2.510999155743982e-08, 7.582560427911907e-10, 4.944450501938644e-09]
('high_school_us_history', 106);[9.931194312156244e-08, 1.6373771305908126e-07, 3.850741922767617e-09, 0.9999997615814777]
('high_school_us_history', 107);[0.9999992847447459, 6.47594599989589e-07, 1.186112015134383e-08, 6.023573837886479e-08]
('high_school_us_history', 108);[1.0, 2.215948977336598e-08, 4.058652126475693e-10, 3.6534822137210456e-08]
('high_school_us_history', 109);[1.9555681087850496e-08, 1.0, 6.34880011604368e-09, 1.7257827987960214e-08]
('high_school_us_history', 110);[2.646573638909117e-09, 8.152020714470167e-09, 1.0, 3.850741922767617e-09]
('high_school_us_history', 111);[2.646573638909117e-09, 1.0, 1.4166087866431961e-09, 2.646573638909117e-09]
('high_school_us_history', 112);[1.522997974471263e-08, 9.237449661970594e-09, 1.0, 2.9989608248573072e-09]
('high_school_us_history', 113);[0.9999995231630692, 4.450852500419419e-07, 8.592166619174109e-10, 6.82560337633487e-08]
('high_school_us_history', 114);[2.902301033636053e-06, 2.5612716725518865e-06, 1.3709499342753462e-06, 0.999993205116773]
('high_school_us_history', 115);[1.0, 1.186112015134383e-08, 2.646573638909117e-09, 5.602796437537268e-09]
('high_school_us_history', 116);[0.5618882038231694, 0.0005123757808041175, 0.43759897313606944, 4.672262341021886e-07]
('high_school_us_history', 117);[3.6534822137210456e-08, 2.382369667501818e-07, 1.186112015134383e-08, 0.9999997615814777]
('high_school_us_history', 118);[0.9999995231630692, 3.059023205018258e-07, 5.602796437537268e-09, 1.4449802461092448e-07]
('high_school_us_history', 119);[0.9999997615814777, 4.691164021834418e-08, 1.4166087866431961e-09, 6.82560337633487e-08]
('high_school_us_history', 120);[1.553497204890439e-06, 2.6995733543305574e-07, 8.152005165739432e-09, 0.9999982118638471]
('high_school_us_history', 121);[1.186112015134383e-08, 1.0, 4.363462252943702e-09, 4.944450501938644e-09]
('high_school_us_history', 122);[0.9999998807907247, 8.764248219443636e-08, 1.4166087866431961e-09, 3.2241867372567335e-08]
('high_school_us_history', 123);[5.3157852544244216e-08, 4.139937718785167e-08, 0.9999992847447459, 6.47594599989589e-07]
('high_school_us_history', 124);[2.510999155743982e-08, 1.522997974471263e-08, 1.0, 1.522997974471263e-08]
('high_school_us_history', 125);[2.6995759288455584e-07, 5.043471815847051e-07, 3.2241867372567335e-08, 0.9999992847447459]
('high_school_us_history', 126);[0.74749586698647, 0.03721562450701484, 0.0011238144825393601, 0.21416115790729004]
('high_school_us_history', 127);[5.043471815847051e-07, 6.47594599989589e-07, 9.73618174269892e-10, 0.999998927117538]
('high_school_us_history', 128);[4.450852500419419e-07, 0.9999995231630692, 3.2241867372567335e-08, 1.0467401794744658e-08]
('high_school_us_history', 129);[0.9999998807907247, 1.4449802461092448e-07, 7.194133030325383e-09, 7.194133030325383e-09]
('high_school_us_history', 130);[1.0467401794744658e-08, 5.602796437537268e-09, 1.0, 2.8453348089834e-08]
('high_school_us_history', 131);[1.1253517471925912e-07, 1.4449802461092448e-07, 8.764248219443636e-08, 0.9999996423722521]
('high_school_us_history', 132);[1.0129987330277146e-05, 0.9999895096921129, 4.599011518851513e-10, 3.0589911147560753e-07]
('high_school_us_history', 133);[3.7266389560521204e-06, 0.9999963045256735, 1.8189547487781048e-09, 1.1032518237638113e-09]
('high_school_us_history', 134);[0.9999992847447459, 5.043471815847051e-07, 1.0467401794744658e-08, 2.1024318473456359e-07]
('high_school_us_history', 135);[0.8519519732495584, 9.096327279597544e-07, 0.14804704960981793, 7.466720122282974e-08]
('high_school_us_history', 136);[2.8453348089834e-08, 0.9999995231630692, 4.450852500419419e-07, 1.7257827987960214e-08]
('high_school_us_history', 137);[2.646573638909117e-09, 1.026187963170189e-10, 1.0, 1.2501528663867426e-09]
('high_school_us_history', 138);[5.04347662567888e-07, 4.139937718785167e-08, 0.9999995231630692, 3.775134544279098e-11]
('high_school_us_history', 139);[5.043471815847051e-07, 0.9999992847447459, 1.4449788680693535e-07, 8.764248219443636e-08]
('high_school_us_history', 140);[7.582213333785951e-10, 4.539785156619626e-05, 0.9999545833252356, 3.9787803975560205e-12]
('high_school_us_history', 141);[0.9999980926550052, 1.370956471489639e-06, 2.3823651234966232e-07, 3.0590173704000945e-07]
('high_school_us_history', 142);[2.902162644437822e-06, 6.143878366487553e-06, 4.5397461914982933e-05, 0.9999455243228242]
('high_school_us_history', 143);[0.9999998807907247, 6.023573837886479e-08, 1.6052280551856116e-09, 2.215948977336598e-08]
('high_school_us_history', 144);[6.82560337633487e-08, 4.691164021834418e-08, 4.944450501938644e-09, 0.9999997615814777]
('high_school_us_history', 145);[0.9999998807907247, 9.931194312156244e-08, 2.335593038799337e-09, 5.3157852544244216e-08]
('high_school_us_history', 146);[6.82560337633487e-08, 0.9999998807907247, 6.34880011604368e-09, 8.152020714470167e-09]
('high_school_us_history', 147);[8.592166619174109e-10, 3.850741922767617e-09, 1.0, 5.602796437537268e-09]
('high_school_us_history', 148);[1.0467401794744658e-08, 0.9999998807907247, 7.194133030325383e-09, 6.023573837886479e-08]
('high_school_us_history', 149);[9.736200313009565e-10, 1.103256032343554e-09, 1.0, 1.522997974471263e-08]
('high_school_us_history', 150);[5.829127258796956e-05, 8.76373002398104e-08, 0.9999415908602124, 5.315470952988633e-08]
('high_school_us_history', 151);[0.9999994039539004, 5.715002286213223e-07, 2.510999155743982e-08, 3.2241867372567335e-08]
('high_school_us_history', 152);[8.152020714470167e-09, 1.0, 1.8189616875530459e-09, 1.0467401794744658e-08]
('high_school_us_history', 153);[3.6534822137210456e-08, 7.33820819192633e-07, 6.34880011604368e-09, 0.9999991655356624]
('high_school_us_history', 154);[6.224144622907783e-11, 6.82560337633487e-08, 0.9999998807907247, 5.109089028063325e-12]
('high_school_us_history', 155);[0.9999998807907247, 1.4449802461092448e-07, 2.9989608248573072e-09, 2.215948977336598e-08]
('high_school_us_history', 156);[0.9999996423722521, 1.7257827987960214e-08, 7.582560427911907e-10, 3.059023205018258e-07]
('high_school_us_history', 157);[1.0, 2.8453348089834e-08, 4.058652126475693e-10, 2.215948977336598e-08]
('high_school_us_history', 158);[0.9999934435319415, 6.144171336422507e-06, 1.4449705998576035e-07, 2.1024198171685255e-07]
('high_school_us_history', 159);[2.699578503363014e-07, 0.9999997615814777, 1.522997974471263e-08, 3.398267819495071e-09]
('high_school_us_history', 160);[7.194133030325383e-09, 1.0, 7.194133030325383e-09, 1.3440409951135022e-08]
('high_school_us_history', 161);[1.2751905914873347e-07, 0.9999998807907247, 1.186112015134383e-08, 3.850741922767617e-09]
('high_school_us_history', 162);[0.9999996423722521, 2.699578503363014e-07, 1.6052280551856116e-09, 3.2241867372567335e-08]
('high_school_us_history', 163);[1.1861029658523816e-08, 7.88926463665814e-06, 0.9999921322487634, 2.998937944689272e-09]
('high_school_us_history', 164);[1.9555681087850496e-08, 3.4663274126619643e-07, 3.398267819495071e-09, 0.9999996423722521]
('high_school_us_history', 165);[0.11918995358340098, 2.3308401654370264e-09, 0.8807013321975218, 0.0001086871432349459]
('high_school_us_history', 166);[4.363462252943702e-09, 1.186112015134383e-08, 1.0, 2.061153622438558e-09]
('high_school_us_history', 167);[1.4449788680693535e-07, 0.9999988079084972, 9.422445831379603e-07, 1.6373755690670415e-07]
('high_school_us_history', 168);[0.9980731256145193, 1.8518170041551584e-07, 2.1682547915998404e-10, 0.0019267342527389902]
('high_school_us_history', 169);[1.103256032343554e-09, 1.162823303022097e-10, 0.9999998807907247, 9.931194312156244e-08]
('high_school_us_history', 170);[1.1253517471925912e-07, 0.9999998807907247, 3.2241867372567335e-08, 2.510999155743982e-08]
('high_school_us_history', 171);[0.9980732443617326, 0.0019267342527389902, 7.039292679544526e-11, 3.767861855416274e-11]
('high_school_us_history', 172);[3.0590173704000945e-07, 1.553497204890439e-06, 3.6534752452633856e-08, 0.9999980926550052]
('high_school_us_history', 173);[1.3440409951135022e-08, 4.363462252943702e-09, 7.582560427911907e-10, 1.0]
('high_school_us_history', 174);[5.043471815847051e-07, 7.33820819192633e-07, 9.237432042950414e-09, 0.9999988079084972]
('high_school_us_history', 175);[0.0031726831078774057, 0.9968273290569476, 5.886568834673356e-10, 4.126803354619375e-08]
('high_school_us_history', 176);[4.139937718785167e-08, 3.6534822137210456e-08, 1.0, 5.602796437537268e-09]
('high_school_us_history', 177);[1.0, 1.8189616875530459e-09, 2.4616969518153846e-10, 3.398267819495071e-09]
('high_school_us_history', 178);[0.0009349548651583288, 3.177228545968172e-12, 0.6218773502340116, 0.3771876682567108]
('high_school_us_history', 179);[7.734421907141565e-08, 2.1024338523818466e-07, 3.2241867372567335e-08, 0.9999996423722521]
('high_school_us_history', 180);[1.370951241715711e-06, 7.194091865283758e-09, 4.785090011545999e-06, 0.9999938011552557]
('high_school_us_history', 181);[4.78509457496562e-06, 0.9999952316511552, 8.592133842722118e-10, 2.6465635430511496e-09]
('high_school_us_history', 182);[0.9999998807907247, 1.1253517471925912e-07, 5.905303998944039e-10, 1.0467401794744658e-08]
('high_school_us_history', 183);[8.939682442190776e-06, 1.3709447045263556e-06, 1.3440281774008495e-08, 0.9999896288992495]
('high_school_us_history', 184);[1.8553895931777327e-07, 8.315279260963632e-07, 0.999998927117538, 9.237432042950414e-09]
('high_school_us_history', 185);[0.9999998807907247, 1.4449802461092448e-07, 2.335593038799337e-09, 2.215948977336598e-08]
('high_school_us_history', 186);[0.731043501839484, 2.0130348360175164e-05, 0.2689358909585514, 4.7342041672752924e-07]
('high_school_us_history', 187);[0.8807909438265482, 6.948845653612163e-06, 1.3414440627024934e-08, 0.11920208830251021]
('high_school_us_history', 188);[1.186112015134383e-08, 4.363462252943702e-09, 1.0, 2.9989608248573072e-09]
('high_school_us_history', 189);[2.6995759288455584e-07, 4.4508482557577276e-07, 7.194133030325383e-09, 0.9999992847447459]
('high_school_us_history', 190);[1.9555681087850496e-08, 1.103256032343554e-09, 1.0, 2.646573638909117e-09]
('high_school_us_history', 191);[9.237449661970594e-09, 1.0, 2.8453348089834e-08, 4.139937718785167e-08]
('high_school_us_history', 192);[5.6026575149399785e-09, 0.999974847472739, 2.14448765728686e-05, 3.7265607688754437e-06]
('high_school_us_history', 193);[0.9999996423722521, 2.699578503363014e-07, 1.186112015134383e-08, 6.82560337633487e-08]
('high_school_us_history', 194);[2.6995759288455584e-07, 3.4663241069161144e-07, 1.9555681087850496e-08, 0.9999994039539004]
('high_school_us_history', 195);[2.215948977336598e-08, 4.363462252943702e-09, 1.0, 2.061153622438558e-09]
('high_school_us_history', 196);[2.0434759409911813e-09, 0.008577484930474293, 2.0033533199478946e-11, 0.9914224771982877]
('high_school_us_history', 197);[0.9999995231630692, 1.2751905914873347e-07, 9.237449661970594e-09, 3.059023205018258e-07]
('high_school_us_history', 198);[6.82560337633487e-08, 0.9999998807907247, 1.7257827987960214e-08, 1.7257827987960214e-08]
('high_school_us_history', 199);[2.9989608248573072e-09, 1.9555681087850496e-08, 1.0, 1.186112015134383e-08]
('high_school_us_history', 200);[1.6373771305908126e-07, 3.6534822137210456e-08, 4.363462252943702e-09, 0.9999997615814777]
('high_school_us_history', 201);[1.2501528663867426e-09, 0.9999997615814777, 1.8553913626159784e-07, 1.7257827987960214e-08]
('high_school_us_history', 202);[1.6370835902971773e-07, 0.00017952801482389944, 2.5105489971240008e-08, 0.9998203838716296]
('high_school_us_history', 203);[2.4616969518153846e-10, 1.4166087866431961e-09, 1.0, 4.944450501938644e-09]
('high_school_world_history', 0);[0.9999998807907247, 4.139937718785167e-08, 5.905303998944039e-10, 1.2751905914873347e-07]
('high_school_world_history', 1);[1.2751905914873347e-07, 0.9999998807907247, 8.152020714470167e-09, 6.34880011604368e-09]
('high_school_world_history', 2);[3.92783732425049e-07, 6.144171336422507e-06, 2.1024198171685255e-07, 0.999993205116773]
('high_school_world_history', 3);[2.7894680928689246e-10, 7.194133030325383e-09, 1.0, 1.186112015134383e-08]
('high_school_world_history', 4);[6.023573837886479e-08, 5.3157852544244216e-08, 1.8189616875530459e-09, 0.9999998807907247]
('high_school_world_history', 5);[4.691164021834418e-08, 6.691586091292782e-10, 1.0, 8.152020714470167e-09]
('high_school_world_history', 6);[0.9999954700677164, 2.699565630800286e-07, 7.194105586938129e-09, 4.222831140981511e-06]
('high_school_world_history', 7);[2.510999155743982e-08, 0.9999998807907247, 8.764248219443636e-08, 3.2241867372567335e-08]
('high_school_world_history', 8);[2.172439935079017e-10, 5.4927883509546835e-11, 1.0, 7.991959892953932e-11]
('high_school_world_history', 9);[5.602796437537268e-09, 1.0, 1.3440409951135022e-08, 1.522997974471263e-08]
('high_school_world_history', 10);[2.8453348089834e-08, 1.0, 1.0467401794744658e-08, 1.9555681087850496e-08]
('high_school_world_history', 11);[0.9999998807907247, 4.139937718785167e-08, 6.34880011604368e-09, 1.186112015134383e-08]
('high_school_world_history', 12);[0.999997854237364, 1.7603429545652396e-06, 2.3823651234966232e-07, 1.4449774900307763e-07]
('high_school_world_history', 13);[1.0, 1.0467401794744658e-08, 2.7894680928689246e-10, 8.152020714470167e-09]
('high_school_world_history', 14);[8.764248219443636e-08, 3.059023205018258e-07, 1.3440409951135022e-08, 0.9999995231630692]
('high_school_world_history', 15);[3.6534822137210456e-08, 1.6373771305908126e-07, 5.602796437537268e-09, 0.9999998807907247]
('high_school_world_history', 16);[0.9999998807907247, 2.8453348089834e-08, 6.691586091292782e-10, 1.7257827987960214e-08]
('high_school_world_history', 17);[0.9999996423722521, 3.059023205018258e-07, 1.8189616875530459e-09, 9.237449661970594e-09]
('high_school_world_history', 18);[2.382369667501818e-07, 0.9999997615814777, 3.850741922767617e-09, 4.139937718785167e-08]
('high_school_world_history', 19);[0.9999998807907247, 9.931194312156244e-08, 7.194133030325383e-09, 1.522997974471263e-08]
('high_school_world_history', 20);[1.0, 4.139937718785167e-08, 1.4166087866431961e-09, 2.9989608248573072e-09]
('high_school_world_history', 21);[1.8189616875530459e-09, 2.061153622438558e-09, 3.398267819495071e-09, 1.0]
('high_school_world_history', 22);[1.3440409951135022e-08, 1.0, 3.850741922767617e-09, 8.152020714470167e-09]
('high_school_world_history', 23);[1.7257827987960214e-08, 1.522997974471263e-08, 1.0, 2.061153622438558e-09]
('high_school_world_history', 24);[1.7603429545652396e-06, 3.0590173704000945e-07, 6.023562348842112e-08, 0.9999977350285647]
('high_school_world_history', 25);[0.9999833109787883, 1.670143001672819e-05, 6.691471223590459e-10, 4.36338734979274e-09]
('high_school_world_history', 26);[0.9999977350285647, 8.592150230932485e-10, 2.2603250957489616e-06, 1.5229950695859287e-08]
('high_school_world_history', 27);[4.9443844868430095e-09, 1.3007123989067183e-05, 4.9443844868430095e-09, 0.9999870063564401]
('high_school_world_history', 28);[1.0, 7.194133030325383e-09, 1.493094676197164e-10, 1.6052280551856116e-09]
