id;iter;answer_token_len;correct_answer;extracted_number;finish_reasons;finish_reasons_post;frequency_of_answer;is_correct;reasoning_token_len
135;4;21;2;2;stop;stop;1.0;True;59
135;5;70;2;2;stop;stop;1.0;True;42
135;6;69;2;2;stop;stop;1.0;True;35
135;7;47;2;2;stop;stop;1.0;True;47
135;8;145;2;2;stop;stop;1.0;True;22
135;9;74;2;2;stop;stop;1.0;True;36
136;0;192;21;21;stop;stop;1.0;True;64
136;1;177;21;21;stop;stop;1.0;True;87
136;2;86;21;21;stop;stop;1.0;True;77
136;3;181;21;21;stop;stop;1.0;True;71
136;4;117;21;21;stop;stop;1.0;True;62
136;5;187;21;21;stop;stop;1.0;True;69
136;6;111;21;21;stop;stop;1.0;True;81
136;7;198;21;21;stop;stop;1.0;True;89
136;8;108;21;21;stop;stop;1.0;True;20
136;9;176;21;21;stop;stop;1.0;True;65
137;0;67;4;4;stop;stop;1.0;True;92
137;1;119;4;4;stop;stop;1.0;True;56
137;2;116;4;4;stop;stop;1.0;True;96
137;3;102;4;4;stop;stop;1.0;True;120
137;4;82;4;4;stop;stop;1.0;True;84
137;5;75;4;4;stop;stop;1.0;True;70
137;6;86;4;4;stop;stop;1.0;True;108
137;7;89;4;4;stop;stop;1.0;True;93
137;8;83;4;4;stop;stop;1.0;True;100
137;9;89;4;4;stop;stop;1.0;True;105
138;0;178;80;1;stop;stop;0.1;False;396
138;1;132;80;8;stop;stop;0.9;False;539
138;2;130;80;8;stop;stop;0.9;False;263
138;3;145;80;8;stop;stop;0.9;False;476
138;4;69;80;8;stop;stop;0.9;False;376
138;5;162;80;8;stop;stop;0.9;False;261
138;6;156;80;8;stop;stop;0.9;False;336
138;7;185;80;8;stop;stop;0.9;False;247
138;8;145;80;8;stop;stop;0.9;False;431
138;9;185;80;8;stop;stop;0.9;False;265
139;0;126;3;3;stop;stop;1.0;True;183
139;1;125;3;3;stop;stop;1.0;True;157
139;2;95;3;3;stop;stop;1.0;True;146
139;3;78;3;3;stop;stop;1.0;True;243
139;4;89;3;3;stop;stop;1.0;True;152
139;5;96;3;3;stop;stop;1.0;True;173
139;6;46;3;3;stop;stop;1.0;True;168
139;7;69;3;3;stop;stop;1.0;True;173
139;8;92;3;3;stop;stop;1.0;True;246
139;9;134;3;3;stop;stop;1.0;True;258
20;0;199;3;3;stop;stop;1.0;True;126
20;1;178;3;3;stop;stop;1.0;True;92
20;2;128;3;3;stop;stop;1.0;True;29
20;3;169;3;3;stop;stop;1.0;True;35
20;4;112;3;3;stop;stop;1.0;True;33
20;5;174;3;3;stop;stop;1.0;True;34
20;6;187;3;3;stop;stop;1.0;True;31
20;7;133;3;3;stop;stop;1.0;True;37
20;8;131;3;3;stop;stop;1.0;True;44
20;9;179;3;3;stop;stop;1.0;True;34
21;0;78;12;12;stop;stop;1.0;True;97
21;1;89;12;12;stop;stop;1.0;True;124
21;2;70;12;12;stop;stop;1.0;True;62
21;3;107;12;12;stop;stop;1.0;True;198
21;4;63;12;12;stop;stop;1.0;True;73
21;5;53;12;12;stop;stop;1.0;True;223
21;6;63;12;12;stop;stop;1.0;True;56
21;7;99;12;12;stop;stop;1.0;True;86
21;8;66;12;12;stop;stop;1.0;True;114
21;9;68;12;12;stop;stop;1.0;True;136
22;0;368;23;10;stop;stop;0.9;False;383
22;1;233;23;10;stop;stop;0.9;False;1040
22;2;162;23;10;stop;stop;0.9;False;492
22;3;163;23;10;stop;stop;0.9;False;584
22;4;153;23;10;stop;stop;0.9;False;637
22;5;147;23;10;stop;stop;0.9;False;510
22;6;200;23;10;stop;stop;0.9;False;849
22;7;167;23;10;stop;stop;0.9;False;422
22;8;203;23;10;stop;stop;0.9;False;226
22;9;212;23;7;stop;stop;0.1;False;299
23;0;86;31;31;stop;stop;1.0;True;26
23;1;97;31;31;stop;stop;1.0;True;35
23;2;188;31;31;stop;stop;1.0;True;74
23;3;220;31;31;stop;stop;1.0;True;27
23;4;110;31;31;stop;stop;1.0;True;31
23;5;87;31;31;stop;stop;1.0;True;39
23;6;180;31;31;stop;stop;1.0;True;44
23;7;139;31;31;stop;stop;1.0;True;29
23;8;124;31;31;stop;stop;1.0;True;30
23;9;149;31;31;stop;stop;1.0;True;39
24;0;104;1201565;1201565;stop;stop;0.9;True;170
24;1;124;1201565;1201565;stop;stop;0.9;True;144
24;2;130;1201565;1201565;stop;stop;0.9;True;107
24;3;131;1201565;1201565;stop;stop;0.9;True;140
24;4;98;1201565;1201565;stop;stop;0.9;True;122
24;5;117;1201565;1.2;stop;stop;0.1;False;126
24;6;113;1201565;1201565;stop;stop;0.9;True;150
24;7;136;1201565;1201565;stop;stop;0.9;True;154
24;8;136;1201565;1201565;stop;stop;0.9;True;143
24;9;120;1201565;1201565;stop;stop;0.9;True;140
25;0;118;89;89;stop;stop;1.0;True;98
25;1;82;89;89;stop;stop;1.0;True;114
25;2;87;89;89;stop;stop;1.0;True;47
25;3;128;89;89;stop;stop;1.0;True;38
25;4;92;89;89;stop;stop;1.0;True;45
25;5;87;89;89;stop;stop;1.0;True;26
25;6;90;89;89;stop;stop;1.0;True;48
25;7;88;89;89;stop;stop;1.0;True;40
25;8;115;89;89;stop;stop;1.0;True;85
25;9;127;89;89;stop;stop;1.0;True;83
26;0;24;574;17;stop;stop;0.8;False;488
26;1;148;574;17;stop;stop;0.8;False;473
26;2;147;574;540;stop;stop;0.1;False;234
26;3;52;574;17;stop;stop;0.8;False;257
26;4;53;574;17;stop;stop;0.8;False;613
26;5;77;574;17;stop;stop;0.8;False;649
26;6;107;574;17;stop;stop;0.8;False;305
26;7;208;574;574;stop;stop;0.1;True;432
26;8;114;574;17;stop;stop;0.8;False;245
26;9;289;574;17;stop;stop;0.8;False;900
27;0;301;8;592;stop;stop;0.3;False;190
27;1;203;8;8;stop;stop;0.7;True;411
27;2;163;8;8;stop;stop;0.7;True;175
27;3;275;8;592;stop;stop;0.3;False;178
27;4;223;8;8;stop;stop;0.7;True;270
27;5;92;8;8;stop;stop;0.7;True;175
27;6;287;8;8;stop;stop;0.7;True;184
27;7;73;8;8;stop;stop;0.7;True;194
27;8;100;8;8;stop;stop;0.7;True;192
27;9;258;8;592;stop;stop;0.3;False;239
28;0;81;146;146;stop;stop;1.0;True;48
28;1;74;146;146;stop;stop;1.0;True;48
28;2;126;146;146;stop;stop;1.0;True;62
28;3;71;146;146;stop;stop;1.0;True;38
28;4;62;146;146;stop;stop;1.0;True;41
28;5;74;146;146;stop;stop;1.0;True;49
28;6;88;146;146;stop;stop;1.0;True;48
28;7;57;146;146;stop;stop;1.0;True;41
28;8;134;146;146;stop;stop;1.0;True;49
28;9;70;146;146;stop;stop;1.0;True;52
29;0;156;1;1;stop;stop;1.0;True;131
29;1;142;1;1;stop;stop;1.0;True;155
29;2;133;1;1;stop;stop;1.0;True;145
29;3;143;1;1;stop;stop;1.0;True;194
29;4;144;1;1;stop;stop;1.0;True;156
29;5;101;1;1;stop;stop;1.0;True;215
29;6;159;1;1;stop;stop;1.0;True;114
29;7;81;1;1;stop;stop;1.0;True;197
29;8;182;1;1;stop;stop;1.0;True;146
29;9;162;1;1;stop;stop;1.0;True;181
140;0;74;2;2;stop;stop;1.0;True;56
140;1;121;2;2;stop;stop;1.0;True;37
140;2;111;2;2;stop;stop;1.0;True;75
140;3;148;2;2;stop;stop;1.0;True;54
140;4;138;2;2;stop;stop;1.0;True;73
140;5;136;2;2;stop;stop;1.0;True;50
140;6;122;2;2;stop;stop;1.0;True;85
140;7;140;2;2;stop;stop;1.0;True;64
140;8;119;2;2;stop;stop;1.0;True;72
140;9;127;2;2;stop;stop;1.0;True;72
141;0;69;7;7;stop;stop;1.0;True;32
141;1;64;7;7;stop;stop;1.0;True;56
141;2;66;7;7;stop;stop;1.0;True;81
141;3;55;7;7;stop;stop;1.0;True;106
141;4;64;7;7;stop;stop;1.0;True;63
141;5;66;7;7;stop;stop;1.0;True;67
141;6;61;7;7;stop;stop;1.0;True;61
141;7;70;7;7;stop;stop;1.0;True;27
141;8;71;7;7;stop;stop;1.0;True;35
141;9;58;7;7;stop;stop;1.0;True;68
142;0;105;1;1;stop;stop;1.0;True;333
142;1;151;1;1;stop;stop;1.0;True;271
142;2;94;1;1;stop;stop;1.0;True;222
142;3;116;1;1;stop;stop;1.0;True;149
142;4;110;1;1;stop;stop;1.0;True;179
142;5;136;1;1;stop;stop;1.0;True;136
142;6;116;1;1;stop;stop;1.0;True;256
142;7;122;1;1;stop;stop;1.0;True;168
142;8;90;1;1;stop;stop;1.0;True;206
142;9;116;1;1;stop;stop;1.0;True;196
143;0;106;4;4;stop;stop;1.0;True;89
143;1;174;4;4;stop;stop;1.0;True;202
143;2;119;4;4;stop;stop;1.0;True;123
143;3;138;4;4;stop;stop;1.0;True;119
143;4;111;4;4;stop;stop;1.0;True;237
143;5;123;4;4;stop;stop;1.0;True;134
143;6;96;4;4;stop;stop;1.0;True;139
143;7;142;4;4;stop;stop;1.0;True;257
143;8;98;4;4;stop;stop;1.0;True;156
143;9;82;4;4;stop;stop;1.0;True;100
144;0;117;4;4;stop;stop;1.0;True;110
144;1;168;4;4;stop;stop;1.0;True;99
144;2;165;4;4;stop;stop;1.0;True;98
144;3;116;4;4;stop;stop;1.0;True;112
144;4;172;4;4;stop;stop;1.0;True;107
144;5;113;4;4;stop;stop;1.0;True;90
144;6;168;4;4;stop;stop;1.0;True;84
144;7;150;4;4;stop;stop;1.0;True;114
144;8;126;4;4;stop;stop;1.0;True;151
144;9;111;4;4;stop;stop;1.0;True;104
145;0;41;32;32;stop;stop;1.0;True;75
145;1;66;32;32;stop;stop;1.0;True;47
145;2;103;32;32;stop;stop;1.0;True;22
145;3;38;32;32;stop;stop;1.0;True;33
145;4;65;32;32;stop;stop;1.0;True;50
145;5;62;32;32;stop;stop;1.0;True;22
145;6;66;32;32;stop;stop;1.0;True;71
145;7;64;32;32;stop;stop;1.0;True;37
145;8;66;32;32;stop;stop;1.0;True;70
145;9;38;32;32;stop;stop;1.0;True;30
146;0;44;60;60;stop;stop;1.0;True;24
146;1;62;60;60;stop;stop;1.0;True;29
146;2;66;60;60;stop;stop;1.0;True;28
146;3;49;60;60;stop;stop;1.0;True;38
146;4;50;60;60;stop;stop;1.0;True;100
146;5;59;60;60;stop;stop;1.0;True;23
146;6;67;60;60;stop;stop;1.0;True;26
146;7;83;60;60;stop;stop;1.0;True;30
146;8;65;60;60;stop;stop;1.0;True;23
146;9;110;60;60;stop;stop;1.0;True;58
147;0;206;9;9;stop;stop;1.0;True;68
147;1;238;9;9;stop;stop;1.0;True;36
147;2;211;9;9;stop;stop;1.0;True;43
147;3;193;9;9;stop;stop;1.0;True;36
147;4;152;9;9;stop;stop;1.0;True;59
147;5;211;9;9;stop;stop;1.0;True;40
147;6;81;9;9;stop;stop;1.0;True;20
147;7;110;9;9;stop;stop;1.0;True;67
147;8;218;9;9;stop;stop;1.0;True;83
147;9;113;9;9;stop;stop;1.0;True;36
148;0;118;89;89;stop;stop;1.0;True;65
148;1;97;89;89;stop;stop;1.0;True;54
148;2;104;89;89;stop;stop;1.0;True;43
148;3;111;89;89;stop;stop;1.0;True;73
148;4;90;89;89;stop;stop;1.0;True;51
148;5;123;89;89;stop;stop;1.0;True;39
148;6;94;89;89;stop;stop;1.0;True;49
148;7;160;89;89;stop;stop;1.0;True;91
148;8;154;89;89;stop;stop;1.0;True;43
148;9;96;89;89;stop;stop;1.0;True;55
149;0;72;105;105;stop;stop;1.0;True;20
149;1;77;105;105;stop;stop;1.0;True;22
149;2;85;105;105;stop;stop;1.0;True;77
149;3;90;105;105;stop;stop;1.0;True;75
149;4;72;105;105;stop;stop;1.0;True;23
149;5;85;105;105;stop;stop;1.0;True;151
149;6;93;105;105;stop;stop;1.0;True;18
149;7;72;105;105;stop;stop;1.0;True;25
149;8;107;105;105;stop;stop;1.0;True;34
149;9;105;105;105;stop;stop;1.0;True;66
150;0;39;17;17;stop;stop;1.0;True;163
150;1;34;17;17;stop;stop;1.0;True;232
150;2;69;17;17;stop;stop;1.0;True;231
150;3;40;17;17;stop;stop;1.0;True;169
150;4;61;17;17;stop;stop;1.0;True;110
150;5;58;17;17;stop;stop;1.0;True;205
150;6;61;17;17;stop;stop;1.0;True;133
150;7;71;17;17;stop;stop;1.0;True;184
150;8;69;17;17;stop;stop;1.0;True;259
150;9;68;17;17;stop;stop;1.0;True;205
151;0;57;5;5;stop;stop;1.0;True;20
151;1;81;5;5;stop;stop;1.0;True;63
151;2;97;5;5;stop;stop;1.0;True;74
151;3;60;5;5;stop;stop;1.0;True;75
151;4;72;5;5;stop;stop;1.0;True;20
151;5;68;5;5;stop;stop;1.0;True;63
151;6;26;5;5;stop;stop;1.0;True;71
151;7;58;5;5;stop;stop;1.0;True;27
151;8;97;5;5;stop;stop;1.0;True;24
151;9;49;5;5;stop;stop;1.0;True;67
152;0;171;3;3;stop;stop;1.0;True;154
152;1;85;3;3;stop;stop;1.0;True;133
152;2;135;3;3;stop;stop;1.0;True;130
152;3;177;3;3;stop;stop;1.0;True;112
152;4;176;3;3;stop;stop;1.0;True;113
152;5;133;3;3;stop;stop;1.0;True;183
152;6;179;3;3;stop;stop;1.0;True;169
152;7;133;3;3;stop;stop;1.0;True;129
152;8;131;3;3;stop;stop;1.0;True;130
152;9;159;3;3;stop;stop;1.0;True;156
153;0;117;1;1;stop;stop;1.0;True;78
153;1;128;1;1;stop;stop;1.0;True;112
153;2;104;1;1;stop;stop;1.0;True;78
153;3;87;1;1;stop;stop;1.0;True;70
153;4;128;1;1;stop;stop;1.0;True;64
153;5;120;1;1;stop;stop;1.0;True;58
153;6;121;1;1;stop;stop;1.0;True;77
153;7;119;1;1;stop;stop;1.0;True;70
153;8;101;1;1;stop;stop;1.0;True;69
153;9;122;1;1;stop;stop;1.0;True;67
154;0;85;26;26;stop;stop;1.0;True;53
154;1;45;26;26;stop;stop;1.0;True;68
154;2;51;26;26;stop;stop;1.0;True;25
154;3;93;26;26;stop;stop;1.0;True;46
154;4;81;26;26;stop;stop;1.0;True;36
154;5;51;26;26;stop;stop;1.0;True;39
154;6;87;26;26;stop;stop;1.0;True;43
154;7;50;26;26;stop;stop;1.0;True;19
154;8;103;26;26;stop;stop;1.0;True;61
154;9;87;26;26;stop;stop;1.0;True;70
155;0;125;16;16;stop;stop;1.0;True;34
155;1;160;16;16;stop;stop;1.0;True;59
155;2;114;16;16;stop;stop;1.0;True;57
155;3;80;16;16;stop;stop;1.0;True;39
155;4;135;16;16;stop;stop;1.0;True;37
155;5;115;16;16;stop;stop;1.0;True;41
155;6;154;16;16;stop;stop;1.0;True;54
155;7;108;16;16;stop;stop;1.0;True;67
155;8;119;16;16;stop;stop;1.0;True;37
155;9;153;16;16;stop;stop;1.0;True;130
156;0;89;28;28;stop;stop;1.0;True;186
156;1;58;28;28;stop;stop;1.0;True;289
156;2;73;28;28;stop;stop;1.0;True;264
156;3;62;28;28;stop;stop;1.0;True;245
156;4;71;28;28;stop;stop;1.0;True;115
156;5;47;28;28;stop;stop;1.0;True;214
156;6;110;28;28;stop;stop;1.0;True;159
156;7;119;28;28;stop;stop;1.0;True;185
156;8;91;28;28;stop;stop;1.0;True;285
156;9;60;28;28;stop;stop;1.0;True;178
157;0;90;14;14;stop;stop;1.0;True;85
157;1;70;14;14;stop;stop;1.0;True;103
157;2;89;14;14;stop;stop;1.0;True;78
157;3;127;14;14;stop;stop;1.0;True;113
157;4;82;14;14;stop;stop;1.0;True;129
157;5;73;14;14;stop;stop;1.0;True;88
157;6;79;14;14;stop;stop;1.0;True;74
157;7;51;14;14;stop;stop;1.0;True;119
157;8;87;14;14;stop;stop;1.0;True;121
157;9;104;14;14;stop;stop;1.0;True;125
158;0;117;4;4;stop;stop;1.0;True;65
158;1;73;4;4;stop;stop;1.0;True;78
158;2;131;4;4;stop;stop;1.0;True;53
158;3;89;4;4;stop;stop;1.0;True;77
158;4;96;4;4;stop;stop;1.0;True;71
158;5;109;4;4;stop;stop;1.0;True;89
158;6;137;4;4;stop;stop;1.0;True;68
158;7;105;4;4;stop;stop;1.0;True;101
158;8;79;4;4;stop;stop;1.0;True;77
158;9;105;4;4;stop;stop;1.0;True;90
159;0;117;20;20;stop;stop;1.0;True;37
159;1;152;20;20;stop;stop;1.0;True;40
159;2;162;20;20;stop;stop;1.0;True;54
159;3;143;20;20;stop;stop;1.0;True;45
159;4;100;20;20;stop;stop;1.0;True;41
159;5;109;20;20;stop;stop;1.0;True;70
159;6;168;20;20;stop;stop;1.0;True;49
159;7;120;20;20;stop;stop;1.0;True;40
159;8;106;20;20;stop;stop;1.0;True;39
159;9;145;20;20;stop;stop;1.0;True;43
160;0;80;82;82;stop;stop;1.0;True;49
160;1;142;82;82;stop;stop;1.0;True;53
160;2;83;82;82;stop;stop;1.0;True;80
160;3;70;82;82;stop;stop;1.0;True;83
160;4;97;82;82;stop;stop;1.0;True;53
160;5;89;82;82;stop;stop;1.0;True;47
160;6;87;82;82;stop;stop;1.0;True;52
160;7;86;82;82;stop;stop;1.0;True;45
160;8;162;82;82;stop;stop;1.0;True;64
160;9;137;82;82;stop;stop;1.0;True;43
161;0;177;21;21;stop;stop;1.0;True;155
161;1;213;21;21;stop;stop;1.0;True;104
161;2;109;21;21;stop;stop;1.0;True;100
161;3;123;21;21;stop;stop;1.0;True;97
161;4;173;21;21;stop;stop;1.0;True;103
161;5;177;21;21;stop;stop;1.0;True;136
161;6;179;21;21;stop;stop;1.0;True;114
161;7;119;21;21;stop;stop;1.0;True;101
161;8;178;21;21;stop;stop;1.0;True;102
161;9;179;21;21;stop;stop;1.0;True;105
162;0;172;53;53;stop;stop;1.0;True;143
162;1;154;53;53;stop;stop;1.0;True;76
162;2;150;53;53;stop;stop;1.0;True;66
162;3;90;53;53;stop;stop;1.0;True;64
162;4;132;53;53;stop;stop;1.0;True;81
162;5;84;53;53;stop;stop;1.0;True;132
162;6;81;53;53;stop;stop;1.0;True;65
162;7;121;53;53;stop;stop;1.0;True;170
162;8;107;53;53;stop;stop;1.0;True;131
162;9;131;53;53;stop;stop;1.0;True;143
163;0;314;13;13;stop;stop;1.0;True;599
163;1;141;13;13;stop;stop;1.0;True;695
163;2;215;13;13;stop;stop;1.0;True;437
163;3;182;13;13;stop;stop;1.0;True;668
163;4;249;13;13;stop;stop;1.0;True;481
163;5;185;13;13;stop;stop;1.0;True;666
163;6;154;13;13;stop;stop;1.0;True;750
163;7;237;13;13;stop;stop;1.0;True;1213
163;8;157;13;13;stop;stop;1.0;True;492
163;9;212;13;13;stop;stop;1.0;True;1098
164;0;174;2;2;stop;stop;1.0;True;67
164;1;132;2;2;stop;stop;1.0;True;41
164;2;157;2;2;stop;stop;1.0;True;74
164;3;147;2;2;stop;stop;1.0;True;61
164;4;231;2;2;stop;stop;1.0;True;53
164;5;200;2;2;stop;stop;1.0;True;36
164;6;270;2;2;stop;stop;1.0;True;41
164;7;198;2;2;stop;stop;1.0;True;57
164;8;193;2;2;stop;stop;1.0;True;80
164;9;181;2;2;stop;stop;1.0;True;37
165;0;93;14;14;stop;stop;1.0;True;72
165;1;100;14;14;stop;stop;1.0;True;90
165;2;184;14;14;stop;stop;1.0;True;90
165;3;233;14;14;stop;stop;1.0;True;95
165;4;124;14;14;stop;stop;1.0;True;54
165;5;178;14;14;stop;stop;1.0;True;84
165;6;147;14;14;stop;stop;1.0;True;93
165;7;167;14;14;stop;stop;1.0;True;100
165;8;199;14;14;stop;stop;1.0;True;107
165;9;170;14;14;stop;stop;1.0;True;94
166;0;67;4;4;stop;stop;1.0;True;86
166;1;79;4;4;stop;stop;1.0;True;82
166;2;103;4;4;stop;stop;1.0;True;83
166;3;71;4;4;stop;stop;1.0;True;105
166;4;87;4;4;stop;stop;1.0;True;116
166;5;88;4;4;stop;stop;1.0;True;71
166;6;120;4;4;stop;stop;1.0;True;120
166;7;118;4;4;stop;stop;1.0;True;99
166;8;97;4;4;stop;stop;1.0;True;103
166;9;79;4;4;stop;stop;1.0;True;73
167;0;79;2;2;stop;stop;1.0;True;183
167;1;105;2;2;stop;stop;1.0;True;29
167;2;76;2;2;stop;stop;1.0;True;71
167;3;109;2;2;stop;stop;1.0;True;283
167;4;105;2;2;stop;stop;1.0;True;153
167;5;48;2;2;stop;stop;1.0;True;77
167;6;141;2;2;stop;stop;1.0;True;109
167;7;129;2;2;stop;stop;1.0;True;119
167;8;140;2;2;stop;stop;1.0;True;136
167;9;71;2;2;stop;stop;1.0;True;77
168;0;90;3;3;stop;stop;1.0;True;172
168;1;95;3;3;stop;stop;1.0;True;501
168;2;69;3;3;stop;stop;1.0;True;116
168;3;105;3;3;stop;stop;1.0;True;148
168;4;72;3;3;stop;stop;1.0;True;183
168;5;84;3;3;stop;stop;1.0;True;146
168;6;92;3;3;stop;stop;1.0;True;131
168;7;77;3;3;stop;stop;1.0;True;131
168;8;91;3;3;stop;stop;1.0;True;216
168;9;44;3;3;stop;stop;1.0;True;141
169;0;132;22;22;stop;stop;1.0;True;45
169;1;101;22;22;stop;stop;1.0;True;70
169;2;117;22;22;stop;stop;1.0;True;29
169;3;125;22;22;stop;stop;1.0;True;73
169;4;142;22;22;stop;stop;1.0;True;14
169;5;109;22;22;stop;stop;1.0;True;47
169;6;122;22;22;stop;stop;1.0;True;36
169;7;109;22;22;stop;stop;1.0;True;74
169;8;104;22;22;stop;stop;1.0;True;41
169;9;91;22;22;stop;stop;1.0;True;56
170;0;68;276;276;stop;stop;1.0;True;67
170;1;49;276;276;stop;stop;1.0;True;55
170;2;72;276;276;stop;stop;1.0;True;73
170;3;94;276;276;stop;stop;1.0;True;89
170;4;68;276;276;stop;stop;1.0;True;94
170;5;76;276;276;stop;stop;1.0;True;75
170;6;47;276;276;stop;stop;1.0;True;62
170;7;47;276;276;stop;stop;1.0;True;102
170;8;92;276;276;stop;stop;1.0;True;70
170;9;46;276;276;stop;stop;1.0;True;56
171;0;61;25;25;stop;stop;1.0;True;19
171;1;131;25;25;stop;stop;1.0;True;46
171;2;67;25;25;stop;stop;1.0;True;28
171;3;60;25;25;stop;stop;1.0;True;32
171;4;48;25;25;stop;stop;1.0;True;39
171;5;63;25;25;stop;stop;1.0;True;30
171;6;52;25;25;stop;stop;1.0;True;28
171;7;105;25;25;stop;stop;1.0;True;38
171;8;82;25;25;stop;stop;1.0;True;35
171;9;48;25;25;stop;stop;1.0;True;17
172;0;164;5;5;stop;stop;1.0;True;79
172;1;179;5;5;stop;stop;1.0;True;103
172;2;158;5;5;stop;stop;1.0;True;94
172;3;158;5;5;stop;stop;1.0;True;84
172;4;89;5;5;stop;stop;1.0;True;161
172;5;116;5;5;stop;stop;1.0;True;141
172;6;158;5;5;stop;stop;1.0;True;77
172;7;166;5;5;stop;stop;1.0;True;99
172;8;121;5;5;stop;stop;1.0;True;97
172;9;173;5;5;stop;stop;1.0;True;88
173;0;78;65;65;stop;stop;1.0;True;40
173;1;76;65;65;stop;stop;1.0;True;56
173;2;56;65;65;stop;stop;1.0;True;46
173;3;83;65;65;stop;stop;1.0;True;76
173;4;66;65;65;stop;stop;1.0;True;73
173;5;81;65;65;stop;stop;1.0;True;22
173;6;52;65;65;stop;stop;1.0;True;42
173;7;69;65;65;stop;stop;1.0;True;70
173;8;49;65;65;stop;stop;1.0;True;71
173;9;79;65;65;stop;stop;1.0;True;23
174;0;104;14;14;stop;stop;1.0;True;51
174;1;79;14;14;stop;stop;1.0;True;61
174;2;140;14;14;stop;stop;1.0;True;32
174;3;76;14;14;stop;stop;1.0;True;36
174;4;104;14;14;stop;stop;1.0;True;39
174;5;90;14;14;stop;stop;1.0;True;78
174;6;83;14;14;stop;stop;1.0;True;25
174;7;127;14;14;stop;stop;1.0;True;35
174;8;110;14;14;stop;stop;1.0;True;26
174;9;119;14;14;stop;stop;1.0;True;60
175;0;40;14;14;stop;stop;1.0;True;35
175;1;47;14;14;stop;stop;1.0;True;23
175;2;120;14;14;stop;stop;1.0;True;90
175;3;110;14;14;stop;stop;1.0;True;62
175;4;97;14;14;stop;stop;1.0;True;93
175;5;87;14;14;stop;stop;1.0;True;84
175;6;40;14;14;stop;stop;1.0;True;19
175;7;113;14;14;stop;stop;1.0;True;56
175;8;39;14;14;stop;stop;1.0;True;21
175;9;61;14;14;stop;stop;1.0;True;33
176;0;57;20;20;stop;stop;1.0;True;82
176;1;78;20;20;stop;stop;1.0;True;74
176;2;64;20;20;stop;stop;1.0;True;80
176;3;72;20;20;stop;stop;1.0;True;86
176;4;83;20;20;stop;stop;1.0;True;98
176;5;46;20;20;stop;stop;1.0;True;69
176;6;85;20;20;stop;stop;1.0;True;72
176;7;69;20;20;stop;stop;1.0;True;72
176;8;60;20;20;stop;stop;1.0;True;148
176;9;77;20;20;stop;stop;1.0;True;55
177;0;52;7;7;stop;stop;1.0;True;49
177;1;68;7;7;stop;stop;1.0;True;118
177;2;72;7;7;stop;stop;1.0;True;52
177;3;75;7;7;stop;stop;1.0;True;94
177;4;75;7;7;stop;stop;1.0;True;137
177;5;86;7;7;stop;stop;1.0;True;146
177;6;70;7;7;stop;stop;1.0;True;120
177;7;81;7;7;stop;stop;1.0;True;85
177;8;72;7;7;stop;stop;1.0;True;117
177;9;71;7;7;stop;stop;1.0;True;31
178;0;200;2;2;stop;stop;1.0;True;82
178;1;105;2;2;stop;stop;1.0;True;88
178;2;74;2;2;stop;stop;1.0;True;119
178;3;79;2;2;stop;stop;1.0;True;79
178;4;91;2;2;stop;stop;1.0;True;155
178;5;94;2;2;stop;stop;1.0;True;163
178;6;85;2;2;stop;stop;1.0;True;85
178;7;83;2;2;stop;stop;1.0;True;115
178;8;217;2;2;stop;stop;1.0;True;103
178;9;156;2;2;stop;stop;1.0;True;74
179;0;75;626;626;stop;stop;1.0;True;44
179;1;81;626;626;stop;stop;1.0;True;29
179;2;75;626;626;stop;stop;1.0;True;25
179;3;76;626;626;stop;stop;1.0;True;51
179;4;80;626;626;stop;stop;1.0;True;30
179;5;94;626;626;stop;stop;1.0;True;36
179;6;82;626;626;stop;stop;1.0;True;85
179;7;89;626;626;stop;stop;1.0;True;35
179;8;141;626;626;stop;stop;1.0;True;86
179;9;77;626;626;stop;stop;1.0;True;33
180;0;29;1;1;stop;stop;1.0;True;41
180;1;47;1;1;stop;stop;1.0;True;48
180;2;49;1;1;stop;stop;1.0;True;25
180;3;29;1;1;stop;stop;1.0;True;53
180;4;72;1;1;stop;stop;1.0;True;57
180;5;71;1;1;stop;stop;1.0;True;48
180;6;48;1;1;stop;stop;1.0;True;23
180;7;66;1;1;stop;stop;1.0;True;58
180;8;65;1;1;stop;stop;1.0;True;58
180;9;55;1;1;stop;stop;1.0;True;56
181;0;151;2184;2184;stop;stop;1.0;True;105
181;1;100;2184;2184;stop;stop;1.0;True;89
181;2;199;2184;2184;stop;stop;1.0;True;70
181;3;164;2184;2184;stop;stop;1.0;True;77
181;4;98;2184;2184;stop;stop;1.0;True;98
181;5;46;2184;2184;stop;stop;1.0;True;73
181;6;84;2184;2184;stop;stop;1.0;True;98
181;7;95;2184;2184;stop;stop;1.0;True;104
181;8;100;2184;2184;stop;stop;1.0;True;108
181;9;135;2184;2184;stop;stop;1.0;True;107
182;0;86;4;4;stop;stop;1.0;True;265
182;1;59;4;4;stop;stop;1.0;True;231
182;2;91;4;4;stop;stop;1.0;True;164
182;3;82;4;4;stop;stop;1.0;True;187
182;4;103;4;4;stop;stop;1.0;True;135
182;5;88;4;4;stop;stop;1.0;True;104
182;6;178;4;4;stop;stop;1.0;True;305
182;7;154;4;4;stop;stop;1.0;True;198
182;8;61;4;4;stop;stop;1.0;True;195
182;9;65;4;4;stop;stop;1.0;True;62
183;0;101;5;5;stop;stop;1.0;True;95
183;1;66;5;5;stop;stop;1.0;True;137
