id;amount_answer_tokens;confidence_per_choice;finish_reason
('moral_scenarios', 552);2;[0.27401524953706213, 0.45177477040795777, 0.27401524953706213, 0.0001945985427796471];stop
('moral_scenarios', 553);2;[0.05655656396662255, 0.05655656396662255, 0.8846935898621849, 0.002192936488326642];stop
('moral_scenarios', 554);2;[0.02209851971989945, 0.03643429951318446, 0.9396529550879287, 0.001813956528317157];stop
('moral_scenarios', 555);2;[0.04466215635845338, 0.05734734392833616, 0.8970633438213957, 0.0009269334832313487];stop
('moral_scenarios', 556);2;[0.2382883937141317, 0.11255945367880477, 0.6477349912618116, 0.0014169144136394552];stop
('moral_scenarios', 557);2;[0.017734663018019466, 0.968279597460442, 0.013811769445941046, 0.00017386451840520968];stop
('moral_scenarios', 558);2;[0.05987888402687849, 0.9366633474471411, 0.0033781362800012382, 7.944611261716554e-05];stop
('moral_scenarios', 559);2;[0.09511405416147856, 0.7028030401055665, 0.20135645423994894, 0.0007262045919199506];stop
('moral_scenarios', 560);2;[0.03004751494048124, 0.6035204348144468, 0.3660536692965601, 0.00037824239210243856];stop
('moral_scenarios', 561);2;[0.0013208744647167441, 0.002796291263748605, 0.9955487197053875, 0.00033396936576779245];stop
('moral_scenarios', 562);2;[0.09750335789634285, 0.5610930508260861, 0.3403201585623817, 0.0010831644653374734];stop
('moral_scenarios', 563);2;[0.013864061960476487, 0.013864061960476487, 0.9719457334690925, 0.0003260513302450226];stop
('moral_scenarios', 564);2;[0.054658408670469366, 0.8550014299102396, 0.09011648099762315, 0.00022337637016928778];stop
('moral_scenarios', 565);2;[0.007388748862756818, 0.022758948739487493, 0.9677350426698085, 0.0021169119919751027];stop
('moral_scenarios', 566);2;[0.8099660724999219, 0.008997909759178118, 0.18072784869948275, 0.0003078915406972513];stop
('moral_scenarios', 567);2;[0.25595664805375956, 0.19933923793659994, 0.5418602281819336, 0.0028434215171693196];stop
('moral_scenarios', 568);2;[0.479783623489239, 0.03938303807388336, 0.479783623489239, 0.0010495226652579843];stop
('moral_scenarios', 569);2;[0.028898403837095826, 0.013650642654813104, 0.9569838002063782, 0.00046709930539266977];stop
('moral_scenarios', 570);2;[0.00459836347194515, 0.002172113101492934, 0.9929698142823482, 0.00025942179142035224];stop
('moral_scenarios', 571);2;[0.09738552234125308, 0.3399088720625355, 0.5604150208725281, 0.0022902879644762873];stop
('moral_scenarios', 572);2;[0.03319686278466818, 0.6667767734524533, 0.24529348142441634, 0.05473237379359592];stop
('moral_scenarios', 573);2;[0.06250175788557813, 0.35967274030707574, 0.35967274030707574, 0.21815254445910134];stop
('moral_scenarios', 574);2;[0.04841761254504139, 0.3577604552715993, 0.5898473075792857, 0.003974359659132188];stop
('moral_scenarios', 575);2;[0.06734218065790883, 0.11102848566602502, 0.8203956602661832, 0.0012334150629101576];stop
('moral_scenarios', 576);2;[0.044690127517648566, 0.8976252732359875, 0.057383259607677005, 0.00030111971059628703];stop
('moral_scenarios', 577);2;[0.010892929179372025, 0.9805500918998734, 0.008483421774836289, 7.339594447747832e-05];stop
('moral_scenarios', 578);2;[0.13566792282471543, 0.08228676454206345, 0.7807150150023666, 0.0013300413562467141];stop
('moral_scenarios', 579);2;[0.30370409837700424, 0.30370409837700424, 0.38996375822465573, 0.0026275552910964045];stop
('moral_scenarios', 580);2;[0.07760950897452783, 0.44661186140816644, 0.3478216881254453, 0.12795644825489652];stop
('moral_scenarios', 581);2;[0.26803840699767245, 0.26803840699767245, 0.4419206229816407, 0.022001929646721412];stop
('moral_scenarios', 582);2;[0.09273948804739626, 0.026570308183937293, 0.8798876724133836, 0.0008023535925834953];stop
('moral_scenarios', 583);2;[0.027957320580283246, 0.9258192031017651, 0.04609382911249544, 0.00012946811048222752];stop
('moral_scenarios', 584);2;[0.04718839782409598, 0.9478043739280283, 0.004973621724780166, 3.3511999575068806e-05];stop
('moral_scenarios', 585);2;[0.07753501245683425, 0.572910556674835, 0.3474878178963197, 0.002066237601308219];stop
('moral_scenarios', 586);2;[0.1377711527860105, 0.48086857286805107, 0.37450082110406707, 0.006859220167510812];stop
('moral_disputes', 233);2;[0.04365280025137347, 0.8767900357710088, 0.07197130030006334, 0.00758571924233575];stop
('moral_disputes', 234);2;[0.03396846958371524, 0.056004538335801636, 0.8760584161937116, 0.03396846958371524];stop
('moral_disputes', 235);2;[0.0004303003489222145, 0.9989734707603012, 0.0003351182486965194, 0.00026099035450636714];stop
('moral_disputes', 236);2;[0.8035741688096475, 0.005414441046769538, 0.051370774105537476, 0.139640258411372];stop
('moral_disputes', 237);2;[0.034952892816689236, 0.7020475983191835, 0.004730359649285603, 0.2582688858424269];stop
('moral_disputes', 238);2;[0.543136247731083, 0.1998086592952649, 0.1998086592952649, 0.057246146166568805];stop
('moral_disputes', 239);2;[0.3859496258912073, 0.14198293269318457, 0.08611701210027889, 0.3859496258912073];stop
('moral_disputes', 240);2;[0.02728814007730021, 0.01003874572224524, 0.703770324405586, 0.25890263365537164];stop
('moral_disputes', 241);2;[0.005194847723856652, 0.9899625449557158, 0.0040457514752762665, 0.000796655700456489];stop
('moral_disputes', 242);2;[0.03720385203599834, 0.16673609704420833, 0.5819661967608141, 0.2140933864840773];stop
('moral_disputes', 243);2;[0.0035290734100787593, 0.013957756097680445, 0.9785141427727755, 0.003998964075390016];stop
('moral_disputes', 244);2;[0.30884594350546485, 0.02535161884764281, 0.01197525965658922, 0.6538268675318263];stop
('moral_disputes', 245);2;[0.17988075229014125, 0.0069747328427714455, 0.0069747328427714455, 0.8061695774771889];stop
('moral_disputes', 246);2;[0.047359818666383, 0.0009829216782392648, 0.0004097427159766089, 0.9512473439750374];stop
('moral_disputes', 247);2;[0.9967081785474563, 0.001322412804211209, 0.0008020839105506582, 0.001167025203654601];stop
('moral_disputes', 248);2;[0.00906604272549468, 0.4949890429188561, 0.11044698441820237, 0.38549785423697036];stop
('moral_disputes', 249);2;[0.0011525295027107229, 0.0027647745496209384, 0.6765180469834957, 0.3195644881969137];stop
('moral_disputes', 250);2;[0.03521514108909752, 0.03521514108909752, 0.908210384486093, 0.021359062756643784];stop
('moral_disputes', 251);2;[0.022093183173619836, 0.036425501035821185, 0.9394260813649749, 0.002054986147931874];stop
('moral_disputes', 252);2;[0.5364027673807273, 0.2533787261083746, 0.1536819659036591, 0.05653643573476676];stop
('moral_disputes', 253);2;[0.013957303525798619, 0.0024254156736128276, 0.005134605021330998, 0.9784825262142555];stop
('moral_disputes', 254);2;[0.902567538996352, 0.03499634525035656, 0.004736239167495743, 0.057699218811028255];stop
('moral_disputes', 255);2;[0.821330488704797, 0.08656758887875675, 0.08656758887875675, 0.0055340808068404836];stop
('moral_disputes', 256);2;[0.01088614772683061, 0.9799396779409087, 0.0006959281409565424, 0.008478140374286673];stop
('moral_disputes', 257);2;[0.012213412955596767, 0.8562264407238638, 0.0156823326594896, 0.11587763578306094];stop
('moral_disputes', 258);2;[0.010924378342311669, 0.9833813791221044, 0.0016753076784866605, 0.0040188541997150246];stop
('moral_disputes', 259);2;[0.34993188391454577, 0.27252722521430023, 0.16529611769888294, 0.2122444164051741];stop
('moral_disputes', 260);2;[0.035881849067759534, 0.02176344158677733, 0.9254051532629897, 0.016949385350110965];stop
('moral_disputes', 261);2;[0.08540686308979112, 0.04034334549814844, 0.3827669820266857, 0.4914825335911243];stop
('moral_disputes', 262);2;[0.01400651329191769, 0.9819323734083297, 0.002758045996081323, 0.0013028086794700927];stop
('moral_disputes', 263);2;[0.0398599388170189, 0.8006082251452642, 0.10835054736979181, 0.05118117454867058];stop
('moral_disputes', 264);2;[0.1289235322259924, 0.02876672839248694, 0.10040574785393439, 0.74190376987917];stop
('moral_disputes', 265);2;[0.001167499978480867, 0.001167499978480867, 0.0005514879401602161, 0.9971133591231192];stop
('moral_disputes', 266);2;[0.6747954816230716, 0.005838123613518185, 0.31875082495901774, 0.000615333701761126];stop
('moral_disputes', 267);2;[0.0016933623970268044, 0.9939790892221517, 0.0011638298205843042, 0.003163617452713065];stop
('moral_disputes', 268);2;[0.004589428261082014, 0.002456543927112184, 0.9910406403597296, 0.0019131583340842734];stop
('moral_disputes', 269);2;[0.006609220935511196, 0.004008695134202153, 0.9808955555686011, 0.008486407665701108];stop
('moral_disputes', 270);2;[0.0006239268020294544, 0.9955322972182853, 0.0019218298481026702, 0.0019218298481026702];stop
('moral_disputes', 271);2;[0.0014994735471878379, 0.0007083011504114602, 0.9973624362173776, 0.00042960636403428017];stop
('moral_disputes', 272);2;[0.9814211534101324, 0.013999221912429662, 0.0021468502122354467, 0.0024326999969607843];stop
('moral_disputes', 273);2;[0.007983559590418653, 0.9227741951187791, 0.05899098374730408, 0.010251093429738725];stop
('moral_disputes', 274);2;[0.13039952262542695, 0.01764765632843124, 0.7503974194865656, 0.10155525033281988];stop
('moral_disputes', 275);2;[0.1715489682117232, 0.029810740701006193, 0.768829158775146, 0.029810740701006193];stop
('moral_disputes', 276);2;[0.004897984036769643, 0.0020417835179208873, 0.9333904782684171, 0.0596696609475682];stop
('moral_disputes', 277);2;[0.027958447080023527, 0.03589935666186938, 0.010285337887820399, 0.9258565007474583];stop
('moral_disputes', 278);2;[0.11181288670931189, 0.05281666784689928, 0.8261917294121305, 0.00917816065166802];stop
('moral_disputes', 279);2;[0.0019182921390666333, 0.0019182921390666333, 0.0024631358631938527, 0.9937001511435223];stop
('moral_disputes', 280);2;[0.06420151356811334, 0.28773118735714204, 0.6091269284150543, 0.03894018637901737];stop
('moral_disputes', 281);2;[0.022232655258170073, 0.003863455256466865, 0.028547294431946733, 0.9453565361814111];stop
('moral_disputes', 282);2;[0.7278878919146743, 0.05974866948357177, 0.20854337261000577, 0.0038196046500312206];stop
('moral_disputes', 283);2;[0.008235904928965912, 0.017435410871441244, 0.9519410155206443, 0.022387505371726464];stop
('moral_disputes', 284);2;[0.11772096569686458, 0.009663125307231166, 0.8698469232482506, 0.002768531753182827];stop
('moral_disputes', 285);2;[0.010648578876745501, 0.746523057556714, 0.028945838459570127, 0.21388242420834802];stop
('moral_disputes', 286);2;[0.009334265329586412, 0.004409194736106704, 0.8402438378497225, 0.1460124764600606];stop
('moral_disputes', 287);2;[0.8414857223296117, 0.11388271196501286, 0.032627943257423554, 0.01200314667034099];stop
('moral_disputes', 288);2;[0.823224232895216, 0.1430549191624849, 0.001800795670897257, 0.03191986702274594];stop
('moral_disputes', 289);2;[0.01291733605049941, 0.010060031431325429, 0.42776342141459756, 0.5492591054256526];stop
('moral_disputes', 290);2;[0.843608370557599, 0.04200079074995613, 0.025474767322023164, 0.0889156747154026];stop
('moral_disputes', 291);2;[0.4696525000064849, 0.03002388341492339, 0.13455771014976645, 0.3657657347764934];stop
('moral_disputes', 292);2;[0.001489202805875972, 0.005197828525721613, 0.9905306561615792, 0.002782197121874507];stop
('moral_disputes', 293);2;[0.2811103000952953, 0.020363561838728707, 0.5951105099717341, 0.10341470010659369];stop
('moral_disputes', 294);2;[0.006573036874222712, 0.9755250274877222, 0.013915119171925205, 0.003986748391637767];stop
('moral_disputes', 295);2;[0.902968397083499, 0.010031070555223554, 0.012880149549495058, 0.07412016073649956];stop
('moral_disputes', 296);2;[0.10558388423236366, 0.00866685299191946, 0.10558388423236366, 0.7801652204851987];stop
('moral_disputes', 297);2;[0.052835522146294465, 0.052835522146294465, 0.06784215333981014, 0.8264866356589665];stop
('moral_disputes', 298);2;[0.3138759458034662, 0.009478230022683727, 0.012170288254338734, 0.6644753626773477];stop
('moral_disputes', 299);2;[0.9810168067868084, 0.01089811417808941, 0.0066100403820601745, 0.001474899369036675];stop
('moral_disputes', 300);2;[0.5456977639161821, 0.012833581325973228, 0.01647864460967879, 0.42498984585823724];stop
('moral_disputes', 301);2;[0.01011142296022927, 0.5520650536424561, 0.42994869608310193, 0.007874784119392738];stop
('moral_disputes', 302);2;[0.034428625621788445, 0.02088201701138262, 0.05676320738361403, 0.8879259907455265];stop
('moral_disputes', 303);2;[0.04521370810809559, 0.011431815682884679, 0.908141657768843, 0.035212471280146776];stop
('moral_disputes', 304);2;[0.18907827047342213, 0.5139680267843678, 0.054171837930449815, 0.24278130503123335];stop
('moral_disputes', 305);2;[0.9449851866202481, 0.004958825971467223, 0.003007679987874155, 0.04704804209288096];stop
('moral_disputes', 306);2;[0.000803191140733997, 0.0004871600524647338, 0.0006255258893596518, 0.9980840507658585];stop
('moral_disputes', 307);2;[0.019420060738317656, 0.06778267223146824, 0.8257620689290838, 0.08703467395621961];stop
('moral_disputes', 308);2;[0.005151072178548661, 0.0066141076004495765, 0.0066141076004495765, 0.9816206383668911];stop
('moral_disputes', 309);2;[0.02282595168174243, 0.0035004730633575497, 0.9705842192323129, 0.0030891566359938475];stop
('moral_disputes', 310);2;[0.003816475067554704, 0.9338606726337899, 0.0026230223967033998, 0.05969971457694043];stop
('moral_disputes', 311);2;[0.0016927149394293719, 0.0027908151258690846, 0.11866845052132814, 0.8768478642073722];stop
('moral_disputes', 312);2;[0.33142083626991137, 0.09495365937074528, 0.5464205497422236, 0.02720467888914706];stop
('moral_disputes', 313);2;[0.00037262393908117663, 0.9802567602679416, 0.010889667739389906, 0.008480881762824275];stop
('moral_disputes', 314);2;[0.9728640691676709, 0.0021281310625768037, 0.0021281310625768037, 0.022879570570375957];stop
('moral_disputes', 315);2;[0.01117413019467256, 0.61008687322263, 0.3700363936977395, 0.00870242134575282];stop
('moral_disputes', 316);2;[0.20237123289646605, 0.550102012196681, 0.20237123289646605, 0.04515512560562366];stop
('moral_disputes', 317);2;[0.6762549663809863, 0.002152370935667744, 0.31944024628349915, 0.002152370935667744];stop
('moral_disputes', 318);2;[0.0066044449544147375, 0.0066044449544147375, 0.0066044449544147375, 0.9801865471067226];stop
('moral_disputes', 319);2;[0.10679804146207651, 0.03928880381127323, 0.06477628654401044, 0.7891367431373122];stop
('moral_disputes', 320);2;[0.002470691335406856, 0.0005512857533466698, 0.9967480895167201, 0.00022981020214209836];stop
('moral_disputes', 321);2;[0.9583494362819537, 0.0030502158071670452, 0.03715924450910802, 0.001440819925947649];stop
('moral_disputes', 322);2;[0.39846421492899203, 0.11416190214970616, 0.08890937879111226, 0.39846421492899203];stop
('moral_disputes', 323);2;[0.9984705035724439, 0.0008035021899493653, 0.0002955919366186026, 0.0004300837300104343];stop
('moral_disputes', 324);2;[0.9318407068147372, 0.05957058559119001, 0.006278693528007595, 0.002309802266370186];stop
('moral_disputes', 325);2;[0.7301531171364414, 0.008111270142798195, 0.1629191771041595, 0.09881547596882523];stop
('moral_disputes', 326);2;[0.0117814967308694, 0.04112146414294972, 0.30384880542242065, 0.6432479452972882];stop
('moral_disputes', 327);2;[0.9956283595136662, 0.0031688669633042903, 0.0009078955855984632, 0.0002947505419682949];stop
('moral_disputes', 328);2;[0.02379100606466492, 0.1369077871645893, 0.6135780968076043, 0.22572278082274436];stop
('moral_disputes', 329);2;[0.26924942466281954, 0.4439172271058328, 0.20969166276892906, 0.07714125171774416];stop
('moral_disputes', 330);2;[0.3784307034800954, 0.4859146417234646, 0.05121502338825593, 0.0844392984396221];stop
('moral_disputes', 331);2;[0.000910520259890924, 0.00037956131449633094, 0.00020316453140785184, 0.9985066336740163];stop
('moral_disputes', 332);2;[0.034184058326004296, 0.6866052066162184, 0.2525879246599631, 0.026622571392850722];stop
('moral_disputes', 333);2;[0.015531463205168594, 0.012095915706430014, 0.6604146008460426, 0.3119577776785445];stop
('moral_disputes', 334);2;[0.8444024482760688, 0.004431017515697089, 0.004431017515697089, 0.1467351476691911];stop
('moral_disputes', 335);2;[0.001030597646713219, 0.9973869832008104, 0.001030597646713219, 0.0005516391686080272];stop
('moral_disputes', 336);2;[0.15910558863297794, 0.09650241763752698, 0.031329747992069064, 0.7130617351043288];stop
('moral_disputes', 337);2;[0.25943319713583274, 0.07432885544419142, 0.33311881905497065, 0.33311881905497065];stop
('moral_disputes', 338);2;[0.0011551616413553465, 0.9865758723173236, 0.001308969626943947, 0.010959868501473857];stop
('moral_disputes', 339);2;[0.9899967766155249, 0.004045890377514479, 0.0019111432903945568, 0.004045890377514479];stop
('moral_disputes', 340);2;[0.7461460249030444, 0.2137744216638592, 0.017547675199948414, 0.022531655588548957];stop
('moral_disputes', 341);2;[0.03636062475141388, 0.022053833718038568, 0.9377529418085035, 0.0038323825670950515];stop
('moral_disputes', 342);2;[0.004952051431260265, 0.9436937585695387, 0.04698374462605957, 0.004370170049526796];stop
('moral_disputes', 343);2;[0.13482688244911445, 0.6042521654599512, 0.03862854856737626, 0.22229194895604076];stop
('moral_disputes', 344);2;[0.05957058559119001, 0.002309802266370186, 0.9318408109560573, 0.006278693528007595];stop
('moral_disputes', 345);2;[0.004064211195865702, 0.994479780485855, 0.0010275935160278095, 0.0004283647084998923];stop
('moral_scenarios', 0);2;[0.01745100631418114, 0.9527924870489918, 0.028771838445571036, 0.0009845184067021426];stop
('moral_scenarios', 1);2;[0.08486891523675413, 0.10897384425070984, 0.8052138844804912, 0.0009428087103525677];stop
('moral_scenarios', 2);2;[0.069201995225886, 0.656570289186788, 0.24153869667897918, 0.03268870792765193];stop
('moral_scenarios', 3);2;[0.044675106553639536, 0.05736397230810626, 0.8973233952611795, 0.0006372561697905799];stop
('moral_scenarios', 4);2;[0.042316564433300105, 0.24351501492723773, 0.4014883609148242, 0.312679468511668];stop
('moral_scenarios', 5);2;[0.035033052083227496, 0.057759738147162606, 0.9035143956119376, 0.0036924565236075837];stop
('moral_scenarios', 6);2;[0.016294321745971445, 0.8896397438348789, 0.09376734752306565, 0.00029844091303606165];stop
('moral_scenarios', 7);2;[0.022449405502826363, 0.022449405502826363, 0.9545729944580328, 0.0005279594132339628];stop
('moral_scenarios', 8);2;[0.14184877543623273, 0.040640359435932666, 0.8162833792041906, 0.0012272322237127005];stop
('moral_scenarios', 9);2;[0.02156944052633928, 0.7142817715258595, 0.26276957894788106, 0.001378888200274151];stop
('moral_scenarios', 10);2;[0.026496281024234018, 0.8774364128657776, 0.09248110787186502, 0.0035858825520725178];stop
('moral_scenarios', 11);2;[0.07979110868802543, 0.4591660728407106, 0.4591660728407106, 0.0018765070156941822];stop
('moral_scenarios', 12);2;[0.07241243948976919, 0.04392036469513086, 0.8821641199091886, 0.0015028722354295076];stop
('moral_scenarios', 13);2;[0.43208741495525793, 0.5548112230334541, 0.013047907008214565, 5.332381369290642e-05];stop
('moral_scenarios', 14);2;[0.03180073771311906, 0.1425210186375732, 0.8201518230176266, 0.005526138279507795];stop
('moral_scenarios', 15);2;[0.0014973429183172495, 0.0021786210908909605, 0.9959451538014318, 0.00037858757824843286];stop
('moral_scenarios', 16);2;[0.09525809376761264, 0.33248345635814075, 0.5481725466535644, 0.02408501792533382];stop
('moral_scenarios', 17);2;[0.054468153701151364, 0.31344254568047164, 0.5167793922057902, 0.11530908229019915];stop
('moral_scenarios', 18);2;[0.0016930862688679562, 0.004061502820942276, 0.9938170532142523, 0.0004280792478831404];stop
('moral_scenarios', 19);2;[0.03516019895706251, 0.9067934083412649, 0.05796936790255742, 7.691264126951783e-05];stop
('moral_scenarios', 20);2;[0.010773628316033635, 0.017762710167261858, 0.9698113188322195, 0.0016521894132049207];stop
('moral_scenarios', 21);2;[0.32629010055934105, 0.2541149858240622, 0.41896475735954664, 0.000629888074234935];stop
('moral_scenarios', 22);2;[0.049638711029306254, 0.7764801069779391, 0.1732561254586225, 0.0006248593041460341];stop
('moral_scenarios', 23);2;[0.15130252228408714, 0.5280976931004768, 0.3203074421889521, 0.0002920827192408618];stop
('moral_scenarios', 24);2;[0.1385563937130545, 0.37663532724701315, 0.48360933300766995, 0.001198747972652682];stop
('moral_scenarios', 25);2;[0.20975681557650913, 0.4440551820600916, 0.34583052351531457, 0.00035734577812276784];stop
('moral_scenarios', 26);2;[0.43693061336916683, 0.12518270170238957, 0.43693061336916683, 0.0009557817220691858];stop
('moral_scenarios', 27);2;[0.06642599405110562, 0.10951794931945802, 0.8092342472442589, 0.014821639156887277];stop
('moral_scenarios', 28);2;[0.00358550639775287, 0.0019191832764251801, 0.9941615611878722, 0.00033350404614854927];stop
('moral_scenarios', 29);2;[0.013655590492872797, 0.9573309877898036, 0.02890889219268377, 0.00010426176974312628];stop
('moral_scenarios', 30);2;[0.12278934522866028, 0.706603852520967, 0.15766464017204546, 0.012941898685970387];stop
('moral_scenarios', 31);2;[0.0420051069060881, 0.8436950880085675, 0.11418171880529883, 0.00011798372854775335];stop
('moral_scenarios', 32);2;[0.04732703961347455, 0.7403193926522591, 0.2121050508822716, 0.0002483495111504939];stop
('moral_scenarios', 33);2;[0.14749302324792343, 0.6610178899412045, 0.1893847906344496, 0.002103875234355302];stop
('moral_scenarios', 34);2;[0.058777463417073565, 0.9194342233196188, 0.021623020395347917, 0.00016509379801481195];stop
('moral_scenarios', 35);2;[0.0016952682624296878, 0.9950975899397333, 0.003167178078047412, 3.986888815357955e-05];stop
('moral_scenarios', 36);2;[0.14198300039593886, 0.385949809926374, 0.385949809926374, 0.08611705316408];stop
('moral_scenarios', 37);2;[0.017298589081940388, 0.03662111337384364, 0.9444708705783553, 0.0016090194275218456];stop
('moral_scenarios', 38);2;[0.09435400488334807, 0.009944838949011247, 0.895205766718839, 0.0004951243766618191];stop
('moral_scenarios', 39);2;[0.004007210177852729, 0.013986537823337685, 0.9805318680816717, 0.0014741702408849779];stop
('moral_scenarios', 40);2;[0.017899600670315884, 0.004525727798549037, 0.9772850137585362, 0.0002893200985649811];stop
('moral_scenarios', 41);2;[0.12894050058902815, 0.7420013497351398, 0.12894050058902815, 0.00011757846105091364];stop
('moral_scenarios', 42);2;[0.04376124703102365, 0.68454113930207, 0.11895540259513893, 0.15274177859271915];stop
('moral_scenarios', 43);2;[0.05946288431464425, 0.9301559823852379, 0.01033309989629335, 4.785174588521531e-05];stop
('moral_scenarios', 44);2;[0.0844392984396221, 0.48591458379792885, 0.3784306583676428, 0.05121502338825593];stop
('moral_scenarios', 45);2;[0.2326042933108077, 0.3834996460377002, 0.3834996460377002, 0.0003962693259119422];stop
('moral_scenarios', 46);2;[0.09012711691968144, 0.855102353478641, 0.05466485968329203, 0.00010552800448191844];stop
('moral_scenarios', 47);2;[0.18582976419427352, 0.5051376711961231, 0.3063814849562878, 0.002650719223721292];stop
('moral_scenarios', 48);2;[0.056566044108416105, 0.6891154085827024, 0.25351139141203466, 0.0008068712844692165];stop
('moral_scenarios', 49);2;[0.04153577122101132, 0.3069101436644019, 0.6497287792361371, 0.0018249548582377026];stop
('moral_scenarios', 50);2;[0.10646606737485033, 0.7866837679103023, 0.10646606737485033, 0.00038397668537786705];stop
('moral_scenarios', 51);2;[0.15114881979134062, 0.5275611872422766, 0.3199820540092543, 0.0013076932073676933];stop
('moral_scenarios', 52);2;[0.04060802902945961, 0.8156339935257229, 0.1417359312431397, 0.00202175423555008];stop
('moral_scenarios', 53);2;[0.1720239061887794, 0.22088306782430042, 0.6004224652690494, 0.0066700906905883825];stop
('moral_scenarios', 54);2;[0.013943520427928402, 0.9775161927206449, 0.008457172643867994, 8.291120317887107e-05];stop
('moral_scenarios', 55);2;[0.06475930051427256, 0.29023104931755356, 0.6144190996045417, 0.03059012754184635];stop
('moral_scenarios', 56);2;[0.5498709008811001, 0.021320807320560808, 0.42823988819437964, 0.0005681804050400543];stop
('moral_scenarios', 57);2;[0.023370741350247776, 0.17268771891057907, 0.7739326393581638, 0.03000862590055333];stop
('moral_scenarios', 58);2;[0.03680419906305505, 0.0135395114121499, 0.9491928926167009, 0.00046329660338309775];stop
('moral_scenarios', 59);2;[0.02983343626667002, 0.28305176238900326, 0.4666734335440031, 0.22044093419829697];stop
('moral_scenarios', 60);2;[0.06906500745827102, 0.08868122498014841, 0.8413841114819252, 0.0008694001378594804];stop
('moral_scenarios', 61);2;[0.03680797242255773, 0.9492901027585259, 0.013540893097063522, 0.0003608525781648299];stop
('moral_scenarios', 62);2;[0.07131639364356719, 0.24891867230540116, 0.6766310633615684, 0.00313342290671188];stop
('moral_scenarios', 63);2;[0.3597493684737233, 0.3597493684737233, 0.2801730898767791, 0.00032804903944379124];stop
('moral_scenarios', 64);2;[0.07062234064475584, 0.40640346201302935, 0.5218323746546207, 0.001141503820815118];stop
('moral_scenarios', 65);2;[0.02720730588683454, 0.546473379542827, 0.42559389591563074, 0.0007250503157036967];stop
('moral_scenarios', 66);2;[0.02968688867412674, 0.3616602988713555, 0.5962770275169693, 0.01237533637066751];stop
('moral_scenarios', 67);2;[0.04695254678033404, 0.7344613834212347, 0.21042671572995977, 0.008159127263772386];stop
('moral_scenarios', 68);2;[0.024533991309853162, 0.2327720285594025, 0.6327399376923334, 0.10995372070513798];stop
('moral_scenarios', 69);2;[0.021257771476740052, 0.9039033363473785, 0.07419691296517285, 0.0006419290759871451];stop
('moral_scenarios', 70);2;[0.0714345102366551, 0.24933093972424497, 0.6777517425264564, 0.001482575961293803];stop
('moral_scenarios', 71);2;[0.01961453859998726, 0.1449329260699465, 0.834031429059528, 0.0014208724105220238];stop
('moral_scenarios', 72);2;[0.08944717206086954, 0.24314262242011128, 0.6609301919457217, 0.006479532956331132];stop
('moral_scenarios', 73);2;[0.010580715077707824, 0.9524456609810741, 0.03693032435638782, 4.324096417810244e-05];stop
('moral_scenarios', 74);2;[0.06312316775152742, 0.46642059985741113, 0.46642059985741113, 0.004035328144850046];stop
('moral_scenarios', 75);2;[0.021248914025636993, 0.9035268493553922, 0.07416599742309422, 0.0010579211353372521];stop
('moral_scenarios', 76);2;[0.005844215034718996, 0.009635481638286696, 0.9828457335897147, 0.0016743956413294346];stop
('moral_scenarios', 77);2;[0.04407036171117682, 0.4181279002836821, 0.5368868513905253, 0.0009146511771699242];stop
('moral_scenarios', 78);2;[0.15087281485623363, 0.3193977515570476, 0.5265978668058994, 0.003131264628930666];stop
('moral_scenarios', 79);2;[0.2121444231135831, 0.7404567711119682, 0.04733581910393006, 6.280420852634057e-05];stop
('moral_scenarios', 80);2;[0.002794903564216955, 0.0019209072549409886, 0.9950545059465166, 0.00022941954582688824];stop
('moral_scenarios', 81);2;[0.07138634489338894, 0.24916282615758217, 0.6772947826716557, 0.0021556813418179555];stop
('moral_scenarios', 82);2;[0.12407894140313169, 0.1593205334298165, 0.7140250933528389, 0.002575176272891587];stop
('moral_scenarios', 83);2;[0.09322242528496227, 0.020800734683258666, 0.8844698110265253, 0.0015068001665891854];stop
('moral_scenarios', 84);2;[0.014752581361050496, 0.8054636985361784, 0.1797232333357843, 6.0290428149958514e-05];stop
('moral_scenarios', 85);2;[0.02406489377832355, 0.7969198575571692, 0.17781685014283988, 0.0011981205118067782];stop
('moral_scenarios', 86);2;[0.038403045188965736, 0.17211050789108653, 0.7713458280816086, 0.018140318395657575];stop
('moral_scenarios', 287);2;[0.17129851319078215, 0.4656376634027219, 0.3626389552706123, 0.0004246065624313622];stop
('moral_scenarios', 288);2;[0.034877822775197735, 0.2577141583725736, 0.7005397136407833, 0.006867850510139178];stop
('moral_scenarios', 289);2;[0.0704385779934487, 0.0704385779934487, 0.8581176405143697, 0.0010047523527158396];stop
('moral_scenarios', 290);2;[0.12522013403367435, 0.43706126505862286, 0.43706126505862286, 0.0006570949572896652];stop
('moral_scenarios', 291);2;[0.019601864784990135, 0.1448392785399453, 0.8334925247167212, 0.002066021840882409];stop
('moral_scenarios', 292);2;[0.1113626842574644, 0.3886939143861594, 0.49909286538367764, 0.0008502645867708937];stop
('moral_scenarios', 293);2;[0.08412524250065671, 0.6216060991228856, 0.29362594770693673, 0.0006423041526769564];stop
('moral_scenarios', 294);2;[0.11110080220098917, 0.8209300478664957, 0.06738604285356875, 0.0005830033647146519];stop
('moral_scenarios', 295);2;[0.061401376898239955, 0.5825600092759043, 0.3533405278090481, 0.002697787577961033];stop
