id;confidence_per_choice
('human_aging', 5);[6.34880011604368e-09, 3.850741922767617e-09, 2.7894680928689246e-10, 1.0]
('human_aging', 6);[1.6373771305908126e-07, 1.522997974471263e-08, 4.363462252943702e-09, 0.9999997615814777]
('human_aging', 7);[2.4616969518153846e-10, 1.3176514270095466e-10, 5.789356328730652e-12, 1.0]
('human_aging', 8);[1.0, 2.335593038799337e-09, 7.05287985111216e-11, 1.186112015134383e-08]
('human_aging', 9);[3.0988191387218256e-12, 6.560200168153779e-12, 1.0, 3.5114221133765118e-12]
('human_aging', 10);[1.0, 1.186112015134383e-08, 3.775134544279098e-11, 3.581747930283181e-10]
('human_aging', 11);[2.6465635430511496e-09, 0.9999958276922101, 2.2159405241782167e-08, 4.2228351681890325e-06]
('human_aging', 12);[2.172439935079017e-10, 1.7257827987960214e-08, 1.0, 2.9989608248573072e-09]
('human_aging', 13);[0.9999644768920447, 3.535625324942473e-05, 2.3355083993194e-09, 1.4449292595085136e-07]
('human_aging', 14);[3.775134544279098e-11, 1.0, 8.592166619174109e-10, 2.061153622438558e-09]
('human_aging', 15);[1.2092707697989515e-06, 0.9995070742927462, 0.00023044621815668115, 0.0002611297756193436]
('human_aging', 16);[2.4616969518153846e-10, 1.0, 5.905303998944039e-10, 1.186112015134383e-08]
('human_aging', 17);[1.6052280551856116e-09, 1.0, 6.691586091292782e-10, 4.058652126475693e-10]
('human_aging', 18);[1.0, 8.592166619174109e-10, 4.277787868968998e-11, 4.277787868968998e-11]
('human_aging', 19);[7.709810157555462e-08, 0.9968183267150943, 8.91132890901492e-06, 0.003172654363796871]
('human_aging', 20);[0.00029991658036094323, 0.7889866648472164, 0.03466565162379482, 0.17604672612893613]
('human_aging', 21);[1.994729895832688e-06, 4.139929822488149e-08, 1.4449774900307763e-07, 0.9999977350285647]
('human_aging', 22);[9.422445831379603e-07, 0.9999986886995842, 3.6534752452633856e-08, 3.9278597995802437e-07]
('human_aging', 23);[1.6052280551856116e-09, 0.9999998807907247, 1.522997974471263e-08, 1.2751905914873347e-07]
('human_aging', 24);[0.003242178866567744, 0.37474487992832733, 0.6178498546237988, 0.004163040070120837]
('human_aging', 25);[9.560054920482953e-05, 0.9946826043438225, 0.005219615617642355, 2.2483094198940747e-06]
('human_aging', 26);[1.0, 3.97896253583724e-12, 1.5428112031918877e-13, 1.1176086870894152e-14]
('human_aging', 27);[1.0, 5.211412487888539e-10, 2.020683909022217e-11, 2.289734845645553e-11]
('human_aging', 28);[9.545034922840628e-12, 1.0, 3.331544542166412e-11, 2.9400777392844726e-11]
('human_aging', 29);[0.022969058438865292, 0.0002251807254322676, 0.00013657901395100263, 0.9766692173432251]
('human_aging', 30);[2.172439935079017e-10, 4.944450501938644e-09, 1.0, 4.277787868968998e-11]
('human_aging', 31);[1.2256067444099483e-11, 1.0, 3.97896253583724e-12, 1.3887943864964021e-11]
('human_aging', 32);[1.0, 9.736200313009565e-10, 1.3887943864964021e-11, 5.4927883509546835e-11]
('human_aging', 33);[1.0, 2.129785170955785e-12, 1.9810087980489796e-13, 1.0603575991523846e-13]
('human_aging', 34);[2.543665647376923e-13, 1.9810087980489796e-13, 6.101936677605324e-13, 1.0]
('human_aging', 35);[8.592166619174109e-10, 1.0, 7.582560427911907e-10, 2.215948977336598e-08]
('human_aging', 36);[0.9999039265409296, 9.610239492660866e-05, 5.904740852121964e-10, 2.0609570648841128e-09]
('human_aging', 37);[4.058652126475693e-10, 1.0, 4.8473687062702556e-11, 6.691586091292782e-10]
('human_aging', 38);[1.1251500000958824e-07, 0.00017952801482389944, 7.733035320975613e-08, 0.9998202646983083]
('human_aging', 39);[1.0, 6.560200168153779e-12, 5.008774637843506e-14, 8.17659982521153e-15]
('human_aging', 40);[1.8189616875530459e-09, 1.0, 1.917171513758312e-10, 3.581747930283181e-10]
('human_aging', 41);[0.9525636544749847, 7.515084508676131e-06, 3.5498745629207463e-06, 0.04742535444018651]
('human_aging', 42);[5.789356328730652e-12, 1.0, 2.289734845645553e-11, 1.6918979226151304e-10]
('human_aging', 43);[3.5114221133765118e-12, 1.0, 8.423463754468647e-12, 9.545034922840628e-12]
('human_aging', 44);[1.3424678938130008e-08, 9.919570578397538e-08, 0.998830376795955, 0.0011695103074966034]
('human_aging', 45);[4.447267204387628e-07, 0.9991940799648263, 1.8538967888710204e-07, 0.0008040843899778205]
('human_aging', 46);[1.1253517471925912e-07, 0.9999998807907247, 1.6918979226151304e-10, 4.8473687062702556e-11]
('human_aging', 47);[9.736200313009565e-10, 0.9999998807907247, 1.186112015134383e-08, 1.2751905914873347e-07]
('human_aging', 48);[5.714767930229852e-07, 3.535601722175802e-05, 5.422020848811421e-06, 0.999957920890168]
('human_aging', 49);[1.0, 2.7346982915918745e-12, 2.0879679116459336e-14, 9.862862046580453e-15]
('human_aging', 50);[8.423463754468647e-12, 1.463778514125909e-12, 1.0, 6.101936677605324e-13]
('human_aging', 51);[3.6534682768190175e-08, 2.8453239549131867e-08, 2.902312105056987e-06, 0.9999970197767496]
('human_aging', 52);[3.398267819495071e-09, 8.423463754468647e-12, 3.5114221133765118e-12, 1.0]
('human_aging', 53);[3.581747930283181e-10, 1.9555681087850496e-08, 1.0, 5.602796437537268e-09]
('human_aging', 54);[6.560200168153779e-12, 5.109089028063325e-12, 2.335593038799337e-09, 1.0]
('human_aging', 55);[0.3774702846154818, 5.981445575286487e-05, 0.6223432873027762, 0.00012662720382249301]
('human_aging', 56);[6.34880011604368e-09, 4.4508482557577276e-07, 0.9999994039539004, 7.734421907141565e-08]
('human_aging', 57);[2.510999155743982e-08, 1.0, 2.7894680928689246e-10, 2.4616969518153846e-10]
('human_aging', 58);[8.592166619174109e-10, 1.57371021068629e-11, 3.331544542166412e-11, 1.0]
('human_aging', 59);[1.0815941557285693e-11, 3.1608814543136926e-10, 1.1253517471925912e-07, 0.9999998807907247]
('human_aging', 60);[8.878265478459658e-13, 1.0, 8.878265478459658e-13, 4.752193062771153e-13]
('human_aging', 61);[8.950431086224908e-06, 0.03425889297069533, 0.0821828119460641, 0.8835485673134135]
('human_aging', 62);[1.8189616875530459e-09, 1.3176514270095466e-10, 1.0, 9.056076989672867e-11]
('human_aging', 63);[1.006039279283317e-12, 1.0, 2.543665647376923e-13, 1.9810087980489796e-13]
('human_aging', 64);[1.0, 9.237449661970594e-09, 2.4616969518153846e-10, 2.4616969518153846e-10]
('human_aging', 65);[5.858469090845622e-07, 0.9046498318889643, 1.9019664452856595e-07, 0.09534939149152609]
('human_aging', 66);[2.628542522267118e-06, 1.2416355699764904e-06, 0.6224569182835993, 0.3775392052892442]
('human_aging', 67);[0.9999952316511552, 1.0467361864851814e-08, 2.1724316478941435e-10, 4.78509457496562e-06]
('human_aging', 68);[5.789356328730652e-12, 2.413362771833214e-12, 6.914400106940203e-13, 1.0]
('human_aging', 69);[1.1861074904847522e-08, 0.9999965429424904, 9.422418873584405e-07, 2.5612790004194033e-06]
('human_aging', 70);[1.2501528663867426e-09, 0.9999996423722521, 1.1253517471925912e-07, 2.382369667501818e-07]
('human_aging', 71);[1.6701318523026363e-05, 4.785007870736998e-06, 1.5534646115638898e-06, 0.9999769931373511]
('human_aging', 72);[0.00070967033651176, 0.9992900170635234, 2.697661168145477e-07, 1.443953970521756e-07]
('human_aging', 73);[1.57371021068629e-11, 3.97896253583724e-12, 1.0, 3.5114221133765118e-12]
('human_aging', 74);[1.0, 2.413362771833214e-12, 4.705308323479026e-14, 1.34809340538292e-14]
('human_aging', 75);[1.6373771305908126e-07, 4.691164021834418e-08, 0.9999997615814777, 3.850741922767617e-09]
('human_aging', 76);[1.0, 8.152020714470167e-09, 4.058652126475693e-10, 1.6918979226151304e-10]
('human_aging', 77);[0.11920061047206014, 0.8807799321816115, 4.7758079079844065e-06, 1.4710523985369544e-05]
('human_aging', 78);[2.215948977336598e-08, 1.0, 3.850741922767617e-09, 8.592166619174109e-10]
('human_aging', 79);[1.0, 3.775134544279098e-11, 2.289734845645553e-11, 1.6586783589142312e-12]
('human_aging', 80);[0.6791786964925157, 0.32082130911852547, 1.3281797636156362e-08, 1.0902363406867973e-09]
('human_aging', 81);[9.237449661970594e-09, 0.9999994039539004, 6.82560337633487e-08, 5.043471815847051e-07]
('human_aging', 82);[4.221965380537935e-06, 0.9997899973461599, 0.0001398122917304661, 6.604265027554136e-05]
('human_aging', 83);[1.2501528663867426e-09, 1.2501528663867426e-09, 1.0, 1.0467401794744658e-08]
('human_aging', 84);[3.288684608487957e-06, 0.9999769931373511, 1.8925073248543654e-05, 7.338047233695941e-07]
('human_aging', 85);[1.0815941557285693e-11, 1.0, 1.57371021068629e-11, 3.5114221133765118e-12]
('human_aging', 86);[1.0, 2.5946094982764667e-11, 2.2447770550209742e-13, 0]
('human_aging', 87);[1.0, 2.9400777392844726e-11, 4.752193062771153e-13, 4.1937956583795446e-13]
('human_aging', 88);[1.57371021068629e-11, 1.0, 4.508755242294825e-12, 5.789356328730652e-12]
('human_aging', 89);[1.0, 7.991959892953932e-11, 5.4927883509546835e-11, 3.775134544279098e-11]
('human_aging', 90);[1.026187963170189e-10, 1.0, 1.026187963170189e-10, 7.582560427911907e-10]
('human_aging', 91);[0.05946523775257585, 0.010333508862483392, 0.9301929072349963, 8.315719657298812e-06]
('human_aging', 92);[2.9020934523132587e-06, 4.690797181081698e-08, 7.484597660661926e-05, 0.9999221623902257]
('human_aging', 93);[3.97896253583724e-12, 1.0, 2.413362771833214e-12, 7.433680672352188e-12]
('human_aging', 94);[2.688589713083967e-07, 0.9959294273796941, 2.0938757739075173e-07, 0.004070135999190959]
('human_aging', 95);[0.9996771662815903, 0.00026117410721329627, 5.142823097132995e-05, 1.0126819113352796e-05]
('human_aging', 96);[1.0, 3.581747930283181e-10, 4.508755242294825e-12, 1.3887943864964021e-11]
('human_aging', 97);[1.0261860058738471e-10, 1.3709577789362383e-06, 1.2256044067528294e-11, 0.9999985694905718]
('human_aging', 98);[2.129785170955785e-12, 1.0, 5.109089028063325e-12, 4.752193062771153e-13]
('human_aging', 99);[1.2917800047859961e-12, 1.0, 3.97896253583724e-12, 1.6586783589142312e-12]
('human_aging', 100);[0.9959297821605785, 0.004070137939983506, 2.5007803735243707e-08, 6.797825846318321e-08]
('human_aging', 101);[1.162823303022097e-10, 3.331544542166412e-11, 1.0, 2.5946094982764667e-11]
('human_aging', 102);[3.398267819495071e-09, 1.0467401794744658e-08, 0.9999998807907247, 6.023573837886479e-08]
('human_aging', 103);[1.0, 4.944450501938644e-09, 1.6918979226151304e-10, 7.433680672352188e-12]
('human_aging', 104);[1.3887943864964021e-11, 5.602796437537268e-09, 3.775134544279098e-11, 1.0]
('human_aging', 105);[1.0, 1.783247290814639e-11, 1.8426252147235624e-14, 0]
('human_aging', 106);[0.9999035689838597, 9.610239492660866e-05, 3.927485227540584e-07, 9.236551134787166e-09]
('human_aging', 107);[3.0988191387218256e-12, 3.775134544279098e-11, 1.0, 7.433680672352188e-12]
('human_aging', 108);[1.1812421956553648e-08, 0.004069994323834685, 0.9958947842147615, 3.5212367158809846e-05]
('human_aging', 109);[5.4927883509546835e-11, 1.0, 2.020683909022217e-11, 3.5114221133765118e-12]
('human_aging', 110);[1.0, 1.026187963170189e-10, 4.8473687062702556e-11, 3.0988191387218256e-12]
('human_aging', 111);[1.493094676197164e-10, 1.0, 4.058652126475693e-10, 6.691586091292782e-10]
('human_aging', 112);[4.6835646512339925e-08, 0.0007090242921255178, 0.000910405212138199, 0.998380546026287]
('human_aging', 113);[3.535615209451749e-05, 2.902209696024825e-06, 9.930815474384176e-08, 0.9999616160839557]
('human_aging', 114);[2.7346982915918745e-12, 1.0, 2.289734845645553e-11, 1.783247290814639e-11]
('human_aging', 115);[4.363453930307876e-09, 1.7257795071296986e-08, 0.9999971389852362, 2.902312105056987e-06]
('human_aging', 116);[1.0, 4.139937718785167e-08, 1.522997974471263e-08, 5.211412487888539e-10]
('human_aging', 117);[3.775134544279098e-11, 1.0815941557285693e-11, 1.0, 3.331544542166412e-11]
('human_aging', 118);[0.9999996423722521, 5.602796437537268e-09, 3.059023205018258e-07, 2.7894680928689246e-10]
('human_aging', 119);[1.162823303022097e-10, 1.0, 6.224144622907783e-11, 4.8473687062702556e-11]
('human_aging', 120);[1.9810087980489796e-13, 1.0, 3.701011678592672e-13, 1.0603575991523846e-13]
('human_aging', 121);[1.0, 5.211412487888539e-10, 3.97896253583724e-12, 2.9400777392844726e-11]
('human_aging', 122);[6.729607176979939e-08, 2.0728649413133313e-07, 0.985936148983184, 0.014063626520379485]
('human_aging', 123);[2.543665647376923e-13, 1.5428112031918877e-13, 1.2015425731771786e-13, 1.0]
('human_aging', 124);[1.0, 8.152020714470167e-09, 5.789356328730652e-12, 1.2256067444099483e-11]
('human_aging', 125);[1.3709460119617329e-06, 1.1253410150531838e-07, 7.889249589094372e-06, 0.9999905825550351]
('human_aging', 126);[2.335593038799337e-09, 1.0, 1.103256032343554e-09, 4.363462252943702e-09]
('human_aging', 127);[3.331544542166412e-11, 7.991959892953932e-11, 1.0, 1.493094676197164e-10]
('human_aging', 128);[8.314454574761823e-07, 3.288430575242099e-06, 0.9998997550400364, 9.610202832576476e-05]
('human_aging', 129);[0.18242541583327487, 0.8175739557434599, 1.0425624142490455e-07, 5.294568811970778e-07]
('human_aging', 130);[0.9999979734461775, 5.043467006019808e-07, 7.338201193668986e-07, 8.315271330899149e-07]
('human_aging', 131);[1.0, 3.775134544279098e-11, 1.2015425731771786e-13, 3.442477108469977e-14]
('human_aging', 132);[7.33820819192633e-07, 2.215948977336598e-08, 1.3440409951135022e-08, 0.9999992847447459]
('human_aging', 133);[1.6918979226151304e-10, 1.0, 5.905303998944039e-10, 1.7257827987960214e-08]
('human_aging', 134);[6.691586091292782e-10, 4.058652126475693e-10, 1.0, 1.917171513758312e-10]
('human_aging', 135);[3.1608814543136926e-10, 1.0, 1.917171513758312e-10, 5.905303998944039e-10]
('human_aging', 136);[4.508755242294825e-12, 1.0, 5.789356328730652e-12, 2.289734845645553e-11]
('human_aging', 137);[3.0988191387218256e-12, 9.056076989672867e-11, 5.109089028063325e-12, 1.0]
('human_aging', 138);[1.0, 4.5990553786523166e-10, 2.129785170955785e-12, 2.8823507934443873e-13]
('human_aging', 139);[2.5946094982764667e-11, 1.0, 9.056076989672867e-11, 5.4927883509546835e-11]
('human_aging', 140);[1.8189616875530459e-09, 1.0, 9.056076989672867e-11, 3.581747930283181e-10]
('human_aging', 141);[1.0, 1.493094676197164e-10, 3.775134544279098e-11, 3.0988191387218256e-12]
('human_aging', 142);[1.0, 1.3887943864964021e-11, 1.2015425731771786e-13, 1.3615261080896538e-13]
('human_aging', 143);[7.05287985111216e-11, 1.0, 2.061153622438558e-09, 4.5990553786523166e-10]
('human_aging', 144);[2.5946094982764667e-11, 1.0, 6.560200168153779e-12, 3.5114221133765118e-12]
('human_aging', 145);[9.736200313009565e-10, 1.0, 7.582560427911907e-10, 2.335593038799337e-09]
('human_aging', 146);[1.0, 2.7894680928689246e-10, 1.493094676197164e-10, 1.2256067444099483e-11]
('human_aging', 147);[3.534903825865143e-05, 0.00020341967015746447, 3.0582910473730233e-07, 0.9997609233430543]
('human_aging', 148);[1.522997974471263e-08, 0.9999998807907247, 2.8453348089834e-08, 8.764248219443636e-08]
('human_aging', 149);[4.78506263111966e-06, 1.2098533015526917e-06, 0.9999886752461923, 5.422186318281121e-06]
('human_aging', 150);[2.6372628115431567e-08, 0.4378234743284989, 7.555884460881058e-09, 0.5621764690603255]
('human_aging', 151);[9.931194312156244e-08, 2.646573638909117e-09, 0.9999995231630692, 3.059023205018258e-07]
('human_aging', 152);[1.6586783589142312e-12, 1.0, 1.1399918530443554e-12, 3.2661313427874473e-13]
('human_aging', 153);[1.0, 1.917171513758312e-10, 3.331544542166412e-11, 1.493094676197164e-10]
('human_aging', 154);[7.991944649514694e-11, 5.211402547917536e-10, 0.999998927117538, 1.0677029917933763e-06]
('human_aging', 155);[1.0, 2.020683909022217e-11, 1.8795288165390832e-12, 4.508755242294825e-12]
('human_aging', 156);[1.0634050497328367e-05, 2.550976101283955e-05, 0.1824189354007254, 0.8175449490081365]
('human_aging', 157);[0.9980585194664585, 0.0019267057720564343, 1.7569282464680529e-06, 1.29820413749483e-05]
('human_aging', 158);[0.9999417100552707, 3.653266197713919e-08, 5.829127258796956e-05, 8.151538717607521e-09]
('human_aging', 159);[7.734421907141565e-08, 1.4449788680693535e-07, 0.9999990463265931, 7.33820819192633e-07]
('human_aging', 160);[1.0, 1.8189616875530459e-09, 1.0815941557285693e-11, 5.789356328730652e-12]
('human_aging', 161);[3.6534822137210456e-08, 1.4449802461092448e-07, 0.9999996423722521, 6.82560337633487e-08]
('human_aging', 162);[8.423463754468647e-12, 1.0, 1.783247290814639e-11, 3.97896253583724e-12]
('human_aging', 163);[2.413362771833214e-12, 3.331544542166412e-11, 2.4616969518153846e-10, 1.0]
('human_aging', 164);[0.9999938011552557, 1.7257729238158885e-08, 4.691137178855366e-08, 6.144177195963701e-06]
('human_aging', 165);[2.335593038799337e-09, 1.0, 1.2501528663867426e-09, 4.058652126475693e-10]
('human_aging', 166);[0.9999891520726072, 1.0129987330277146e-05, 7.338138209653221e-07, 1.7257630488922603e-08]
('human_aging', 167);[1.0, 1.2917800047859961e-12, 1.2664165549094176e-14, 0]
('human_aging', 168);[3.2241867372567335e-08, 1.0, 8.152020714470167e-09, 1.3440409951135022e-08]
('human_aging', 169);[3.610366916363414e-08, 0.6791786964925157, 4.3119683735324594e-09, 0.32082130911852547]
('human_aging', 170);[3.0988191387218256e-12, 2.129785170955785e-12, 1.0, 1.6586783589142312e-12]
('human_aging', 171);[3.97896253583724e-12, 1.0, 1.0815941557285693e-11, 7.835041785064389e-13]
('human_aging', 172);[1.026187963170189e-10, 2.4616969518153846e-10, 1.0, 1.6052280551856116e-09]
('human_aging', 173);[0.9999935627400018, 9.931137485569145e-08, 6.144171336422507e-06, 1.4449705998576035e-07]
('human_aging', 174);[0.00020236513419385154, 0.9945779985449174, 0.00521906559824782, 6.440838629952925e-07]
('human_aging', 175);[3.6534822137210456e-08, 0.9999998807907247, 4.139937718785167e-08, 1.1253517471925912e-07]
('human_aging', 176);[0.0001987504802295202, 0.02297242657971009, 0.9768125143922953, 1.631443289613939e-05]
('human_aging', 177);[1.7711013980924358e-08, 0.3775400154013613, 1.5942946709862454e-06, 0.6224582539326783]
('human_aging', 178);[1.0, 1.8189616875530459e-09, 9.056076989672867e-11, 5.4927883509546835e-11]
('human_aging', 179);[7.991959892953932e-11, 1.0, 1.493094676197164e-10, 1.026187963170189e-10]
('human_aging', 180);[1.0, 4.508755242294825e-12, 8.878265478459658e-13, 5.008774637843506e-14]
('human_aging', 181);[2.020683909022217e-11, 1.0, 1.57371021068629e-11, 2.289734845645553e-11]
('human_aging', 182);[4.934925159284903e-09, 0.11920291248514252, 9.717443801221145e-10, 0.8807970468833343]
('human_aging', 183);[4.752193062771153e-13, 1.1399918530443554e-12, 1.0, 1.8795288165390832e-12]
('human_aging', 184);[0.005163042958430669, 4.708088006166932e-06, 0.9839020284070349, 0.010930162028769678]
('human_aging', 185);[0.9999998807907247, 1.2751905914873347e-07, 5.602796437537268e-09, 3.398267819495071e-09]
('human_aging', 186);[7.733595825873039e-08, 9.610147842712102e-05, 0.999893676619871, 1.0129021305467289e-05]
('human_aging', 187);[2.413362771833214e-12, 4.508755242294825e-12, 1.0, 1.006039279283317e-12]
('human_aging', 188);[4.785080884719811e-06, 7.734362898410464e-08, 2.5612692299340398e-06, 0.9999926090786457]
('human_aging', 189);[1.2256067444099483e-11, 1.0, 1.783247290814639e-11, 5.789356328730652e-12]
('human_aging', 190);[6.023573837886479e-08, 2.172439935079017e-10, 0.9999998807907247, 2.172439935079017e-10]
('human_aging', 191);[2.5946094982764667e-11, 2.510999155743982e-08, 1.0, 9.056076989672867e-11]
('human_aging', 192);[1.0, 2.9989608248573072e-09, 5.4927883509546835e-11, 4.139937718785167e-08]
('human_aging', 193);[8.592166619174109e-10, 1.0, 5.211412487888539e-10, 6.34880011604368e-09]
('human_aging', 194);[1.0, 4.5990553786523166e-10, 0, 7.05287985111216e-11]
('human_aging', 195);[5.905303998944039e-10, 1.0, 6.224144622907783e-11, 1.162823303022097e-10]
('human_aging', 196);[1.0, 7.194133030325383e-09, 1.6918979226151304e-10, 4.363462252943702e-09]
('human_aging', 197);[1.0, 1.3887943864964021e-11, 6.101936677605324e-13, 1.3615261080896538e-13]
('human_aging', 198);[4.363462252943702e-09, 8.152020714470167e-09, 1.0, 1.4166087866431961e-09]
('human_aging', 199);[0.9999994039539004, 4.363462252943702e-09, 5.715002286213223e-07, 2.9989608248573072e-09]
('human_aging', 200);[2.7894680928689246e-10, 1.0, 7.991959892953932e-11, 1.917171513758312e-10]
('human_aging', 201);[2.8443798092853222e-08, 0.0003353500342255387, 0.9996640619140268, 6.47377860654795e-07]
('human_aging', 202);[2.8453239549131867e-08, 2.260318628916241e-06, 0.9999954700677164, 2.260318628916241e-06]
('human_aging', 203);[0.9999936819476216, 6.144171336422507e-06, 1.1628166493128219e-10, 8.764198070156538e-08]
('human_aging', 204);[1.4166087866431961e-09, 1.0, 1.2501528663867426e-09, 9.736200313009565e-10]
('human_aging', 205);[9.545034922840628e-12, 1.0, 4.8473687062702556e-11, 5.789356328730652e-12]
('human_aging', 206);[0.9999988079084972, 2.845329381943118e-08, 1.0677029917933763e-06, 9.931175369924415e-08]
('human_aging', 207);[2.5068310943515403e-08, 0.0015009450334047317, 0.9983408605955946, 0.00015819844263084028]
('human_aging', 208);[1.0676999370749836e-06, 1.9947260911909763e-06, 5.043457386379083e-07, 0.9999964237340748]
('human_aging', 209);[1.0, 9.736200313009565e-10, 2.4616969518153846e-10, 6.34880011604368e-09]
('human_aging', 210);[3.775134544279098e-11, 1.0, 3.775134544279098e-11, 3.775134544279098e-11]
('human_aging', 211);[0.008577460390128166, 0.9914197819896141, 1.540170549683359e-06, 1.1994860301569159e-06]
('human_aging', 212);[7.734362898410464e-08, 7.88926463665814e-06, 0.9999918938339075, 1.1253431614728773e-07]
('human_aging', 213);[0.9999125080362685, 1.1477892798746745e-05, 1.0676103358901813e-06, 7.484526282316709e-05]
('human_aging', 214);[0.00020018421409610454, 0.11750527320979642, 0.8682529909774673, 0.014034003566437836]
('human_aging', 215);[2.9400777392844726e-11, 2.9400777392844726e-11, 1.0, 2.129785170955785e-12]
('human_aging', 216);[0.9999939203633587, 1.370951241715711e-06, 2.3823560355122348e-07, 3.7266318480591813e-06]
('human_aging', 217);[0.9999992847447459, 7.33820819192633e-07, 9.736200313009565e-10, 1.6918979226151304e-10]
('human_aging', 218);[1.783247290814639e-11, 1.0, 8.423463754468647e-12, 6.560200168153779e-12]
('human_aging', 219);[1.012939804418463e-05, 5.829066109139208e-05, 0.9999315785515103, 2.2157968254192965e-08]
('human_aging', 220);[1.0, 8.423463754468647e-12, 3.2661313427874473e-13, 1.9810087980489796e-13]
('human_aging', 221);[7.991959892953932e-11, 1.0, 4.5990553786523166e-10, 5.211412487888539e-10]
('human_aging', 222);[2.4299070017180397e-05, 4.006239359555705e-05, 1.7602187282028126e-06, 0.9999274068115732]
('human_sexuality', 0);[6.914400106940203e-13, 1.0, 2.543665647376923e-13, 2.543665647376923e-13]
('human_sexuality', 1);[0.6224589588597367, 5.86509351301771e-07, 2.5769422437653655e-08, 0.377540442961235]
('human_sexuality', 2);[0.9999977350285647, 2.2603250957489616e-06, 2.3355885840133965e-09, 2.789462772385846e-10]
('human_sexuality', 3);[1.0, 1.2256067444099483e-11, 7.835041785064389e-13, 2.413362771833214e-12]
('human_sexuality', 4);[1.3176514270095466e-10, 1.0, 1.3176514270095466e-10, 2.4616969518153846e-10]
('human_sexuality', 5);[3.3931640908784188e-09, 7.183328436759143e-09, 0.9984987894978749, 0.001501181950907551]
('human_sexuality', 6);[1.3176514270095466e-10, 8.423463754468647e-12, 5.109089028063325e-12, 1.0]
('human_sexuality', 7);[7.991959892953932e-11, 1.026187963170189e-10, 1.0, 2.335593038799337e-09]
('human_sexuality', 8);[1.0, 9.056076989672867e-11, 2.020683909022217e-11, 3.0988191387218256e-12]
('human_sexuality', 9);[2.7894680928689246e-10, 1.162823303022097e-10, 1.0, 3.581747930283181e-10]
('human_sexuality', 10);[1.3176514270095466e-10, 1.8189616875530459e-09, 1.0, 9.237449661970594e-09]
('human_sexuality', 11);[0.9624151782864496, 0.03731688642131506, 0.00019582109478339434, 7.203855491849515e-05]
('human_sexuality', 12);[5.788439888640439e-12, 0.0001584362410990077, 1.7829650073939494e-11, 0.9998415959451853]
('human_sexuality', 13);[1.1399918530443554e-12, 1.0, 4.508755242294825e-12, 7.835041785064389e-13]
('human_sexuality', 14);[1.7603429545652396e-06, 7.19411930861867e-09, 4.0586443852184914e-10, 0.9999982118638471]
('human_sexuality', 15);[1.026187963170189e-10, 2.020683909022217e-11, 1.0, 5.4927883509546835e-11]
('human_sexuality', 16);[9.056076989672867e-11, 1.103256032343554e-09, 1.4449802461092448e-07, 0.9999998807907247]
('human_sexuality', 17);[3.2880730802126575e-06, 0.0002034258781278663, 1.9943171345247337e-06, 0.9997913080973989]
('human_sexuality', 18);[0.00020342704214340812, 1.7254306261016414e-08, 0.9997965511486372, 1.3437667227433426e-08]
('human_sexuality', 19);[1.4166087866431961e-09, 0.9999995231630692, 5.04347662567888e-07, 3.850741922767617e-09]
('human_sexuality', 20);[1.0, 7.433680672352188e-12, 6.431393941452e-14, 5.675685232632723e-14]
('human_sexuality', 21);[1.2501528663867426e-09, 1.0, 2.061153622438558e-09, 2.172439935079017e-10]
('human_sexuality', 22);[1.2917726131826655e-12, 6.144177195963701e-06, 4.847340969483387e-11, 0.9999938011552557]
('human_sexuality', 23);[8.315271330899149e-07, 8.315271330899149e-07, 0.9999977350285647, 6.47593982395546e-07]
('human_sexuality', 24);[1.0, 1.0815941557285693e-11, 7.835041785064389e-13, 5.109089028063325e-12]
('human_sexuality', 25);[3.331544542166412e-11, 1.0, 1.783247290814639e-11, 2.172439935079017e-10]
('human_sexuality', 26);[5.008774637843506e-14, 1.0, 5.675685232632723e-14, 3.037975385443128e-14]
('human_sexuality', 27);[1.370956471489639e-06, 9.931175369924415e-08, 0.9999983310727032, 2.1024298423113373e-07]
('human_sexuality', 28);[5.3157852544244216e-08, 2.510999155743982e-08, 0.9999998807907247, 2.335593038799337e-09]
('human_sexuality', 29);[3.701011678592672e-13, 9.545034922840628e-12, 1.6586783589142312e-12, 1.0]
('human_sexuality', 30);[0.7310577723289167, 7.805531987711805e-07, 0.2689411167333314, 2.2363223565250863e-07]
('human_sexuality', 31);[6.224144622907783e-11, 0.9999998807907247, 2.646573638909117e-09, 6.82560337633487e-08]
('human_sexuality', 32);[2.940072131536564e-11, 2.2603250957489616e-06, 1.162821085114775e-10, 0.9999977350285647]
('human_sexuality', 33);[1.0, 1.2917800047859961e-12, 8.790673253811879e-14, 2.2447770550209742e-13]
('human_sexuality', 34);[9.056042443546628e-11, 4.94443164039281e-09, 3.7266389560521204e-06, 0.9999963045256735]
('human_sexuality', 35);[8.423463754468647e-12, 2.289734845645553e-11, 1.2256067444099483e-11, 1.0]
('human_sexuality', 36);[2.4616969518153846e-10, 1.0, 1.103256032343554e-09, 5.3157852544244216e-08]
('human_sexuality', 37);[1.162823303022097e-10, 2.172439935079017e-10, 3.581747930283181e-10, 1.0]
('human_sexuality', 38);[2.697406483841645e-07, 0.9991951511119368, 4.4472714456341614e-07, 0.0008040851568128171]
('human_sexuality', 39);[1.57371021068629e-11, 9.056076989672867e-11, 1.186112015134383e-08, 1.0]
('human_sexuality', 40);[5.109089028063325e-12, 3.5114221133765118e-12, 6.224144622907783e-11, 1.0]
