id;iter;answer_token_len;correct_answer;extracted_number;finish_reasons;finish_reasons_post;frequency_of_answer;is_correct;reasoning_token_len
53;9;154;36.0;36;stop;stop;1.0;True;448
54;0;172;11.0;11;stop;stop;1.0;True;542
54;1;212;11.0;11;stop;stop;1.0;True;577
54;2;158;11.0;11;stop;stop;1.0;True;523
54;3;175;11.0;11;stop;stop;1.0;True;691
54;4;155;11.0;11;stop;stop;1.0;True;696
54;5;147;11.0;11;stop;stop;1.0;True;448
54;6;158;11.0;11;stop;stop;1.0;True;585
54;7;174;11.0;11;stop;stop;1.0;True;506
54;8;156;11.0;11;stop;stop;1.0;True;531
54;9;168;11.0;11;stop;stop;1.0;True;942
55;0;242;75.0;75;stop;stop;1.0;True;514
55;1;261;75.0;75;stop;stop;1.0;True;407
55;2;288;75.0;75;stop;stop;1.0;True;498
55;3;260;75.0;75;stop;stop;1.0;True;498
55;4;259;75.0;75;stop;stop;1.0;True;527
55;5;237;75.0;75;stop;stop;1.0;True;419
55;6;329;75.0;75;stop;stop;1.0;True;503
55;7;225;75.0;75;stop;stop;1.0;True;369
55;8;274;75.0;75;stop;stop;1.0;True;598
55;9;247;75.0;75;stop;stop;1.0;True;446
56;0;294;45.0;45;stop;stop;1.0;True;491
56;1;211;45.0;45;stop;stop;1.0;True;453
56;2;262;45.0;45;stop;stop;1.0;True;319
56;3;235;45.0;45;stop;stop;1.0;True;353
56;4;260;45.0;45;stop;stop;1.0;True;496
56;5;261;45.0;45;stop;stop;1.0;True;526
56;6;304;45.0;45;stop;stop;1.0;True;445
56;7;311;45.0;45;stop;stop;1.0;True;382
56;8;262;45.0;45;stop;stop;1.0;True;501
56;9;257;45.0;45;stop;stop;1.0;True;338
57;0;361;2.0;2;stop;stop;1.0;True;1512
57;1;358;2.0;2;stop;stop;1.0;True;1985
57;2;284;2.0;2;stop;stop;1.0;True;820
57;3;351;2.0;2;stop;stop;1.0;True;1409
57;4;358;2.0;2;stop;stop;1.0;True;1480
57;5;359;2.0;2;stop;stop;1.0;True;1445
57;6;262;2.0;2;stop;stop;1.0;True;1292
57;7;432;2.0;2;stop;stop;1.0;True;1723
57;8;330;2.0;2;stop;stop;1.0;True;1949
57;9;364;2.0;2;stop;stop;1.0;True;1511
58;0;274;320.0;320;stop;stop;1.0;True;446
58;1;309;320.0;320;stop;stop;1.0;True;490
58;2;280;320.0;320;stop;stop;1.0;True;481
58;3;291;320.0;320;stop;stop;1.0;True;479
58;4;289;320.0;320;stop;stop;1.0;True;543
58;5;278;320.0;320;stop;stop;1.0;True;401
58;6;315;320.0;320;stop;stop;1.0;True;473
58;7;419;320.0;320;stop;stop;1.0;True;642
58;8;270;320.0;320;stop;stop;1.0;True;452
58;9;292;320.0;320;stop;stop;1.0;True;369
60;0;260;96.0;96;stop;stop;1.0;True;915
60;1;317;96.0;96;stop;stop;1.0;True;856
60;2;307;96.0;96;stop;stop;1.0;True;934
60;3;241;96.0;96;stop;stop;1.0;True;670
60;4;302;96.0;96;stop;stop;1.0;True;989
60;5;286;96.0;96;stop;stop;1.0;True;949
60;6;306;96.0;96;stop;stop;1.0;True;855
60;7;295;96.0;96;stop;stop;1.0;True;973
60;8;356;96.0;96;stop;stop;1.0;True;770
60;9;274;96.0;96;stop;stop;1.0;True;725
144;0;272;8.0;8;stop;stop;1.0;True;424
144;1;253;8.0;8;stop;stop;1.0;True;424
144;2;235;8.0;8;stop;stop;1.0;True;569
144;3;376;8.0;8;stop;stop;1.0;True;442
144;4;319;8.0;8;stop;stop;1.0;True;492
144;5;353;8.0;8;stop;stop;1.0;True;677
144;6;373;8.0;8;stop;stop;1.0;True;911
144;7;323;8.0;8;stop;stop;1.0;True;542
144;8;283;8.0;8;stop;stop;1.0;True;521
144;9;274;8.0;8;stop;stop;1.0;True;366
145;0;190;2.0;2;stop;stop;1.0;True;307
145;1;147;2.0;2;stop;stop;1.0;True;455
145;2;228;2.0;2;stop;stop;1.0;True;342
145;3;174;2.0;2;stop;stop;1.0;True;460
145;4;240;2.0;2;stop;stop;1.0;True;340
145;5;271;2.0;2;stop;stop;1.0;True;528
145;6;151;2.0;2;stop;stop;1.0;True;468
145;7;178;2.0;2;stop;stop;1.0;True;379
145;8;159;2.0;2;stop;stop;1.0;True;429
145;9;155;2.0;2;stop;stop;1.0;True;450
146;0;330;136.0;136;stop;stop;1.0;True;591
146;1;319;136.0;136;stop;stop;1.0;True;833
146;2;315;136.0;136;stop;stop;1.0;True;738
146;3;323;136.0;136;stop;stop;1.0;True;834
146;4;323;136.0;136;stop;stop;1.0;True;820
146;5;316;136.0;136;stop;stop;1.0;True;792
146;6;319;136.0;136;stop;stop;1.0;True;698
146;7;324;136.0;136;stop;stop;1.0;True;862
146;8;312;136.0;136;stop;stop;1.0;True;622
146;9;336;136.0;136;stop;stop;1.0;True;791
147;0;81;9.0;9;stop;stop;1.0;True;454
147;1;87;9.0;9;stop;stop;1.0;True;385
147;2;176;9.0;9;stop;stop;1.0;True;471
147;3;117;9.0;9;stop;stop;1.0;True;311
147;4;169;9.0;9;stop;stop;1.0;True;332
147;5;93;9.0;9;stop;stop;1.0;True;573
147;6;122;9.0;9;stop;stop;1.0;True;278
147;7;187;9.0;9;stop;stop;1.0;True;284
147;8;161;9.0;9;stop;stop;1.0;True;228
147;9;93;9.0;9;stop;stop;1.0;True;452
148;0;145;35.0;35;stop;stop;1.0;True;226
148;1;139;35.0;35;stop;stop;1.0;True;338
148;2;219;35.0;35;stop;stop;1.0;True;304
148;3;208;35.0;35;stop;stop;1.0;True;411
148;4;214;35.0;35;stop;stop;1.0;True;448
148;5;191;35.0;35;stop;stop;1.0;True;571
148;6;212;35.0;35;stop;stop;1.0;True;309
148;7;200;35.0;35;stop;stop;1.0;True;230
148;8;238;35.0;35;stop;stop;1.0;True;283
148;9;230;35.0;35;stop;stop;1.0;True;321
149;0;227;4.0;4;stop;stop;1.0;True;406
149;1;256;4.0;4;stop;stop;1.0;True;608
149;2;273;4.0;4;stop;stop;1.0;True;690
149;3;241;4.0;4;stop;stop;1.0;True;449
149;4;218;4.0;4;stop;stop;1.0;True;571
149;5;320;4.0;4;stop;stop;1.0;True;365
149;6;188;4.0;4;stop;stop;1.0;True;352
149;7;232;4.0;4;stop;stop;1.0;True;550
149;8;256;4.0;4;stop;stop;1.0;True;347
149;9;208;4.0;4;stop;stop;1.0;True;409
150;0;167;3.0;3;stop;stop;1.0;True;288
150;1;240;3.0;3;stop;stop;1.0;True;451
150;2;185;3.0;3;stop;stop;1.0;True;563
150;3;195;3.0;3;stop;stop;1.0;True;451
150;4;232;3.0;3;stop;stop;1.0;True;437
150;5;244;3.0;3;stop;stop;1.0;True;519
150;6;232;3.0;3;stop;stop;1.0;True;473
150;7;189;3.0;3;stop;stop;1.0;True;326
150;8;177;3.0;3;stop;stop;1.0;True;519
150;9;166;3.0;3;stop;stop;1.0;True;437
151;0;129;283.0;283;stop;stop;0.9;True;494
151;1;153;283.0;283;stop;stop;0.9;True;443
151;2;148;283.0;283;stop;stop;0.9;True;528
151;3;191;283.0;283;stop;stop;0.9;True;486
151;4;154;283.0;283;stop;stop;0.9;True;571
151;5;184;283.0;283;stop;stop;0.9;True;544
151;6;177;283.0;283;stop;stop;0.9;True;529
151;7;190;283.0;;stop;stop;0.0;False;622
151;8;148;283.0;283;stop;stop;0.9;True;513
151;9;155;283.0;283;stop;stop;0.9;True;465
152;0;255;44.0;44;stop;stop;1.0;True;645
152;1;265;44.0;44;stop;stop;1.0;True;643
152;2;244;44.0;44;stop;stop;1.0;True;434
152;3;164;44.0;44;stop;stop;1.0;True;586
152;4;249;44.0;44;stop;stop;1.0;True;476
152;5;261;44.0;44;stop;stop;1.0;True;703
152;6;186;44.0;44;stop;stop;1.0;True;416
152;7;260;44.0;44;stop;stop;1.0;True;434
152;8;183;44.0;44;stop;stop;1.0;True;640
152;9;223;44.0;44;stop;stop;1.0;True;564
183;0;389;349.0;349;stop;stop;1.0;True;774
183;1;429;349.0;349;stop;stop;1.0;True;1214
183;2;329;349.0;349;stop;stop;1.0;True;654
183;3;302;349.0;349;stop;stop;1.0;True;734
183;4;344;349.0;349;stop;stop;1.0;True;1166
183;5;366;349.0;349;stop;stop;1.0;True;763
183;6;318;349.0;349;stop;stop;1.0;True;863
183;7;394;349.0;349;stop;stop;1.0;True;1082
183;8;349;349.0;349;stop;stop;1.0;True;924
183;9;292;349.0;349;stop;stop;1.0;True;1165
184;0;189;3750.0;3750;stop;stop;1.0;True;539
184;1;226;3750.0;3750;stop;stop;1.0;True;1927
184;2;231;3750.0;3750;stop;stop;1.0;True;952
184;3;189;3750.0;3750;stop;stop;1.0;True;968
184;4;267;3750.0;3750;stop;stop;1.0;True;1848
184;5;273;3750.0;3750;stop;stop;1.0;True;1033
184;6;259;3750.0;3750;stop;stop;1.0;True;959
184;7;241;3750.0;3750;stop;stop;1.0;True;950
184;8;220;3750.0;3750;stop;stop;1.0;True;911
184;9;249;3750.0;3750;stop;stop;1.0;True;846
185;0;89;4.0;4;stop;stop;1.0;True;601
185;1;95;4.0;4;stop;stop;1.0;True;376
185;2;92;4.0;4;stop;stop;1.0;True;481
185;3;97;4.0;4;stop;stop;1.0;True;386
185;4;89;4.0;4;stop;stop;1.0;True;210
185;5;93;4.0;4;stop;stop;1.0;True;611
185;6;92;4.0;4;stop;stop;1.0;True;329
185;7;94;4.0;4;stop;stop;1.0;True;439
185;8;87;4.0;4;stop;stop;1.0;True;234
185;9;79;4.0;4;stop;stop;1.0;True;437
186;0;167;50.0;50;stop;stop;1.0;True;417
186;1;139;50.0;50;stop;stop;1.0;True;428
186;2;235;50.0;50;stop;stop;1.0;True;320
186;3;173;50.0;50;stop;stop;1.0;True;564
186;4;206;50.0;50;stop;stop;1.0;True;347
186;5;112;50.0;50;stop;stop;1.0;True;384
186;6;118;50.0;50;stop;stop;1.0;True;382
186;7;123;50.0;50;stop;stop;1.0;True;392
186;8;212;50.0;50;stop;stop;1.0;True;381
186;9;189;50.0;50;stop;stop;1.0;True;472
188;0;62;10.0;10;stop;stop;1.0;True;194
188;1;76;10.0;10;stop;stop;1.0;True;259
188;2;69;10.0;10;stop;stop;1.0;True;382
188;3;74;10.0;10;stop;stop;1.0;True;275
188;4;73;10.0;10;stop;stop;1.0;True;162
188;5;75;10.0;10;stop;stop;1.0;True;776
188;6;76;10.0;10;stop;stop;1.0;True;210
188;7;79;10.0;10;stop;stop;1.0;True;541
188;8;56;10.0;10;stop;stop;1.0;True;219
188;9;66;10.0;10;stop;stop;1.0;True;219
189;0;417;48.0;48;stop;stop;1.0;True;862
189;1;368;48.0;48;stop;stop;1.0;True;1309
189;2;374;48.0;48;stop;stop;1.0;True;1329
189;3;323;48.0;48;stop;stop;1.0;True;1015
189;4;359;48.0;48;stop;stop;1.0;True;1144
189;5;361;48.0;48;stop;stop;1.0;True;732
189;6;371;48.0;48;stop;stop;1.0;True;555
189;7;290;48.0;48;stop;stop;1.0;True;1006
189;8;422;48.0;48;stop;stop;1.0;True;1039
189;9;407;48.0;48;stop;stop;1.0;True;3053
190;0;354;46.0;46;stop;stop;1.0;True;2796
190;1;358;46.0;46;stop;stop;1.0;True;1591
190;2;310;46.0;46;stop;stop;1.0;True;2012
190;3;326;46.0;46;stop;stop;1.0;True;1404
190;4;316;46.0;46;stop;stop;1.0;True;2216
190;5;357;46.0;46;stop;stop;1.0;True;2596
190;6;375;46.0;46;stop;stop;1.0;True;1379
190;7;314;46.0;46;stop;stop;1.0;True;1080
190;8;391;46.0;46;stop;stop;1.0;True;2424
190;9;348;46.0;46;stop;stop;1.0;True;1747
191;0;370;96.0;64;stop;stop;1.0;False;951
191;1;301;96.0;64;stop;stop;1.0;False;844
191;2;317;96.0;64;stop;stop;1.0;False;968
191;3;354;96.0;64;stop;stop;1.0;False;502
191;4;397;96.0;64;stop;stop;1.0;False;978
191;5;339;96.0;64;stop;stop;1.0;False;1483
191;6;315;96.0;64;stop;stop;1.0;False;649
191;7;332;96.0;64;stop;stop;1.0;False;986
191;8;335;96.0;64;stop;stop;1.0;False;547
191;9;306;96.0;64;stop;stop;1.0;False;873
192;0;327;670.0;670;stop;stop;0.9;True;941
192;1;324;670.0;670;stop;stop;0.9;True;689
192;2;342;670.0;670;stop;stop;0.9;True;824
192;3;342;670.0;670;stop;stop;0.9;True;1073
192;4;340;670.0;670;stop;stop;0.9;True;742
192;5;285;670.0;670;stop;stop;0.9;True;1057
192;6;323;670.0;;stop;stop;0.0;False;755
192;7;349;670.0;670;stop;stop;0.9;True;868
192;8;360;670.0;670;stop;stop;0.9;True;964
192;9;323;670.0;670;stop;stop;0.9;True;816
164;0;143;32.0;32;stop;stop;1.0;True;1064
164;1;150;32.0;32;stop;stop;1.0;True;861
164;2;136;32.0;32;stop;stop;1.0;True;796
164;3;186;32.0;32;stop;stop;1.0;True;1317
164;4;343;32.0;32;stop;stop;1.0;True;1021
164;5;304;32.0;32;stop;stop;1.0;True;1019
164;6;181;32.0;32;stop;stop;1.0;True;1430
164;7;145;32.0;32;stop;stop;1.0;True;664
164;8;261;32.0;32;stop;stop;1.0;True;1066
164;9;189;32.0;32;stop;stop;1.0;True;1684
165;0;373;6.0;6;stop;stop;1.0;True;745
165;1;308;6.0;6;stop;stop;1.0;True;911
165;2;340;6.0;6;stop;stop;1.0;True;877
165;3;376;6.0;6;stop;stop;1.0;True;923
165;4;357;6.0;6;stop;stop;1.0;True;1136
165;5;292;6.0;6;stop;stop;1.0;True;743
165;6;376;6.0;6;stop;stop;1.0;True;1059
165;7;352;6.0;6;stop;stop;1.0;True;956
165;8;284;6.0;6;stop;stop;1.0;True;994
165;9;315;6.0;6;stop;stop;1.0;True;982
166;0;422;9.0;9;stop;stop;0.9;True;975
166;1;386;9.0;9;stop;stop;0.9;True;1075
166;2;343;9.0;;stop;stop;0.0;False;1607
166;3;332;9.0;9;stop;stop;0.9;True;1020
166;4;387;9.0;9;stop;stop;0.9;True;980
166;5;367;9.0;9;stop;stop;0.9;True;1021
166;6;419;9.0;9;stop;stop;0.9;True;937
166;7;411;9.0;9;stop;stop;0.9;True;708
166;8;389;9.0;9;stop;stop;0.9;True;979
166;9;448;9.0;9;stop;stop;0.9;True;1353
167;0;358;1920.0;;stop;length;0.0;False;735
167;1;403;1920.0;19200;stop;length;0.9;False;936
167;2;404;1920.0;19200;stop;length;0.9;False;690
167;3;345;1920.0;19200;stop;length;0.9;False;870
167;4;375;1920.0;19200;stop;length;0.9;False;615
167;5;346;1920.0;19200;stop;length;0.9;False;647
167;6;401;1920.0;19200;stop;length;0.9;False;955
167;7;335;1920.0;19200;stop;length;0.9;False;455
167;8;338;1920.0;19200;stop;length;0.9;False;802
167;9;340;1920.0;19200;stop;length;0.9;False;637
168;0;367;54.0;54.0;stop;stop;1.0;True;550
168;1;249;54.0;54.0;stop;stop;1.0;True;497
168;2;226;54.0;54.0;stop;stop;1.0;True;546
168;3;253;54.0;54.0;stop;stop;1.0;True;629
168;4;245;54.0;54.0;stop;stop;1.0;True;439
168;5;254;54.0;54.0;stop;stop;1.0;True;585
168;6;250;54.0;54.0;stop;stop;1.0;True;678
168;7;260;54.0;54.0;stop;stop;1.0;True;877
168;8;240;54.0;54.0;stop;stop;1.0;True;585
168;9;264;54.0;54.0;stop;stop;1.0;True;584
169;0;306;216.0;216;stop;stop;1.0;True;509
169;1;378;216.0;216;stop;stop;1.0;True;1028
169;2;393;216.0;216;stop;stop;1.0;True;1358
169;3;394;216.0;216;stop;stop;1.0;True;1057
169;4;400;216.0;216;stop;stop;1.0;True;773
169;5;303;216.0;216;stop;stop;1.0;True;563
169;6;336;216.0;216;stop;stop;1.0;True;811
169;7;357;216.0;216;stop;stop;1.0;True;666
169;8;319;216.0;216;stop;stop;1.0;True;719
169;9;391;216.0;216;stop;stop;1.0;True;681
170;0;166;21.0;21;stop;stop;1.0;True;305
170;1;196;21.0;21;stop;stop;1.0;True;291
170;2;55;21.0;21;stop;stop;1.0;True;468
170;3;78;21.0;21;stop;stop;1.0;True;384
170;4;120;21.0;21;stop;stop;1.0;True;255
170;5;105;21.0;21;stop;stop;1.0;True;379
170;6;73;21.0;21;stop;stop;1.0;True;344
170;7;86;21.0;21;stop;stop;1.0;True;363
170;8;107;21.0;21;stop;stop;1.0;True;298
170;9;97;21.0;21;stop;stop;1.0;True;395
171;0;178;24.0;24;stop;stop;1.0;True;1571
171;1;184;24.0;24;stop;stop;1.0;True;1161
171;2;291;24.0;24;stop;stop;1.0;True;1534
171;3;194;24.0;24;stop;stop;1.0;True;2059
171;4;183;24.0;24;stop;stop;1.0;True;1957
171;5;291;24.0;24;stop;stop;1.0;True;2211
171;6;306;24.0;24;stop;stop;1.0;True;2208
171;7;196;24.0;24;stop;stop;1.0;True;1426
171;8;318;24.0;24;stop;stop;1.0;True;1557
171;9;127;24.0;24;stop;stop;1.0;True;1667
172;0;105;75.0;75;stop;stop;1.0;True;324
172;1;185;75.0;75;stop;stop;1.0;True;400
172;2;125;75.0;75;stop;stop;1.0;True;727
172;3;196;75.0;75;stop;stop;1.0;True;508
172;4;107;75.0;75;stop;stop;1.0;True;523
172;5;123;75.0;75;stop;stop;1.0;True;243
172;6;221;75.0;75;stop;stop;1.0;True;691
172;7;136;75.0;75;stop;stop;1.0;True;345
172;8;110;75.0;75;stop;stop;1.0;True;657
172;9;206;75.0;75;stop;stop;1.0;True;316
173;0;396;18.0;18;stop;stop;1.0;True;1207
173;1;444;18.0;18;stop;stop;1.0;True;979
173;2;385;18.0;18;stop;stop;1.0;True;1755
173;3;427;18.0;18;stop;stop;1.0;True;1127
173;4;471;18.0;18;stop;stop;1.0;True;1049
173;5;549;18.0;18;stop;stop;1.0;True;1379
173;6;513;18.0;18;stop;stop;1.0;True;1072
173;7;438;18.0;18;stop;stop;1.0;True;1016
173;8;404;18.0;18;stop;stop;1.0;True;2158
173;9;460;18.0;18;stop;stop;1.0;True;1396
195;0;164;30.0;30;stop;stop;1.0;True;465
195;1;260;30.0;30;stop;stop;1.0;True;367
195;2;155;30.0;30;stop;stop;1.0;True;408
195;3;180;30.0;30;stop;stop;1.0;True;416
195;4;159;30.0;30;stop;stop;1.0;True;379
195;5;164;30.0;30;stop;stop;1.0;True;609
195;6;166;30.0;30;stop;stop;1.0;True;411
195;7;179;30.0;30;stop;stop;1.0;True;453
195;8;155;30.0;30;stop;stop;1.0;True;389
195;9;171;30.0;30;stop;stop;1.0;True;399
196;0;114;15.0;15;stop;stop;1.0;True;296
196;1;89;15.0;15;stop;stop;1.0;True;231
196;2;114;15.0;15;stop;stop;1.0;True;285
196;3;80;15.0;15;stop;stop;1.0;True;330
196;4;104;15.0;15;stop;stop;1.0;True;303
196;5;81;15.0;15;stop;stop;1.0;True;250
196;6;79;15.0;15;stop;stop;1.0;True;290
196;7;83;15.0;15;stop;stop;1.0;True;248
196;8;95;15.0;15;stop;stop;1.0;True;256
196;9;85;15.0;15;stop;stop;1.0;True;291
197;0;326;24.0;24;stop;stop;1.0;True;689
197;1;376;24.0;24;stop;stop;1.0;True;747
197;2;358;24.0;24;stop;stop;1.0;True;984
197;3;338;24.0;24;stop;stop;1.0;True;779
197;4;466;24.0;24;stop;stop;1.0;True;899
197;5;321;24.0;24;stop;stop;1.0;True;790
197;6;348;24.0;24;stop;stop;1.0;True;697
197;7;326;24.0;24;stop;stop;1.0;True;851
197;8;315;24.0;24;stop;stop;1.0;True;1055
197;9;343;24.0;24;stop;stop;1.0;True;871
198;0;461;30.0;30;stop;stop;1.0;True;639
198;1;453;30.0;30;stop;stop;1.0;True;654
198;2;460;30.0;30;stop;stop;1.0;True;727
198;3;445;30.0;30;stop;stop;1.0;True;708
198;4;487;30.0;30;stop;stop;1.0;True;805
198;5;449;30.0;30;stop;stop;1.0;True;759
198;6;467;30.0;30;stop;stop;1.0;True;1277
198;7;424;30.0;30;stop;stop;1.0;True;645
198;8;427;30.0;30;stop;stop;1.0;True;517
198;9;460;30.0;30;stop;stop;1.0;True;735
199;0;293;150.0;;stop;length;0.0;False;513
199;1;319;150.0;;stop;length;0.0;False;575
199;2;239;150.0;;stop;length;0.0;False;1096
199;3;168;150.0;;stop;length;0.0;False;1018
199;4;292;150.0;150;stop;length;0.5;True;639
199;5;326;150.0;;stop;length;0.0;False;674
199;6;294;150.0;150;stop;length;0.5;True;556
199;7;275;150.0;150;stop;length;0.5;True;842
199;8;213;150.0;150;stop;length;0.5;True;915
199;9;307;150.0;150;stop;length;0.5;True;737
200;0;180;195.0;195;stop;stop;1.0;True;571
200;1;182;195.0;195;stop;stop;1.0;True;727
200;2;146;195.0;195;stop;stop;1.0;True;551
200;3;266;195.0;195;stop;stop;1.0;True;831
200;4;239;195.0;195;stop;stop;1.0;True;628
200;5;223;195.0;195;stop;stop;1.0;True;799
200;6;276;195.0;195;stop;stop;1.0;True;820
200;7;163;195.0;195;stop;stop;1.0;True;876
200;8;242;195.0;195;stop;stop;1.0;True;617
200;9;171;195.0;195;stop;stop;1.0;True;1324
201;0;413;10.0;;stop;length;0.0;False;1030
201;1;331;10.0;10;stop;length;0.2;True;1170
201;2;400;10.0;;stop;length;0.0;False;1102
201;3;330;10.0;;stop;length;0.0;False;1130
201;4;389;10.0;;stop;length;0.0;False;804
201;5;328;10.0;;stop;length;0.0;False;1260
201;6;418;10.0;;stop;length;0.0;False;1868
201;7;363;10.0;;stop;length;0.0;False;1418
201;8;371;10.0;;stop;length;0.0;False;1117
201;9;340;10.0;10;stop;length;0.2;True;1602
202;0;204;240.0;240;stop;stop;0.8;True;426
202;1;213;240.0;240;stop;stop;0.8;True;402
202;2;163;240.0;240;stop;stop;0.8;True;396
202;3;180;240.0;240;stop;stop;0.8;True;583
202;4;194;240.0;240;stop;stop;0.8;True;328
202;5;187;240.0;240;stop;stop;0.8;True;494
202;6;173;240.0;;stop;stop;0.0;False;373
202;7;208;240.0;;stop;stop;0.0;False;580
202;8;181;240.0;240;stop;stop;0.8;True;296
202;9;219;240.0;240;stop;stop;0.8;True;434
203;0;109;4.0;4;stop;stop;1.0;True;343
203;1;119;4.0;4;stop;stop;1.0;True;264
203;2;228;4.0;4;stop;stop;1.0;True;382
203;3;124;4.0;4;stop;stop;1.0;True;281
203;4;102;4.0;4;stop;stop;1.0;True;297
203;5;111;4.0;4;stop;stop;1.0;True;361
203;6;233;4.0;4;stop;stop;1.0;True;392
203;7;106;4.0;4;stop;stop;1.0;True;440
203;8;260;4.0;4;stop;stop;1.0;True;382
203;9;103;4.0;4;stop;stop;1.0;True;483
122;0;260;48.0;;stop;length;0.0;False;1000
122;1;297;48.0;;stop;length;0.0;False;812
122;2;360;48.0;48;stop;length;0.6;True;963
122;3;385;48.0;48;stop;length;0.6;True;1128
122;4;318;48.0;48;stop;length;0.6;True;1089
122;5;311;48.0;;stop;length;0.0;False;1354
122;6;280;48.0;;stop;length;0.0;False;1382
122;7;346;48.0;48;stop;length;0.6;True;757
122;8;287;48.0;48;stop;length;0.6;True;893
122;9;333;48.0;48;stop;length;0.6;True;1313
123;0;272;25.0;25;stop;stop;1.0;True;609
123;1;280;25.0;25;stop;stop;1.0;True;467
123;2;361;25.0;25;stop;stop;1.0;True;415
123;3;276;25.0;25;stop;stop;1.0;True;443
123;4;269;25.0;25;stop;stop;1.0;True;395
123;5;278;25.0;25;stop;stop;1.0;True;404
123;6;286;25.0;25;stop;stop;1.0;True;704
123;7;331;25.0;25;stop;stop;1.0;True;671
123;8;242;25.0;25;stop;stop;1.0;True;535
123;9;272;25.0;25;stop;stop;1.0;True;1007
124;0;343;18.0;18;stop;stop;1.0;True;703
124;1;276;18.0;18;stop;stop;1.0;True;1095
124;2;368;18.0;18;stop;stop;1.0;True;845
124;3;413;18.0;18;stop;stop;1.0;True;1035
124;4;340;18.0;18;stop;stop;1.0;True;771
124;5;342;18.0;18;stop;stop;1.0;True;1788
124;6;264;18.0;18;stop;stop;1.0;True;449
124;7;330;18.0;18;stop;stop;1.0;True;691
124;8;318;18.0;18;stop;stop;1.0;True;710
124;9;333;18.0;18;stop;stop;1.0;True;902
125;0;163;50.0;50;stop;stop;1.0;True;336
125;1;176;50.0;50;stop;stop;1.0;True;372
125;2;191;50.0;50;stop;stop;1.0;True;406
125;3;161;50.0;50;stop;stop;1.0;True;293
125;4;159;50.0;50;stop;stop;1.0;True;354
125;5;158;50.0;50;stop;stop;1.0;True;291
125;6;187;50.0;50;stop;stop;1.0;True;321
125;7;156;50.0;50;stop;stop;1.0;True;330
125;8;137;50.0;50;stop;stop;1.0;True;336
125;9;156;50.0;50;stop;stop;1.0;True;286
126;0;209;25.0;25;stop;stop;1.0;True;359
126;1;178;25.0;25;stop;stop;1.0;True;489
126;2;160;25.0;25;stop;stop;1.0;True;309
126;3;143;25.0;25;stop;stop;1.0;True;219
126;4;176;25.0;25;stop;stop;1.0;True;410
126;5;184;25.0;25;stop;stop;1.0;True;482
126;6;184;25.0;25;stop;stop;1.0;True;436
126;7;225;25.0;25;stop;stop;1.0;True;427
126;8;242;25.0;25;stop;stop;1.0;True;361
126;9;184;25.0;25;stop;stop;1.0;True;628
127;0;328;55.0;55;stop;stop;1.0;True;770
127;1;251;55.0;55;stop;stop;1.0;True;700
127;2;306;55.0;55;stop;stop;1.0;True;694
127;3;268;55.0;55;stop;stop;1.0;True;806
127;4;310;55.0;55;stop;stop;1.0;True;837
127;5;320;55.0;55;stop;stop;1.0;True;962
127;6;355;55.0;55;stop;stop;1.0;True;755
127;7;350;55.0;55;stop;stop;1.0;True;567
127;8;321;55.0;55;stop;stop;1.0;True;509
127;9;312;55.0;55;stop;stop;1.0;True;621
128;0;229;6.0;6;stop;stop;1.0;True;570
128;1;261;6.0;6;stop;stop;1.0;True;498
128;2;239;6.0;6;stop;stop;1.0;True;452
128;3;246;6.0;6;stop;stop;1.0;True;734
128;4;216;6.0;6;stop;stop;1.0;True;511
128;5;226;6.0;6;stop;stop;1.0;True;411
128;6;242;6.0;6;stop;stop;1.0;True;425
128;7;234;6.0;6;stop;stop;1.0;True;488
128;8;259;6.0;6;stop;stop;1.0;True;851
128;9;228;6.0;6;stop;stop;1.0;True;400
129;0;361;10.0;10;stop;stop;0.8;True;1219
129;1;486;10.0;10;stop;stop;0.8;True;915
129;2;348;10.0;10;stop;stop;0.8;True;1095
129;3;425;10.0;10;stop;stop;0.8;True;957
129;4;402;10.0;10;stop;stop;0.8;True;1156
129;5;370;10.0;10;stop;stop;0.8;True;1200
129;6;313;10.0;;stop;stop;0.0;False;1137
129;7;430;10.0;10;stop;stop;0.8;True;855
129;8;344;10.0;10;stop;stop;0.8;True;1011
129;9;351;10.0;;stop;stop;0.0;False;1180
130;0;102;55.0;55;stop;stop;1.0;True;209
130;1;135;55.0;55;stop;stop;1.0;True;255
130;2;132;55.0;55;stop;stop;1.0;True;220
130;3;130;55.0;55;stop;stop;1.0;True;267
130;4;120;55.0;55;stop;stop;1.0;True;334
130;5;130;55.0;55;stop;stop;1.0;True;517
130;6;128;55.0;55;stop;stop;1.0;True;547
130;7;119;55.0;55;stop;stop;1.0;True;320
130;8;120;55.0;55;stop;stop;1.0;True;226
130;9;120;55.0;55;stop;stop;1.0;True;392
131;0;383;500.0;500;stop;stop;1.0;True;915
131;1;284;500.0;500;stop;stop;1.0;True;684
131;2;227;500.0;500;stop;stop;1.0;True;790
131;3;261;500.0;500;stop;stop;1.0;True;846
131;4;259;500.0;500;stop;stop;1.0;True;1982
131;5;238;500.0;500;stop;stop;1.0;True;1136
131;6;286;500.0;500;stop;stop;1.0;True;1777
131;7;261;500.0;500;stop;stop;1.0;True;1421
131;8;237;500.0;500;stop;stop;1.0;True;1059
131;9;249;500.0;500;stop;stop;1.0;True;864
205;0;245;135.0;135;stop;stop;1.0;True;1124
