id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
('international_law', 12);-2.079162363721872;0.8573961622273544;0.8303447291682005;-10.727449395269756;-20434.200250419966;-307.7951362721721;-6.685693714608229
('international_law', 13);-2.4682848537407596;0.8017031720454773;0.619452559889471;-15.536920044770577;-30493.894515756227;-226.27893162232562;-9.832033445562942
('international_law', 14);-2.286740633945065;0.8592004083813947;0.338161115977487;-9.6434359060228;-4640.587331936133;-235.16532535672434;-10.029616896263564
('international_law', 15);-2.283373308510127;0.8278869134595636;0.6248360058406954;-11.431525646361893;-27015.840349978847;-304.3447845188485;-9.22110406835838
('international_law', 16);-2.0535279316868214;0.8910711029582133;0.823768449251988;-9.642517210505726;-4803.8638546555485;-235.87739834362617;-7.640215791878955
('international_law', 17);-2.0537343028917605;0.8326648903706829;0.25137555212975304;-9.6434359060228;-6424.901793658723;-220.5840798936712;-8.339479198588313
('international_law', 18);-1.9837240586463973;0.8267568715657859;0.7810946754785258;-10.200985814651235;-14640.185465770232;-302.47208687999034;-7.827422272239678
('international_law', 19);-1.6288977032858838;0.891252209408522;0.8184825417949363;-9.869340618778338;-5097.568936193894;-285.2813765742091;-4.453185900155409
('international_law', 20);-2.099085540039862;0.8495099854260093;0.6962078082964144;-13.234334951776532;-20884.610358866506;-257.24458013425044;-7.234089188834215
('international_law', 21);-2.1641017248755685;0.8697087529374963;0.6187516809223831;-12.372852456397371;-26213.338980765257;-198.33914710337461;-8.437440472912634
('international_law', 22);-1.4573448537202585;0.8939495373469156;0.4274426624829409;-9.642517210505726;-7388.996590197501;-165.17246498340398;-5.906467934689642
('international_law', 23);-2.052882199724814;0.885631251603709;0.8018957054442145;-10.766235420304913;-25006.03286219058;-300.8971220723587;-7.5341330744271415
('international_law', 24);-2.027373594552557;0.855928752410896;0.8303097943886976;-10.364543901580388;-17471.476261247888;-362.3596212300015;-8.534696281841349
('international_law', 25);-2.407117055653685;0.7971006626801552;0.6311300031325163;-15.942385152878742;-59315.48592259504;-317.1231270615316;-10.475720020178368
('international_law', 26);-1.5513355157007707;0.8793558167291515;0.8248849742110754;-9.68184812256815;-7326.2089605045985;-278.6279779849201;-4.437047541326956
('international_law', 27);-1.7105855449725076;0.8930559295589231;0.6373070481651624;-11.175946819294529;-8778.164395315907;-201.4434546450489;-6.347779638226245
('international_law', 28);-1.7260336799092164;0.8652241265488253;0.6823530106289865;-11.237369631920934;-27930.567330705697;-299.7209068590286;-6.829748598462035
('international_law', 29);-1.5395838481673019;0.8660062326196872;0.7706254622429507;-9.642517210505726;-5493.278930375021;-225.41786635284922;-5.061744915049722
('international_law', 30);-2.1954412160887364;0.7841811956998813;0.29389839086527;-15.942385152878742;-167947.13887062986;-256.02924374360924;-9.835274781217734
('international_law', 31);-2.185485608772645;0.8147853484939266;0.5500629915116513;-11.448146527597933;-37311.46265335326;-263.5075916823219;-6.74954639608117
('international_law', 32);-2.1331753067052595;0.8784100714044365;0.7735710718971477;-9.991742600291015;-12089.161418670748;-232.66835697626027;-8.797526706899445
('international_law', 33);-1.1211564494163426;0.8981803242449745;0.8242326210520214;-16.635532333438686;-18295.03938937903;-187.85094075010247;-3.4985185413884783
('international_law', 34);-2.284030989570814;0.8482769482863574;0.6171798104100472;-11.722877447702636;-48124.75543573464;-319.88741974144125;-10.692434577179434
('international_law', 35);-2.4184710657808663;0.8522406998985346;0.5983059421498415;-18.420680743952367;-571116.9740408971;-306.2444374871003;-10.941191112200585
('international_law', 36);-2.173222357793591;0.8445190583333608;0.42056253177374864;-14.556090791758852;-17095.563274103584;-249.16840678151505;-8.729270449095802
('international_law', 37);-1.8940494414968632;0.7930158260460041;0.2447292364381186;-9.642517210505726;-7492.257770087171;-150.22992896879126;-7.615108049291911
('international_law', 38);-2.171047115159702;0.8753999448562392;0.7858744275639169;-13.234334951776532;-77662.10479028041;-239.50796040315686;-7.883120252149891
('international_law', 39);-1.4323503376326199;0.8161394832179489;0.7133023333826093;-14.689622184383374;-28563.37618926965;-208.717313892268;-6.341122955939907
('international_law', 40);-1.6156329790818376;0.7891728677674518;0.3008230392229356;-11.184493879872987;-11542.033723011742;-171.25960089427653;-6.06620158699941
('international_law', 41);-2.3135095117251616;0.8769128044551348;0.7556155989653911;-13.745160575542522;-38463.034088049884;-326.2084101560712;-9.06219060475386
('international_law', 42);-2.159569382727167;0.8728253293560506;0.8137972598931742;-13.745160575542522;-50287.30215000282;-270.61447026551457;-8.017685356223756
('international_law', 43);-2.1001947528577873;0.8888994950102864;0.8026213936559601;-11.352328604700698;-14289.718072473617;-211.05207240087304;-7.0581703137867935
('international_law', 44);-2.721648620475511;0.8337654625237801;0.5196755622338665;-13.024614420794464;-33390.20369893146;-266.15495268361593;-13.590381246281657
('international_law', 45);-2.0477933360789033;0.858262369657134;0.6673945137018343;-11.08257274851707;-14024.267262777346;-296.8683120199454;-7.142160426963509
('international_law', 46);-2.4375038982258275;0.8349065298197264;0.7309182130789342;-11.67268770317878;-12128.603520211778;-324.71301256866946;-10.69918932901071
('international_law', 47);-2.362165645507879;0.8232836210431805;0.5928050035271841;-11.935051967646272;-23486.076930126455;-271.1086794302273;-9.575799164621891
('international_law', 48);-1.9699056890087703;0.8685371321354454;0.6418126009998022;-13.500038117509538;-36626.54061062283;-231.90876687590924;-5.50254944969253
('international_law', 49);-2.5518105390762797;0.834934316146763;0.4205921241039451;-10.320174331916352;-5763.701398401193;-281.92585538908077;-10.277589488918178
('international_law', 50);-1.3996363498403774;0.8249308195154191;0.38213255386353;-11.420596575829702;-15319.155889923246;-200.49729181096077;-6.0877704115269795
('international_law', 51);-1.6779012371977278;0.7011599735297851;0.17665383949022212;-11.063378301260922;-13480.617429736596;-204.42123762555713;-4.650625778928297
('international_law', 52);-2.4600373194962097;0.7946039905793741;0.6098218840478374;-14.556090791758852;-33350.48377096107;-258.86326245043836;-7.802703973634926
('international_law', 53);-2.9782578370330532;0.8518740737737639;0.5066537157943274;-15.026094421004586;-64116.5583087291;-261.86637896780445;-14.085063914218486
('international_law', 54);-2.0267931749541024;0.9045062872673191;0.7420919007899212;-14.237637060640317;-74701.48644851534;-209.62140930849998;-9.52570227999942
('international_law', 55);-1.6172321403891088;0.886655109598516;0.7863954025104818;-12.41602462826258;-56579.84769976853;-194.6601593444121;-5.515405944869186
('international_law', 56);-2.677086985954367;0.8340202100677828;0.7493540046953082;-16.635532333438686;-110277.06813825601;-268.3286273822156;-11.46559896685368
('international_law', 57);-1.9094248845050945;0.8603851706185985;0.7762193709378692;-13.996475003823429;-44206.92656590019;-282.0708063136192;-8.904843995013202
('international_law', 58);-2.1245478664856687;0.7701402578778013;0.683186216850508;-14.332947240444641;-43359.37802108166;-329.078095667165;-7.820418720304975
('international_law', 59);-2.5776533784216005;0.8332551187255028;0.7172191153963247;-15.536920044770577;-95698.59675109261;-352.16597608321075;-10.300835486844827
('international_law', 60);-2.199995258263745;0.8374157318193954;0.7507832702152621;-12.68428861485726;-16822.315872694846;-226.26531606604686;-7.971148519575354
('international_law', 61);-2.038714807500244;0.8768198674570626;0.5179367259488331;-13.080184271949273;-30734.996709395247;-191.4298338906373;-6.65484319779699
('international_law', 62);-1.7808059666137463;0.9032263815462632;0.8324363792403735;-9.642517210505726;-7500.001322660232;-143.75655622057425;-6.031266083266435
('international_law', 63);-1.9685767519878372;0.8704125236963195;0.7849515651228407;-9.728777554790135;-12397.739225793977;-332.6296706605249;-8.670556073263581
('international_law', 64);-2.321497399278918;0.8452687311494324;0.5312399873670115;-13.544489880080372;-23979.876620503455;-239.76314273451564;-8.19222441706738
('international_law', 65);-2.728776274977595;0.8307895985867499;0.5133848863588043;-12.723509328010541;-75776.76701148969;-368.5353997450846;-14.17293005543892
('international_law', 66);-1.8355134328520795;0.8749135605599647;0.6005230019670376;-11.067187829677591;-15994.1833917136;-172.64560364256442;-9.146809911129074
('international_law', 67);-2.0884647070492566;0.8971000357734159;0.8422192991561812;-13.339695467434359;-17123.49355979344;-332.42849538972206;-8.309329764530805
('international_law', 68);-2.136081947739353;0.858847005834642;0.30453083146401483;-9.97112331308828;-6921.482141258612;-282.8350278771251;-8.662869461885338
('international_law', 69);-1.733051074070047;0.8994013885658217;0.6802597691792497;-10.935088760048002;-16466.720292785292;-222.94643329073452;-7.879928472747257
('international_law', 70);-1.7892709842286993;0.8846050219237066;0.7888249113620083;-9.642517210505726;-5361.84187645341;-156.76817105265212;-7.2747338523183505
('international_law', 71);-1.604813061652149;0.8297757056600098;0.7942881094346756;-10.911947231486307;-10217.971392519597;-226.50347898474283;-5.353783718493142
('international_law', 72);-2.041647272992743;0.9005555953783634;0.7238055000175645;-10.941800194635988;-14999.141514012794;-224.68751875911175;-7.570142417743311
('international_law', 73);-1.9665111086229934;0.8792422632731272;0.7837942449355771;-11.33721496689065;-10620.49504164508;-248.6591429822777;-7.80710517961666
('international_law', 74);-2.502657913595779;0.8261053924882205;0.5564345250446916;-11.547935998206304;-23600.604146775597;-404.47261785374917;-10.222133036878258
('international_law', 75);-1.8627151502678938;0.8614503997943612;0.7941346785137909;-9.642517210505726;-9162.231571935206;-267.6772771434485;-5.818454740874912
('international_law', 76);-2.365609907349495;0.870924449423267;0.7304898007642664;-15.249237972318797;-152953.82207599914;-274.5872762392743;-9.67278558442493
('international_law', 77);-1.709792636367492;0.8801189629449641;0.8235449640513145;-13.80231898938247;-15716.813025822657;-305.82370749222895;-5.857758930248596
('international_law', 78);-2.84219420443839;0.8345134927768019;0.4255994390621508;-10.690111724832112;-26165.60492175336;-278.3997077115323;-11.497190477577691
('international_law', 79);-1.8538466498337711;0.8624651572177009;0.3445168123312319;-11.541782132631925;-12786.890979181007;-196.46576693533711;-7.42425782771817
('international_law', 80);-1.8783467790521087;0.8767066491014016;0.4667098736833128;-15.026094421004586;-18840.226432981774;-227.56582911248154;-8.734612759907806
('international_law', 81);-1.2347761385693397;0.8624505700546233;0.7938451010743608;-9.63793635045676;-3604.2620081168207;-165.83951164619398;-3.616756427450968
('international_law', 82);-2.213594000776591;0.8737256029463715;0.8217008356855332;-11.307656164649107;-16172.390628915136;-457.0778995479927;-9.829514052011994
('international_law', 83);-2.316123974036251;0.879616287545303;0.7215991711629552;-10.97257185330274;-9603.090099978022;-264.51771759644015;-8.742341090159854
('international_law', 84);-2.3680434826563297;0.8247236325849376;0.24128987840153346;-14.689622184383374;-68138.71803037112;-256.4251206564785;-9.6721329140651
('international_law', 85);-2.3126302302261155;0.8280837179618675;0.6013088577431219;-9.759267721547921;-9164.482079799744;-251.48724973024036;-7.5998079838900425
('international_law', 86);-2.566883056079362;0.8754630344403687;0.5194309300979736;-12.628199148206216;-48325.19236027902;-241.37894898059955;-11.740571580534189
('international_law', 87);-1.7785236013951335;0.890860853488518;0.8128415708209316;-9.804658098792508;-5053.347100609053;-171.4617576174834;-4.892037419068839
('international_law', 88);-1.7027577038620825;0.8510170187167186;0.6985949015115226;-15.026094421004586;-50412.68070009417;-284.50015446966324;-6.053483485365321
('international_law', 89);-1.8471890281318686;0.8882368791496951;0.754929397759241;-11.899333885044191;-21766.446141116685;-227.83673049977787;-6.472187720935087
('international_law', 90);-2.360321350717692;0.7811262747753709;0.5884950126700405;-13.544489880080372;-62307.057343392225;-345.8359157178428;-10.347336672364651
('international_law', 91);-1.3985365058273598;0.8973426244177805;0.8015115979918662;-9.63793635045676;-3369.469434996786;-186.91079051078293;-4.258516484999418
('international_law', 92);-1.9794813302219223;0.8615660506253832;0.7891774836187865;-12.851342699520426;-33089.12294852111;-266.80028407986936;-8.451993009228131
('international_law', 93);-1.8292729537020298;0.9118055050262182;0.8015879874006557;-18.420680743952367;-33945.24473263013;-249.3221613723466;-6.70747519958868
('international_law', 94);-2.487035322160582;0.8350229803498466;0.40283596337355804;-12.646548286874413;-56020.19034342655;-279.91018111350013;-11.65053924317015
('international_law', 95);-2.147256624547234;0.8333500134367687;0.5597508855847295;-13.268236503452213;-45317.437124412674;-327.42670031674936;-10.725855716012934
('international_law', 96);-1.8314725691825802;0.8319906662844101;0.7802207045620235;-11.523544545082144;-26311.153022060244;-265.0616549393669;-6.300984790154293
('international_law', 97);-2.2053567108196583;0.8799215992167054;0.7277053583229706;-11.488037856625235;-11267.695448236593;-245.10155585690947;-7.580905813923767
('international_law', 98);-1.949332968815277;0.8742655709892655;0.7487778027225708;-14.843772864210633;-114820.2851859926;-276.3919427937776;-8.247104414937597
('international_law', 99);-1.6415278663807906;0.8578729389363694;0.7712089908740107;-11.78350206951907;-17116.545639831653;-243.19886169781512;-6.224934186894045
('international_law', 100);-1.9924632843440448;0.8569550645110292;0.7856391285638552;-13.457478503090742;-48871.0588621754;-340.6269729496195;-7.88061460718839
('international_law', 101);-1.9857724126805996;0.8725219087919479;0.764828047116668;-12.169624214784104;-40415.919125837456;-307.691066868506;-7.279801950349116
('international_law', 102);-1.7490658151710827;0.8126078552278378;0.34774916382825066;-10.291651899312356;-10000.829893545013;-197.14173069012404;-7.04204297697641
('international_law', 103);-1.9299928254383643;0.8085911730853427;0.3913512732638308;-12.541187771216586;-24631.981415146765;-263.3135434786592;-7.031996709387879
('international_law', 104);-1.6973156818454243;0.7749968352164803;0.6859122083541255;-10.560186302350003;-12773.100594788635;-264.840022767593;-6.542360504857324
('international_law', 105);-1.6277351890122873;0.81727254913131;0.7421089910468835;-9.642517210505726;-6089.589271899269;-254.92128551508674;-6.428487662350643
('international_law', 106);-1.5435970154252523;0.8358977201661683;0.6463581314619239;-11.43703530217286;-11301.465519600768;-243.9814986199391;-5.574371456413946
('international_law', 107);-1.5761419291939276;0.7962163214482885;0.32389413372545267;-10.022148115059128;-14698.654420773655;-214.7453772927413;-6.367794979054957
('international_law', 108);-1.7438678601768998;0.8990407339793058;0.7961490794302736;-14.237637060640317;-17628.100911174464;-204.07484731693538;-6.0858846633295
('international_law', 109);-1.4928138426142743;0.8386002395307803;0.47277240964338174;-9.642517210505726;-4951.211773627588;-246.03917602717314;-6.27211271440991
('international_law', 110);-1.7556392660184628;0.8558145447844921;0.5747650434784676;-9.902130441601328;-5447.297576056617;-252.35772808323415;-6.967199098106903
('international_law', 111);-2.54373432377262;0.8318089503148204;0.4551965422270251;-11.57293730041172;-22395.37424403338;-232.44988691939722;-9.150499306833199
('international_law', 112);-1.7903172704821453;0.8714908629430266;0.6807880552172824;-12.113743756389647;-15047.081757852537;-290.44236826293417;-5.876668680260277
('international_law', 113);-2.2157156897187975;0.8437191101972029;0.5893252387336659;-12.541187771216586;-44693.35328092779;-299.8882718437943;-10.604993500529861
('international_law', 114);-1.6635724158418477;0.8585243490168433;0.8049395521439318;-10.659181424140753;-12103.53299666946;-220.4519216590759;-5.246353404036261
('international_law', 115);-1.4920431147378073;0.8762524186793854;0.698571822893565;-10.99008543579545;-9907.023020069859;-237.8427412302849;-6.411840863279661
('international_law', 116);-1.843809006521484;0.9049342793013142;0.7883612375607233;-12.723509328010541;-22699.188083904985;-256.8898463807658;-5.740521015019473
('international_law', 117);-1.767099255918157;0.7954194176586161;0.6950807937313647;-9.641599358215498;-6111.180461017162;-226.0778917130402;-6.19169454286166
('international_law', 118);-2.045397409491324;0.7888714488137711;0.4014241582410486;-9.70503756748706;-8409.44863498909;-208.39030847429055;-7.141667598979158
('international_law', 119);-2.047333499440567;0.8864663428737775;0.8122880535692089;-9.642517210505726;-6663.148307267602;-281.81414069258005;-8.191447336239664
('international_law', 120);-1.874190079026725;0.8912041760506233;0.7961029999691392;-10.502134290442038;-9250.476054151288;-254.72681904461692;-7.315923498871484
('jurisprudence', 0);-2.044705702440815;0.8457900063214204;0.24647845986457995;-12.401425828841427;-11003.101323563924;-261.29328246584976;-8.666357844748541
('jurisprudence', 1);-2.222759162905993;0.8538915517960595;0.3050345859120924;-12.113743756389647;-18484.368056186395;-260.2865446477538;-9.615354595871766
('jurisprudence', 2);-2.2941007718004087;0.8816321111609451;0.6055934366130913;-11.448146527597933;-10586.328192096578;-187.99753375417623;-7.087322631995131
('jurisprudence', 3);-2.216862985368195;0.8622719837407075;0.26302851949222306;-11.197453024515491;-18352.60322052695;-251.12437647094555;-8.553685066803851
('jurisprudence', 4);-2.6612883197134147;0.8190384684804767;0.5472143230158842;-14.556090791758852;-77535.90769475752;-288.027196266285;-13.714162485861577
('jurisprudence', 5);-2.6743005672100852;0.8623963210080222;0.5893337602046005;-13.16979643063896;-39058.21228090191;-199.25641549991843;-12.069784656700268
('jurisprudence', 6);-2.7786580793044107;0.818693787454797;0.4643795676816207;-11.791345246980097;-43876.46139339853;-330.8824309176365;-13.000399459364052
('jurisprudence', 7);-2.8538740643156055;0.8737949781409449;0.4988625774331543;-12.050564854768115;-46204.316044633706;-242.29967988117565;-11.279611441620423
('jurisprudence', 8);-2.03338599622147;0.8741694806998401;0.654423923584903;-10.103198041216338;-10864.439704350225;-277.9093035084078;-9.237529022357895
('jurisprudence', 9);-2.3327524922226277;0.8497347964106565;0.5595137460390284;-9.641599358215498;-6785.744411223841;-291.88627909342057;-11.15941234482227
('jurisprudence', 10);-2.075692585505706;0.6617249852771412;0.1866576523770907;-13.052013394982577;-29703.462891205938;-193.2230854931512;-12.297435204679081
('jurisprudence', 11);-2.0556110809357007;0.8781961970075556;0.6033537292824714;-9.642517210505726;-7547.6680177849075;-186.365451036729;-9.706050004508205
('jurisprudence', 12);-2.08890579378312;0.9058569215879804;0.7943199735979826;-9.642517210505726;-5513.786695682794;-175.4164413903807;-9.477577406525082
('jurisprudence', 13);-2.674450290587592;0.8357650403928645;0.21276550957921167;-12.46114506354305;-45673.93276883376;-296.1578168831325;-12.045861419480097
('jurisprudence', 14);-3.381902043539893;0.880305492308677;0.3205898971975032;-11.605094412046252;-56372.80639422662;-247.5165065920389;-14.737522768269342
('jurisprudence', 15);-1.84999601707463;0.8528872040510997;0.7570561286348992;-12.010559520154416;-22099.948263585196;-412.9501851370213;-7.496161930893763
('jurisprudence', 16);-2.4428019524889266;0.8755136787588064;0.6654215542337163;-9.642517210505726;-9554.974695687535;-294.23022428810634;-8.564843595449343
('jurisprudence', 17);-2.9692142029774997;0.8568881128864546;0.5980587018914847;-13.268236503452213;-29475.091838256154;-322.630037811633;-14.076524864319461
('jurisprudence', 18);-2.034445243715527;0.8502580583790744;0.5037710306814942;-9.789652458174638;-9720.618974192284;-214.3721516071716;-9.550074583818
('jurisprudence', 19);-2.3576825232332883;0.8478723560759084;0.601933905491433;-11.631586027493228;-15690.970763932719;-166.34383374617033;-9.763809618759987
('jurisprudence', 20);-2.1477471286588954;0.8392371163828717;0.2799598252733433;-12.946652879324752;-26907.70793942584;-218.37710389928765;-9.284420634875062
('jurisprudence', 21);-2.201330103586307;0.8548901874682071;0.36033331942088054;-14.689622184383374;-29801.417494048124;-276.2153375414602;-9.99209698970613
('jurisprudence', 22);-2.2325973498185534;0.9015147057096079;0.8297860139213251;-9.676133821304711;-9240.309930783214;-163.49769939518274;-8.359066393083696
('jurisprudence', 23);-2.43452235297659;0.8746043567688396;0.6014823751496668;-11.618252496623763;-17574.28520845686;-314.5638994987739;-14.060846817859348
('jurisprudence', 24);-1.9178666667769497;0.86494073851697;0.7836621650355271;-12.476649250079015;-12411.401506516955;-274.777734182861;-7.219734876552215
('jurisprudence', 25);-2.796934099177512;0.8679792483207586;0.3815146489127578;-13.457478503090742;-70646.10407612486;-274.4781545843742;-12.405602774243437
('jurisprudence', 26);-2.4847432996158165;0.8342241831434674;0.5758560162986042;-10.962209066267194;-22627.419474350216;-276.0427960440182;-12.58496334514457
('jurisprudence', 27);-2.658395926077706;0.828952170081987;0.2854657063479411;-11.431525646361893;-30304.044029199213;-270.5657224878826;-12.536590547042787
('jurisprudence', 28);-2.2763154441482953;0.8814773110925026;0.5438533895913118;-9.6434359060228;-5728.860990886852;-237.6090745084975;-10.04308380032569
('jurisprudence', 29);-2.1091346234869097;0.8063614188289995;0.5069015454906057;-10.01545912690833;-9617.785088282679;-246.97908650427956;-9.843815535301115
('jurisprudence', 30);-1.7627947730966917;0.8841915655106586;0.5604936929886719;-9.642517210505726;-7472.779104527641;-192.24839619109773;-6.97200602500627
('jurisprudence', 31);-2.8383131299568287;0.8982036993187725;0.7900155993986241;-18.420680743952367;-128212.75464619281;-169.03774337499166;-12.951063779722254
('jurisprudence', 32);-1.9240252014446988;0.8804096700668879;0.48512898497792567;-9.6434359060228;-5654.722139464048;-220.3846475548361;-8.49652088769405
('jurisprudence', 33);-2.3406615388389174;0.870000664162252;0.6036957758939464;-11.624897039342432;-23581.844234372165;-252.83260324134704;-9.95901539996686
('jurisprudence', 34);-1.5810805384706792;0.8566945647882213;0.7929663905939495;-9.641599358215498;-4870.510714415792;-278.4954002385821;-5.048843987481917
('jurisprudence', 35);-2.232320345265236;0.8880206250163961;0.7034226019121247;-12.266084480971665;-9181.271829757057;-240.64442665645626;-8.411473746889444
('jurisprudence', 36);-2.2370868192178204;0.8479502515824701;0.4033530953455119;-11.399090370608738;-18454.36854971364;-244.9684091684596;-11.584686442319397
('jurisprudence', 37);-2.4062106681276143;0.880796413046181;0.35264009598997875;-10.463831736027773;-12322.730988236004;-242.690411468704;-10.550967765845728
('jurisprudence', 38);-2.1176894818853116;0.8779516108918908;0.6914809026349503;-9.910498691271846;-9926.243476105734;-194.27591688009431;-9.09460038964372
('jurisprudence', 39);-2.4405801775385463;0.8448805187255359;0.21665118717611007;-10.138757343252825;-12505.513740493854;-248.0150437774672;-11.376161130499188
('jurisprudence', 40);-2.371769447835609;0.8756481396507972;0.2920467021872627;-13.862943611198906;-89613.93280167297;-288.89715969256656;-12.331404436668796
('jurisprudence', 41);-2.303584340683408;0.8364966059733239;0.4258774883087379;-10.935088760048002;-21091.802396257823;-290.4355292222657;-11.249189446471354
('jurisprudence', 42);-2.2634741576783437;0.853580247994874;0.5854209737040579;-9.642517210505726;-7001.724596653608;-168.50728546238588;-9.457081312881716
('jurisprudence', 43);-2.342650919592558;0.8348362572856068;0.2922123362997719;-11.4044237165841;-18738.385133968484;-299.96869978698396;-10.048783041981466
('jurisprudence', 44);-1.6845602905060229;0.8580597672260992;0.3732566009748291;-11.188794961772377;-10437.050368676277;-206.18928868742867;-6.86889121500829
('jurisprudence', 45);-2.469946858218168;0.8920346172886492;0.49995076389113996;-12.997946173712302;-18730.331937974774;-240.51324709137413;-11.352372333985107
('jurisprudence', 46);-2.259553113383136;0.8484528564718762;0.6550243189911987;-12.24108317876625;-24009.014017119414;-227.64653903552644;-10.452817261186757
('jurisprudence', 47);-2.096798422955975;0.8834658094347168;0.5963111603277391;-13.377435795417206;-31394.004444366932;-242.7450689410492;-9.465366705534723
('jurisprudence', 48);-2.2475109704319705;0.8793058684478956;0.6299426557245515;-12.204715534595374;-14736.148347107177;-168.27024607237652;-9.153004491929273
('jurisprudence', 49);-2.3811077219020804;0.8614755536363203;0.4283943804459189;-9.63885084526215;-6535.503738951322;-240.56409634139422;-12.25428906611233
('jurisprudence', 50);-2.798556904232535;0.821874190803578;0.26099223452730896;-11.255634979898227;-32812.87197305906;-276.13599089082305;-20.11524855162835
('jurisprudence', 51);-2.7429080455811357;0.8875209678696119;0.25824496880085557;-10.931749858782487;-8194.373272189498;-232.13290941328955;-10.189207726694544
('jurisprudence', 52);-2.456490938884177;0.8454281800399664;0.20820333282765935;-9.6434359060228;-6271.729884035591;-246.5072852598207;-11.480686522229291
('jurisprudence', 53);-2.4094739959939027;0.8718527394065481;0.5025980656625021;-12.000803345209052;-23318.95943104168;-281.5795128782909;-9.867675680451482
('jurisprudence', 54);-2.546704382624012;0.8322302344988223;0.5293504413878388;-11.679705275837426;-18852.952004914714;-305.323431277107;-10.285274538606652
('jurisprudence', 55);-2.61726863608294;0.864504830982189;0.4212697430249676;-11.393785318379045;-15792.180265696428;-269.336327878264;-9.8012629831622
('jurisprudence', 56);-2.0604357985114135;0.8527237341313532;0.6977027609642412;-11.505633618515613;-25119.98904896707;-365.66327646936526;-9.691027669904695
('jurisprudence', 57);-2.504404658568792;0.8909503121633147;0.6833352707650344;-9.720801440720125;-6415.4838058709065;-194.32738256196413;-9.83752840076054
('jurisprudence', 58);-2.308443549441623;0.8865787348110985;0.490499105102884;-13.544489880080372;-66377.7858494685;-249.48591033028936;-11.011090409640111
('jurisprudence', 59);-2.0202181507921524;0.8326155773913696;0.5475762966780077;-11.420596575829702;-40739.32583508163;-344.6794623674616;-9.376235286422462
('jurisprudence', 60);-2.022391961898214;0.8841909164018514;0.5287240996591727;-9.642517210505726;-6997.8222185734285;-181.28823759735343;-8.438485043350713
('jurisprudence', 61);-2.6556092058499043;0.90591684952626;0.6627958491674883;-11.08257274851707;-18263.338216990956;-244.27225202556554;-13.826449042458602
('jurisprudence', 62);-2.319919094285358;0.8742060927959049;0.33774397121759303;-11.35741767420817;-18278.00854018329;-211.01908847261564;-11.000538071454491
('jurisprudence', 63);-2.928793702275811;0.8590065374926932;0.6099534800773938;-13.234334951776532;-135811.1852123566;-444.5410251569266;-14.555340673593232
('jurisprudence', 64);-2.1795223714348397;0.9037015375562516;0.5340338043191725;-10.581092987169317;-17414.224953365716;-262.87207946839544;-9.278774566178972
('jurisprudence', 65);-2.5706641848356706;0.8406279338626325;0.1607894519190656;-9.6434359060228;-8275.586015180206;-236.63004836771205;-9.32182986493503
('jurisprudence', 66);-2.2775775910151923;0.8529709387122923;0.43648533715554294;-13.544489880080372;-29992.25808918316;-278.04132188759394;-8.089251901514645
('jurisprudence', 67);-2.6618748671681725;0.8359037043008354;0.34861937553731315;-9.6434359060228;-6773.971024110168;-238.59972652227412;-9.70244919367345
('jurisprudence', 68);-2.2810216933062377;0.872229557484818;0.44700246650605086;-14.438307756102468;-26322.88532371937;-256.8825741110394;-9.334913530438799
('jurisprudence', 69);-2.5400319467685355;0.8775740515649998;0.21803162545560517;-12.204715534595374;-18875.09069470599;-255.1297679387169;-11.356693589917583
('jurisprudence', 70);-2.3992702890771165;0.8518091243767717;0.4954563494215007;-11.018761235772116;-12853.97937373479;-167.21683118255135;-10.539885043595167
('jurisprudence', 71);-2.2812545821649555;0.8773169798603692;0.42163071269296254;-13.927482132336477;-151862.54572306873;-219.1855864635582;-10.04642349090868
('jurisprudence', 72);-2.097945077422842;0.8652677207150803;0.5451653084777305;-9.642517210505726;-4618.313195551252;-181.04056928259857;-10.497910364461287
('jurisprudence', 73);-3.0203841812094385;0.3221176457105472;0.18838794838543793;-13.691093354272247;-43736.52221958401;-216.39557206787265;-9.755664854733274
('jurisprudence', 74);-2.2350895050056807;0.8425114496297416;0.4491034582412296;-10.789093558380964;-16149.17244496833;-348.11554163422704;-12.460658843587742
('jurisprudence', 75);-2.5885127498316463;0.8834689577059084;0.5907449481893211;-14.843772864210633;-227236.79483774956;-501.2389477793075;-12.90147402446965
('jurisprudence', 76);-1.8907338307413744;0.9098879573782077;0.824480310424758;-9.642517210505726;-5709.82409073728;-158.6291835777983;-8.062519491810537
('jurisprudence', 77);-2.326123369912109;0.8401864409629003;0.7132194277758422;-14.150625683650688;-53747.76450598865;-250.0148360767383;-7.510099224744379
('jurisprudence', 78);-1.5445416608550153;0.8963607158523791;0.8074338062451304;-12.874332217745126;-8632.912455028478;-138.72067269894612;-6.687788073173757
('jurisprudence', 79);-2.105646394727198;0.8230379134273434;0.30002905473235775;-9.781177831183665;-6542.762526541378;-192.5068832688314;-9.629072061087564
('jurisprudence', 80);-2.2071463869887586;0.8583021394455782;0.4419624801951259;-11.138364108145485;-27598.631952119384;-205.76303713335247;-10.941834332779937
('jurisprudence', 81);-2.4654195006176183;0.8643075339048192;0.45327433667228617;-12.628199148206216;-19284.888506246327;-251.9591082229653;-10.308354735081744
