id;amount_answer_tokens;confidence_per_choice;finish_reason
('high_school_world_history', 41);2;[0.010648578876745501, 0.028945845360796627, 0.21388244970512138, 0.7465231243010795];stop
('high_school_world_history', 42);2;[0.001032177812636929, 1.1466459747434159e-05, 0.9989163710292477, 4.00218770264765e-05];stop
('high_school_world_history', 43);2;[0.609459989047455, 0.030343224333586095, 0.1359888968546488, 0.22420778682330525];stop
('high_school_world_history', 44);2;[0.0031427182177237623, 0.007538989088397845, 0.11792963108871884, 0.871388698794849];stop
('high_school_world_history', 45);2;[1.4738791585446983e-05, 1.5534572040850432e-06, 1.1478582428272345e-05, 0.9999722250068926];stop
('high_school_world_history', 46);2;[0.021624139130853866, 0.007020331797109281, 0.9194818890732336, 0.051873613114312496];stop
('high_school_world_history', 47);2;[0.9979672115152831, 0.0015003833090468132, 0.00048710314326533326, 4.530762845936766e-05];stop
('international_law', 57);2;[0.02880303973314795, 0.1290862683645622, 0.8417481567515999, 0.0003625766747303187];stop
('international_law', 58);2;[0.013019523298506867, 0.0017620008732091047, 0.805489527995482, 0.17972901809219902];stop
('international_law', 59);2;[0.8996503550362093, 0.002526932581365829, 0.07384779485388354, 0.023974868808286535];stop
('international_law', 60);2;[0.0066172148746000276, 0.009627990831226898, 0.9820817036340477, 0.001673093934247027];stop
('international_law', 61);2;[0.6712065519236639, 0.02602550389354252, 0.27980053553375717, 0.0229674265742546];stop
('international_law', 62);2;[9.931194312156244e-08, 0.9999995231630692, 2.382369667501818e-07, 1.2751905914873347e-07];stop
('international_law', 63);2;[6.595906155622988e-05, 0.9985244620200834, 0.0013248225345817003, 8.469311149907046e-05];stop
('international_law', 64);2;[0.12562052866660683, 0.4968387696224735, 0.07619270212560682, 0.3013479467099319];stop
('international_law', 65);2;[0.9899567033427337, 0.001686509676592307, 0.001686509676592307, 0.006670275164870544];stop
('international_law', 66);2;[3.524008249273138e-05, 0.0027994651641417025, 0.0004864741011250513, 0.9966788098624];stop
('international_law', 67);2;[0.9948894046727725, 0.0013199999037970373, 0.0035881317520591745, 0.00020242844495667596];stop
('international_law', 68);2;[0.008566751145309337, 0.00022829618512768335, 0.9901817631215419, 0.001023152517686614];stop
('international_law', 69);2;[0.8668155179125026, 0.055413663772386657, 0.07115255271553318, 0.006618218346870126];stop
('international_law', 70);2;[6.605146850931859e-05, 8.939094198902835e-06, 0.999923235110867, 1.7602120135140503e-06];stop
('international_law', 71);2;[0.1419589510237425, 0.00045182411548774754, 0.8169173350981609, 0.040671920425543025];stop
('international_law', 72);2;[0.00010889526843745734, 1.012883777116818e-05, 4.784524181239696e-06, 0.9998761568862077];stop
('international_law', 73);2;[0.0002301413783117146, 0.99818464453383, 0.0013243715599825182, 0.00026078434682058664];stop
('international_law', 74);2;[0.007531756086758408, 0.0035577496587882243, 0.9864653076685207, 0.0024452031971073864];stop
('international_law', 75);2;[3.2871418940924752e-06, 0.0004305306260625683, 0.9995079078813597, 5.8265984220213866e-05];stop
('international_law', 76);2;[0.004058600781704744, 0.0027894328041583294, 4.5086982034065525e-05, 0.9931068837502091];stop
('international_law', 77);2;[4.004306578257126e-05, 0.9994452694270444, 0.0003352764849078057, 0.00017946057026057777];stop
('international_law', 78);2;[0.528838080280619, 0.003563282743640707, 0.4118595110405245, 0.05573912025805163];stop
('international_law', 79);2;[0.017318264949765988, 0.007219326904286972, 0.23907121627398364, 0.7363912323507875];stop
('international_law', 80);2;[0.3200338588860475, 0.21995584006248337, 0.04907878181872433, 0.4109315845169112];stop
('international_law', 81);2;[0.006687080510574647, 0.9924509156659407, 0.0007048131003973237, 0.0001572650599663662];stop
('international_law', 82);2;[2.1820413721386015e-06, 0.148043396398086, 0.8519309504669232, 2.3459155564426246e-05];stop
('international_law', 83);2;[0.3774004767294244, 0.00020873434228999146, 0.6222281935561708, 0.00016256246922934003];stop
('international_law', 84);2;[0.987927152274122, 0.005874428660656374, 0.004037431837491536, 0.0021610815328837714];stop
('international_law', 85);2;[0.0008015176821942599, 0.0016968129465206008, 0.0014974321695698709, 0.9960042796703734];stop
('international_law', 86);2;[0.9653129321343743, 0.015602827738812447, 0.015602827738812447, 0.0034814614521295846];stop
('international_law', 87);2;[0.0008946215968112513, 0.9810716488330047, 6.480617111060111e-05, 0.0179689551150335];stop
('international_law', 88);2;[1.4738327744515182e-05, 0.999940398906774, 4.0062928489789404e-05, 4.784834466992876e-06];stop
('international_law', 89);2;[0.00010889194526830315, 2.1442095359024986e-05, 0.9998454094489259, 2.429707718659054e-05];stop
('international_law', 90);2;[1.147837444040094e-05, 3.120145666159064e-05, 0.999954464125005, 2.9021875540065064e-06];stop
('international_law', 91);2;[0.9893960192026852, 0.0011584635839889785, 0.0027790096705917386, 0.006666497640478165];stop
('international_law', 92);2;[5.829110581553952e-05, 8.314779681670825e-07, 0.9999388493741573, 1.9946119553139754e-06];stop
('international_law', 93);2;[0.9999731786297104, 7.889114162311994e-06, 1.4738805641460676e-05, 4.222738516268515e-06];stop
('international_law', 94);2;[0.5840666877321821, 0.35425435342637307, 0.0543266581481303, 0.007352313667775847];stop
('international_law', 95);2;[0.12709118280377754, 0.022085136013593826, 0.022085136013593826, 0.8287385901539073];stop
('international_law', 96);2;[0.0005520657246094113, 0.9981582768030814, 0.0009102025029880156, 0.0003794288537120178];stop
('international_law', 97);2;[0.0001584172040744888, 0.00010887844593643768, 1.14757037732014e-05, 0.999721247184142];stop
('international_law', 98);2;[0.00020342025214664165, 2.4295084519437954e-05, 8.937662116223795e-06, 0.9997633063942933];stop
('international_law', 99);2;[0.9903458903978193, 0.0024548226144651963, 0.0031520546304331645, 0.004047318260264469];stop
('international_law', 100);2;[0.6076808416327656, 0.3685770617702496, 0.011130062191544374, 0.012612012754886078];stop
('international_law', 101);2;[0.0006261227218812702, 0.0001793871632421426, 0.9990361690825675, 0.00015830861592462805];stop
('international_law', 102);2;[0.0688748853271065, 0.18722132690335144, 0.7404747341376158, 0.003429078624609441];stop
('international_law', 103);2;[0.022609031633043904, 0.003928860584469896, 0.012101742569334118, 0.9613604199650845];stop
('international_law', 104);2;[0.0019200043307004758, 0.0010277042608133845, 0.9945869602760087, 0.0024653343607699465];stop
('international_law', 105);2;[0.22105868847161944, 0.002782718546132531, 0.00458792725738044, 0.7715706594872652];stop
('international_law', 106);2;[0.009961535547315903, 0.2267235040273473, 0.6983575987761256, 0.06495737146478563];stop
('international_law', 107);2;[0.6236103527504436, 0.1227961665539899, 0.2294134417526655, 0.024179998864799376];stop
('international_law', 108);2;[2.1443935827815253e-05, 0.9999315785515103, 4.0062546421751844e-05, 6.9618266763743375e-06];stop
('international_law', 109);2;[0.016141505061475575, 0.06384087572069404, 0.03872144846750479, 0.8812961837838258];stop
('international_law', 110);2;[0.06471298218543826, 0.13699740069299035, 0.00992405723748433, 0.7883655851385859];stop
('international_law', 111);2;[0.1545408317904362, 0.4200855598499385, 0.4200855598499385, 0.005288097726969022];stop
('international_law', 112);2;[0.0002304829227762667, 4.538477842983357e-05, 5.827520903464787e-05, 0.9996658488432879];stop
('international_law', 113);2;[0.00020230685947592768, 0.7743551668826885, 0.003585976596818241, 0.2218564631735253];stop
('international_law', 114);2;[0.001029417914191124, 0.7758765490362077, 0.0008017114776797796, 0.22229234644537577];stop
('international_law', 115);2;[0.0007035770710370183, 1.4602283215399895e-05, 0.008571323418797915, 0.9907104591976916];stop
('international_law', 116);2;[0.9999184674950152, 3.288493297675883e-06, 7.484576247086885e-05, 3.288493297675883e-06];stop
('international_law', 117);2;[0.00042531863204639433, 0.32056444465131084, 0.6786348942024648, 0.00037534237539246025];stop
('international_law', 118);2;[0.0031702060218420838, 0.00022964895397076146, 0.9960492197191284, 0.0005508992019658469];stop
('international_law', 119);2;[0.8805996442800242, 8.463586517649153e-05, 0.00013954095118058984, 0.11917620050083369];stop
('international_law', 120);2;[1.2098648396679127e-06, 4.450844011100084e-07, 0.9999977350285647, 6.47593982395546e-07];stop
('jurisprudence', 0);2;[0.9760050248300199, 0.010842434745712542, 0.006576269099208207, 0.006576269099208207];stop
('jurisprudence', 1);2;[0.006605789818837701, 0.3182847019304738, 0.001300757139274141, 0.6738087192743732];stop
('jurisprudence', 2);2;[0.00013976549884012055, 0.00029588356336641394, 0.9994555102064784, 0.00010884947994305141];stop
('jurisprudence', 3);2;[0.004466726640084524, 0.029126723424302236, 0.9645445204413859, 0.0018620086885374329];stop
('jurisprudence', 4);2;[0.0058587045018869185, 0.17121646336413374, 0.767338975389459, 0.05558585390988627];stop
('jurisprudence', 5);2;[0.9972017845723703, 0.0024718155151167882, 6.587168366991993e-05, 0.0002605275627824878];stop
('jurisprudence', 6);2;[0.15850728761165372, 0.23062674262937416, 0.3802392161653332, 0.23062674262937416];stop
('jurisprudence', 7);2;[0.005545019102638437, 0.059614587702734714, 0.9325289530911753, 0.0023115078622817694];stop
('jurisprudence', 8);2;[2.4297725997210403e-05, 0.9998717472513625, 7.888316696191476e-06, 9.609937051146903e-05];stop
('jurisprudence', 9);2;[0.4551818389522818, 0.31284157916545047, 0.13041177253032366, 0.10156479056834598];stop
('jurisprudence', 10);2;[6.142659761483129e-06, 0.9997471018568109, 0.00012337861944584853, 0.00012337861944584853];stop
('jurisprudence', 11);2;[0.07180710184261758, 0.04935225123748253, 0.004051079474915061, 0.8747895454271671];stop
('jurisprudence', 12);2;[5.8288882228731694e-05, 3.119979036852611e-05, 1.0129088924205277e-05, 0.9999003509614339];stop
('jurisprudence', 13);2;[0.022830719486340984, 0.005094222095291141, 0.9707869623037041, 0.001288021055513021];stop
('jurisprudence', 14);2;[0.015899599283398937, 0.00020014641737712747, 0.9836734708988069, 0.00022679560323775937];stop
('jurisprudence', 15);2;[0.9998312281358948, 7.887993218767689e-06, 0.00015843457904541236, 2.5608564609788613e-06];stop
('jurisprudence', 16);2;[0.00015843231263679004, 5.421255618196543e-06, 1.8922041367572744e-05, 0.9998171663860824];stop
('jurisprudence', 17);2;[0.026414051475607624, 0.006678518098658399, 0.8747132917776405, 0.09219409854592163];stop
('jurisprudence', 18);2;[0.5667288476942528, 0.0869106732876564, 0.1623705333834515, 0.18398991872709355];stop
('jurisprudence', 19);2;[2.1443526821099024e-05, 0.9999123888519666, 7.888632663690745e-06, 5.828954929586764e-05];stop
('jurisprudence', 20);2;[0.00021502310060318854, 0.49919146083140625, 0.49919146083140625, 0.0014021260771399638];stop
('jurisprudence', 21);2;[0.5272070142710338, 0.055567210487742706, 0.006636556886852704, 0.4105892355550184];stop
('jurisprudence', 22);2;[6.023562348842112e-08, 0.9999985694905718, 5.043471815847051e-07, 8.315279260963632e-07];stop
('jurisprudence', 23);2;[0.3472401919896627, 0.011881908804935382, 0.5725022905753532, 0.06837564790291044];stop
('jurisprudence', 24);2;[2.2602604282543257e-06, 0.9999696025551995, 6.475754548481319e-07, 2.753560901682537e-05];stop
('jurisprudence', 25);2;[0.09397275442348611, 0.10648508130540205, 0.7868243332615714, 0.012717829336427141];stop
('jurisprudence', 26);2;[0.01089609287812628, 0.005146949831186432, 0.9808352278911263, 0.003121782876617334];stop
('jurisprudence', 27);2;[0.00115202510887097, 0.004020962725567001, 0.010930109909819933, 0.9838969519509876];stop
('jurisprudence', 28);2;[0.005356824382302523, 0.7016056837374756, 0.06525949624502411, 0.2277780231263274];stop
('jurisprudence', 29);2;[0.06733103897454351, 0.2073942007045456, 0.5637559207054248, 0.16151876591316822];stop
('jurisprudence', 30);2;[0.0007547628672040491, 0.7304408879693022, 9.014356956767951e-05, 0.2687141936832259];stop
('jurisprudence', 31);2;[0.060075461446045045, 0.00013141453833396188, 5.478172986501411e-05, 0.9397383251724234];stop
('jurisprudence', 32);2;[0.11857712834530983, 0.002460989785771619, 0.00278866676876037, 0.8761731578415675];stop
('jurisprudence', 33);2;[0.00037443837810633644, 0.9850299914965861, 0.0005448046254482834, 0.014050696478770278];stop
('jurisprudence', 34);2;[0.08081651195743424, 0.04901769231321652, 0.8688594763361739, 0.001306277253658431];stop
('jurisprudence', 35);2;[0.0031725620819300438, 0.9967894252168275, 6.9399513761057735e-06, 3.1102704230970855e-05];stop
('high_school_world_history', 48);2;[4.005845852181826e-05, 2.144174773265716e-05, 0.9998295597653412, 0.00010889017987593896];stop
('high_school_world_history', 49);2;[0.011108572771737879, 0.0010332582222226832, 0.8824630282458698, 0.10539517884904226];stop
('high_school_world_history', 50);2;[0.005874428660656374, 0.004037431837491536, 0.0021610815328837714, 0.9879270354241139];stop
('high_school_world_history', 51);2;[1.0676989188374615e-06, 5.714980485251211e-07, 2.902306569341241e-06, 0.9999954700677164];stop
('high_school_world_history', 52);2;[0.018606623287946433, 0.011285487497862599, 0.07359062265830887, 0.8965172626626614];stop
('high_school_world_history', 53);2;[0.0040606681995849474, 0.9936125814730108, 0.0011634009176387193, 0.0011634009176387193];stop
('high_school_world_history', 54);2;[4.782973054267702e-06, 1.3001468739425153e-05, 0.00043054930813091603, 0.999551616580163];stop
('high_school_world_history', 55);2;[0.9703683167845746, 0.00653829163990151, 0.015684546279711355, 0.007408855057454159];stop
('high_school_world_history', 56);2;[7.888670279712242e-06, 0.999917156409734, 1.670031511320273e-05, 5.8289827242760706e-05];stop
('high_school_world_history', 57);2;[9.609817910133522e-05, 2.7532589282062213e-05, 0.9998597103448076, 1.6699359540846176e-05];stop
('high_school_world_history', 58);2;[0.9941932561290592, 0.0005498727818539542, 0.0024643588365112533, 0.0027924844033942907];stop
('high_school_world_history', 59);2;[0.0006260116679395931, 8.472146639002915e-05, 0.0004302511077729365, 0.9988590399038181];stop
('high_school_world_history', 60);2;[0.004880861822785781, 0.9301274165307715, 0.0055307410241226375, 0.059461055502493865];stop
('high_school_world_history', 61);2;[0.5460499076997551, 0.01868480145944546, 0.4252640957126377, 0.010001253520776491];stop
('high_school_world_history', 62);2;[0.17501035301666973, 0.05014130563947112, 0.6921793528577909, 0.08266903714847232];stop
('high_school_world_history', 63);2;[0.00043050044904917355, 3.533764561808772e-05, 0.9994381248770507, 9.605767994417326e-05];stop
('high_school_world_history', 64);2;[0.2686874792989742, 0.000587751614664342, 0.7303683142795391, 0.00035648937458952886];stop
('high_school_world_history', 65);2;[0.0006172997755053743, 0.9849586301221048, 0.0003744112400777352, 0.01404967813175992];stop
('high_school_world_history', 66);2;[0.9952583906100507, 0.004608959682722063, 2.418560073616922e-05, 0.00010839234247884985];stop
('high_school_world_history', 67);2;[0.003171739227913453, 0.9965310450602163, 0.0001393564959275909, 0.00015791159778516309];stop
('high_school_world_history', 68);2;[0.23981178070685794, 0.0018309857587599423, 0.01968495203594616, 0.7386723095164498];stop
('high_school_world_history', 69);2;[0.17704697787393564, 0.3748084774406711, 0.15624340958571162, 0.2919011183339327];stop
('high_school_world_history', 70);2;[0.022704962927864378, 0.0011304132720678418, 0.010725062511293362, 0.9654395832710213];stop
('high_school_world_history', 71);2;[0.0013246860890922443, 7.473363956515647e-05, 0.9984213042238049, 0.00017927668158109587];stop
('high_school_world_history', 72);2;[0.0020378695148426584, 0.0006615993661480322, 0.49865025901107013, 0.49865025901107013];stop
('high_school_world_history', 73);2;[0.9981777555204588, 0.0008032665935799107, 0.0009102202979153349, 0.00010871026011954241];stop
('high_school_world_history', 74);2;[0.9899304183547716, 0.0035702473786717454, 0.002453792745992663, 0.0040456202942077794];stop
('high_school_world_history', 75);2;[0.0010319406087826674, 0.00015825321784580126, 0.9986866104042498, 0.00012324772998187963];stop
('high_school_world_history', 76);2;[0.0003780254812093211, 0.9944665764673918, 0.004605293141824578, 0.0005500238296664763];stop
('high_school_world_history', 77);2;[2.7527469619083668e-05, 0.9996743071173864, 0.00015840965033364531, 0.00013979602575895083];stop
('high_school_world_history', 78);2;[0.14720058186664756, 0.8470808749418992, 0.005036928126756132, 0.0006816740946770021];stop
('high_school_world_history', 79);2;[0.34966292473243477, 0.06885272047374515, 0.5764967015815831, 0.00498767434226533];stop
('high_school_world_history', 80);2;[0.14121079137888232, 0.16001278980732284, 0.4349598588542824, 0.26381649013940184];stop
('high_school_world_history', 81);2;[0.00048664323586862854, 0.0024713782733501596, 0.9970253050429786, 1.665201582052473e-05];stop
('high_school_world_history', 82);2;[0.8850522061295358, 0.0024859299614691326, 0.006757458241083438, 0.10570440653614449];stop
('high_school_world_history', 83);2;[0.0027965259476982274, 7.452489218385383e-05, 0.9956320226261407, 0.0014968724736553762];stop
('high_school_world_history', 84);2;[0.0014149341541028657, 0.004358304021577229, 0.9411316980539499, 0.05309501242177426];stop
('high_school_world_history', 85);2;[0.9999144150525098, 6.605083859643148e-05, 1.4737934193959845e-05, 4.784706699834055e-06];stop
('high_school_world_history', 86);2;[0.9971145445253555, 0.0019248838837747943, 0.0009092507646054355, 5.1296417979896474e-05];stop
('high_school_world_history', 87);2;[0.9919903887187924, 0.0007982874130152851, 0.0040540379953980625, 0.003157287965417239];stop
('high_school_world_history', 88);2;[0.31268651343322007, 0.6619573344048201, 0.022650932360787954, 0.0027052680858576004];stop
('high_school_world_history', 89);2;[5.817459306170467e-05, 0.9979406178740468, 7.469765609669513e-05, 0.0019264788603678422];stop
('high_school_world_history', 90);2;[0.00012338391439539018, 1.1476491774299447e-05, 7.48361269961631e-05, 0.9997903548262453];stop
('high_school_world_history', 91);2;[0.006932751592577589, 0.8013170848705797, 0.17879802013403756, 0.012952085136714883];stop
('high_school_world_history', 92);2;[0.3074466780848787, 0.6508646032159228, 0.009284083006549065, 0.03240464146426734];stop
('high_school_world_history', 93);2;[0.1170589126718393, 0.013980690069215826, 0.864954846834381, 0.004005534768245957];stop
('high_school_world_history', 94);2;[5.8273375069692e-05, 0.9996351143319332, 0.00026116314814154934, 4.538335013648981e-05];stop
('high_school_world_history', 95);2;[0.015900774462386524, 0.00017664156422874197, 0.00017664156422874197, 0.9837459146264067];stop
('high_school_world_history', 96);2;[0.01092920829132813, 0.004555971841810143, 0.9838161775137625, 0.0006986809107472222];stop
('high_school_world_history', 97);2;[2.7535188859981226e-05, 6.961986021765011e-06, 1.147837444040094e-05, 0.9999539873315005];stop
('high_school_world_history', 98);2;[4.7846838846289945e-06, 0.9999097667136142, 4.006166767909311e-05, 4.539581675784163e-05];stop
('high_school_world_history', 99);2;[3.120169471072154e-05, 1.7602791615543382e-06, 4.784934857868282e-06, 0.9999622120822376];stop
('high_school_world_history', 100);2;[0.00010889069910601618, 1.14769952477734e-05, 0.9998342073749112, 4.5392396753538655e-05];stop
('high_school_world_history', 101);2;[0.0946202796413069, 0.7922458427076806, 0.07369034787908511, 0.03944360087382044];stop
('high_school_world_history', 102);2;[0.9998076332215631, 7.483741165444998e-05, 9.609313868343716e-05, 2.1441277423600612e-05];stop
('high_school_world_history', 103);2;[0.00023046292133059782, 0.00015839469498936715, 0.9995799637661803, 3.1189764733813644e-05];stop
('high_school_world_history', 104);2;[0.040297010459850985, 0.14065038666530705, 0.5562830703697347, 0.26276951629873885];stop
('high_school_world_history', 105);2;[0.00012139204432449502, 0.00032997778820676983, 0.9836494780790808, 0.01589921263059372];stop
('high_school_world_history', 106);2;[0.999997854237364, 3.0590173704000945e-07, 1.553497204890439e-06, 2.3823651234966232e-07];stop
('high_school_world_history', 107);2;[0.665504742087308, 0.16826594999549702, 0.14849417968148054, 0.0177351027638797];stop
('high_school_world_history', 108);2;[0.00023017298559068042, 0.9983220883343291, 0.001324554078824358, 0.00012320272107374855];stop
('high_school_world_history', 109);2;[0.001168679680309047, 0.00015816359554749886, 0.0005520451918460557, 0.9981211029627487];stop
('high_school_world_history', 110);2;[0.31795295401057094, 0.6731063888622937, 0.003117100335565438, 0.005823510100830754];stop
('high_school_world_history', 111);2;[0.008543290807288002, 0.0004253454035089913, 0.003561373460626911, 0.9874699991270435];stop
('high_school_world_history', 112);2;[0.04803012701347357, 0.7513175738315604, 0.03301059135532904, 0.1676416155674752];stop
('high_school_world_history', 113);2;[0.00023043127423775118, 3.1185481765539626e-05, 0.9994425306506647, 0.0002958796129210157];stop
('high_school_world_history', 114);2;[0.1694264878300082, 0.4605489431279488, 0.090687453094058, 0.2793370543053509];stop
('high_school_world_history', 115);2;[0.9999992847447459, 4.4508482557577276e-07, 2.1024318473456359e-07, 7.194133030325383e-09];stop
('high_school_world_history', 116);2;[8.930351842518681e-06, 0.9989458717017075, 1.2993585260384517e-05, 0.0010322083282935737];stop
('high_school_world_history', 117);2;[8.478717956783413e-05, 0.9996334466231968, 0.00012336461834089042, 0.00015840330546968603];stop
('high_school_world_history', 118);2;[0.9998929615131897, 8.938821403559802e-06, 9.610138677765298e-05, 1.9945206513145107e-06];stop
('high_school_world_history', 119);2;[0.000261060055755492, 0.0002033137758510418, 0.9992399037186788, 0.0002958197983368752];stop
('high_school_world_history', 120);2;[0.004288920378522668, 0.7212853742952707, 0.009079644512582927, 0.2653460446050216];stop
('high_school_world_history', 121);2;[0.008165031401292006, 0.028498759848954346, 0.019586892103024948, 0.9437492845344362];stop
('high_school_world_history', 122);2;[0.10953505343452839, 0.14064579262818436, 0.035560825359748326, 0.7142582920688089];stop
('high_school_world_history', 123);2;[0.00048676066712123286, 0.0021815099617076943, 0.9972659205480549, 6.587589275329459e-05];stop
('high_school_world_history', 124);2;[0.9036914433824148, 0.00023609722652855194, 0.0008240598989477302, 0.09524837382741995];stop
('high_school_world_history', 125);2;[0.42276112888289413, 0.19969821708331253, 0.12112307691198143, 0.2564175864021994];stop
('high_school_world_history', 126);2;[0.10299521794240175, 0.8623684401499284, 0.005127829957261403, 0.029508623994158822];stop
('high_school_world_history', 127);2;[0.9423931490109089, 0.025113923950406396, 0.015232364861612896, 0.017260530679486134];stop
('high_school_world_history', 128);2;[0.20126156652886232, 0.17761270907104448, 0.5470856590626076, 0.07403999262392692];stop
('high_school_world_history', 129);2;[4.22278684195225e-06, 0.9999847414437658, 1.0129939026848598e-05, 9.422311043174879e-07];stop
('high_school_world_history', 130);2;[0.00355822470132636, 0.0013089977146863636, 0.9865969907109953, 0.008535737326395261];stop
('high_school_world_history', 131);2;[0.9931893085015181, 0.0019173063318717737, 0.004599378790493879, 0.00029402844895576725];stop
('high_school_world_history', 132);2;[0.4344310903058319, 0.0022796854113159445, 0.005468681011223041, 0.5578205617520556];stop
('high_school_world_history', 133);2;[0.00013981215839513794, 3.119630929340477e-05, 4.005685403958372e-05, 0.9997889249066705];stop
('high_school_world_history', 134);2;[2.9022982657874184e-06, 1.2098579167855757e-06, 3.2887347902155463e-06, 0.9999926090786457];stop
('high_school_world_history', 135);2;[0.9763776340973807, 0.00028905148003992575, 0.00037114944710247406, 0.022962203196715374];stop
('high_school_world_history', 136);2;[0.00029591404000382863, 0.00013977989498427525, 0.9995581672636447, 6.141499967810961e-06];stop
('high_school_world_history', 137);2;[0.36694048556548214, 0.6049826196926168, 0.023457720432352024, 0.0046191001280852465];stop
('high_school_world_history', 138);2;[0.01582008666830065, 0.00028975499460507254, 0.9787541280186436, 0.0051360301706867405];stop
('high_school_world_history', 139);2;[4.220995134473195e-06, 4.7830141070309025e-06, 0.0004305532088848488, 0.9995604302237829];stop
('high_school_world_history', 140);2;[0.04578083510960397, 0.05878375587792202, 0.2634505162315041, 0.6319848969013967];stop
('high_school_world_history', 141);2;[0.2149492090746264, 0.4550475063048095, 0.11505402070831162, 0.2149492090746264];stop
('high_school_world_history', 142);2;[0.0021819281722438113, 0.9974570731261332, 0.0002029509344356147, 0.00015805834666353006];stop
('high_school_world_history', 143);2;[5.143323388452223e-05, 0.00010888415698797714, 0.9997736728009314, 6.604157957017172e-05];stop
('high_school_world_history', 144);2;[0.0027762176893026697, 0.9884018484786347, 0.006659800025542599, 0.0021621205104056054];stop
('high_school_world_history', 145);2;[0.0030200550454397065, 0.0008652602573002953, 0.9488730464079119, 0.047241609345798505];stop
('high_school_world_history', 146);2;[0.009706202010145076, 6.0831330396274426e-06, 0.990059404955516, 0.00022826788325504193];stop
('high_school_world_history', 147);2;[4.004104186742131e-05, 0.00023042028668032017, 0.9993943070649548, 0.00033525953887373055];stop
('high_school_world_history', 148);2;[0.004025073694764362, 0.9849030057592933, 0.007519827658610299, 0.003552115068304283];stop
('high_school_world_history', 149);2;[0.9995263674977084, 0.00015838623602590972, 0.00023045061361139072, 8.47780429529744e-05];stop
('high_school_world_history', 150);2;[7.48185008570426e-05, 0.9995550705636237, 0.00010886027640160153, 0.0002611422275542314];stop
('high_school_world_history', 151);2;[0.9940750877430348, 0.004603481818838793, 0.001027175635477885, 0.0002942907467823281];stop
('high_school_world_history', 152);2;[0.058066112435313746, 0.07455836421519098, 0.8015779687542441, 0.06579752548168018];stop
('high_school_world_history', 153);2;[0.022904873536168175, 0.002735597686415635, 0.9739400511850917, 0.00041951749250133274];stop
('high_school_world_history', 154);2;[0.05900799023497841, 0.08585611918576824, 0.8145802758750124, 0.04055555905150304];stop
('high_school_world_history', 155);2;[0.00894952292858269, 0.5536873774273476, 0.43121216311717087, 0.006150911159108866];stop
('high_school_world_history', 156);2;[0.00029590952474836034, 5.1421365020069666e-05, 0.9995437558748342, 0.00010885903060173388];stop
('high_school_world_history', 157);2;[0.9762695707322955, 0.0027421407162831982, 0.01788100361337519, 0.003107252510747865];stop
('high_school_world_history', 158);2;[0.18444990783359794, 0.11187453761872994, 0.6437934368114843, 0.059882124820702896];stop
('high_school_world_history', 159);2;[0.00017949531645197213, 5.8273597365400536e-05, 0.9996389262771577, 0.00012336520659063325];stop
('high_school_world_history', 160);2;[0.9999884368330701, 6.144142038800363e-06, 4.222802950636395e-06, 1.2098533015526917e-06];stop
('high_school_world_history', 161);2;[0.4139391368864636, 0.5315083727240055, 0.016050164036647902, 0.03850234197163388];stop
('high_school_world_history', 162);2;[3.9278560536830205e-07, 0.9999977350285647, 8.315271330899149e-07, 1.067701973552941e-06];stop
('high_school_world_history', 163);2;[0.15611466617729453, 0.027128664406066916, 0.79281572813941, 0.023940962309611017];stop
('high_school_world_history', 164);2;[0.5113327922339818, 0.39822637900191293, 0.07841542339976695, 0.012025397522680139];stop
('high_school_world_history', 165);2;[0.001079992685956073, 0.5594501952565598, 0.4357002501552591, 0.0037695448655370774];stop
('high_school_world_history', 166);2;[0.7864216495615938, 0.10643058717118603, 0.10643058717118603, 0.0007171238264166205];stop
('high_school_world_history', 167);2;[0.00026016506587476606, 0.0003340585571174402, 0.0035914662399462766, 0.995814274501697];stop
('high_school_world_history', 168);2;[0.7891714095893735, 0.007736765416615272, 0.02700395824717132, 0.17608794825406873];stop
('high_school_world_history', 169);2;[0.9995463760933782, 0.0002611399861621323, 0.00017947871275285636, 1.3001394344637124e-05];stop
('high_school_world_history', 170);2;[0.9382303737965565, 0.013383136914089032, 0.041222963814153905, 0.007163476982700526];stop
('high_school_world_history', 171);2;[0.0015005993870355928, 0.00015816208718910264, 0.00023012447897823976, 0.9981111270706136];stop
('high_school_world_history', 172);2;[0.10550600204161482, 0.6071451216833427, 0.06399262502194308, 0.22335620807483547];stop
('high_school_world_history', 173);2;[0.13440938498592894, 0.5315994932715121, 0.049446449436820784, 0.28454470416848093];stop
('high_school_world_history', 174);2;[0.00010887585010294505, 3.534681337165895e-05, 0.9996974192100633, 0.00015841342715904326];stop
('high_school_world_history', 175);2;[7.48294185833847e-05, 0.00015841388038414218, 0.999700755047438, 6.603673012204315e-05];stop
('high_school_world_history', 176);2;[0.0014021929373154284, 0.00016746798473123498, 0.4992151754360509, 0.4992151754360509];stop
('high_school_world_history', 177);2;[0.9999285987313362, 5.144118068815288e-05, 1.3006367332911505e-05, 6.961806758456941e-06];stop
('high_school_world_history', 178);2;[3.535544401827012e-05, 4.222605623489837e-06, 1.8924405471142454e-05, 0.9999414716651684];stop
('high_school_world_history', 179);2;[0.9999935627400018, 1.994720384242016e-06, 4.222823086577989e-06, 2.1024198171685255e-07];stop
