id;confidence_per_choice
('moral_disputes', 95);[9.736200313009565e-10, 1.0, 9.736200313009565e-10, 1.026187963170189e-10]
('moral_disputes', 96);[2.335593038799337e-09, 1.0, 8.592166619174109e-10, 1.493094676197164e-10]
('moral_disputes', 97);[6.691586091292782e-10, 3.581747930283181e-10, 1.0, 1.6052280551856116e-09]
('moral_disputes', 98);[4.5990553786523166e-10, 1.0, 4.058652126475693e-10, 7.05287985111216e-11]
('moral_disputes', 99);[1.3440409951135022e-08, 2.8453348089834e-08, 0.9999998807907247, 5.3157852544244216e-08]
('moral_disputes', 100);[7.582560427911907e-10, 1.9555681087850496e-08, 3.2241867372567335e-08, 0.9999998807907247]
('moral_disputes', 101);[1.522997974471263e-08, 3.2241867372567335e-08, 9.931194312156244e-08, 0.9999997615814777]
('moral_disputes', 102);[6.34880011604368e-09, 1.0, 1.4166087866431961e-09, 4.058652126475693e-10]
('moral_disputes', 103);[3.581747930283181e-10, 3.398267819495071e-09, 8.152020714470167e-09, 1.0]
('moral_disputes', 104);[2.9989608248573072e-09, 2.510999155743982e-08, 1.1253517471925912e-07, 0.9999997615814777]
('moral_disputes', 105);[2.172439935079017e-10, 9.736200313009565e-10, 1.0, 1.103256032343554e-09]
('moral_disputes', 106);[1.3440409951135022e-08, 2.1024338523818466e-07, 0.9999997615814777, 1.7257827987960214e-08]
('moral_disputes', 107);[1.6052280551856116e-09, 4.363462252943702e-09, 1.0, 4.691164021834418e-08]
('moral_disputes', 108);[0.9999998807907247, 1.7257827987960214e-08, 4.691164021834418e-08, 6.224144622907783e-11]
('moral_disputes', 109);[8.764248219443636e-08, 0.9999998807907247, 1.9555681087850496e-08, 9.736200313009565e-10]
('moral_disputes', 110);[3.1608814543136926e-10, 1.0, 2.7894680928689246e-10, 3.331544542166412e-11]
('moral_disputes', 111);[0.9999996423722521, 6.82560337633487e-08, 8.764248219443636e-08, 2.4616969518153846e-10]
('moral_disputes', 112);[7.582560427911907e-10, 5.905303998944039e-10, 1.0, 1.493094676197164e-10]
('moral_disputes', 113);[2.061153622438558e-09, 1.0467401794744658e-08, 4.139937718785167e-08, 0.9999998807907247]
('moral_disputes', 114);[4.691164021834418e-08, 1.8553895931777327e-07, 6.47594599989589e-07, 0.9999990463265931]
('moral_disputes', 115);[4.944450501938644e-09, 1.0467401794744658e-08, 1.0, 2.335593038799337e-09]
('moral_disputes', 116);[6.34880011604368e-09, 1.0, 1.6052280551856116e-09, 4.5990553786523166e-10]
('moral_disputes', 117);[0.9999998807907247, 7.194133030325383e-09, 1.186112015134383e-08, 0]
('moral_disputes', 118);[0.9999998807907247, 1.0467401794744658e-08, 4.691164021834418e-08, 0]
('moral_disputes', 119);[7.194133030325383e-09, 1.0, 3.850741922767617e-09, 1.917171513758312e-10]
('moral_disputes', 120);[0.9999996423722521, 1.522997974471263e-08, 4.691164021834418e-08, 1.162823303022097e-10]
('moral_disputes', 121);[4.139937718785167e-08, 1.0, 1.522997974471263e-08, 1.2501528663867426e-09]
('moral_disputes', 122);[0.9999998807907247, 1.522997974471263e-08, 3.2241867372567335e-08, 0]
('moral_disputes', 123);[7.194133030325383e-09, 3.850741922767617e-09, 1.0, 8.592166619174109e-10]
('moral_disputes', 124);[9.237449661970594e-09, 1.3440409951135022e-08, 1.0, 3.6534822137210456e-08]
('moral_disputes', 125);[0.9999995231630692, 3.581747930283181e-10, 1.9555681087850496e-08, 0]
('moral_disputes', 126);[0.9999998807907247, 4.944450501938644e-09, 2.9989608248573072e-09, 0]
('moral_disputes', 127);[0.9999995231630692, 5.3157852544244216e-08, 5.3157852544244216e-08, 3.581747930283181e-10]
('moral_disputes', 128);[5.3157852544244216e-08, 1.0, 7.194133030325383e-09, 1.8189616875530459e-09]
('moral_disputes', 129);[1.0467401794744658e-08, 2.215948977336598e-08, 1.2751905914873347e-07, 0.9999997615814777]
('moral_disputes', 130);[3.398267819495071e-09, 1.0, 9.736200313009565e-10, 2.172439935079017e-10]
('moral_disputes', 131);[1.4166087866431961e-09, 1.0, 1.8189616875530459e-09, 1.162823303022097e-10]
('moral_disputes', 132);[7.582560427911907e-10, 1.8189616875530459e-09, 4.363462252943702e-09, 0.9999997615814777]
('moral_disputes', 133);[1.2501528663867426e-09, 2.335593038799337e-09, 1.0, 1.2501528663867426e-09]
('moral_disputes', 134);[0.9999998807907247, 4.944450501938644e-09, 4.691164021834418e-08, 9.056076989672867e-11]
('moral_disputes', 135);[0.9999991655356624, 1.275189375371399e-07, 3.6534822137210456e-08, 5.905303998944039e-10]
('moral_disputes', 136);[8.152020714470167e-09, 3.2241867372567335e-08, 1.8553913626159784e-07, 0.9999996423722521]
('moral_disputes', 137);[1.493094676197164e-10, 2.646573638909117e-09, 2.335593038799337e-09, 1.0]
('moral_disputes', 138);[1.4166087866431961e-09, 2.646573638909117e-09, 1.0, 7.582560427911907e-10]
('moral_disputes', 139);[1.522997974471263e-08, 1.9555681087850496e-08, 0.9999998807907247, 1.4449802461092448e-07]
('moral_disputes', 140);[7.582560427911907e-10, 1.2501528663867426e-09, 1.0, 3.581747930283181e-10]
('moral_disputes', 141);[5.602796437537268e-09, 7.194133030325383e-09, 1.0, 4.944450501938644e-09]
('moral_disputes', 142);[7.991959892953932e-11, 9.736200313009565e-10, 1.4166087866431961e-09, 1.0]
('moral_disputes', 143);[0.9999994039539004, 4.691164021834418e-08, 1.8553895931777327e-07, 1.917171513758312e-10]
('moral_disputes', 144);[1.6052280551856116e-09, 0.9999998807907247, 2.9989608248573072e-09, 2.7894680928689246e-10]
('moral_disputes', 145);[3.850741922767617e-09, 6.34880011604368e-09, 1.0, 9.736200313009565e-10]
('moral_disputes', 146);[1.2501528663867426e-09, 2.061153622438558e-09, 1.0, 1.4166087866431961e-09]
('moral_disputes', 147);[0.9999996423722521, 1.522997974471263e-08, 7.734421907141565e-08, 0]
('moral_disputes', 148);[9.736200313009565e-10, 3.850741922767617e-09, 1.3440409951135022e-08, 0.9999998807907247]
('moral_disputes', 149);[1.8189616875530459e-09, 2.646573638909117e-09, 1.0, 2.335593038799337e-09]
('moral_disputes', 150);[0.9999994039539004, 5.3157852544244216e-08, 6.023573837886479e-08, 5.211412487888539e-10]
('moral_disputes', 151);[3.850741922767617e-09, 8.152020714470167e-09, 2.215948977336598e-08, 0.9999998807907247]
('moral_disputes', 152);[1.522997974471263e-08, 1.0, 1.522997974471263e-08, 6.691586091292782e-10]
('moral_disputes', 153);[2.646573638909117e-09, 4.363462252943702e-09, 1.0, 1.4166087866431961e-09]
('moral_disputes', 154);[2.335593038799337e-09, 4.944450501938644e-09, 1.0, 4.363462252943702e-09]
('moral_disputes', 155);[2.061153622438558e-09, 1.0, 1.7257827987960214e-08, 1.7257827987960214e-08]
('moral_disputes', 156);[1.4166087866431961e-09, 1.0, 3.581747930283181e-10, 5.4927883509546835e-11]
('moral_disputes', 157);[0.9999997615814777, 1.0467401794744658e-08, 3.2241867372567335e-08, 0]
('moral_disputes', 158);[0.9999991655356624, 6.82560337633487e-08, 7.734421907141565e-08, 5.211412487888539e-10]
('moral_disputes', 159);[3.6534822137210456e-08, 0.9999998807907247, 1.3440409951135022e-08, 4.363462252943702e-09]
('moral_disputes', 160);[2.4616969518153846e-10, 2.061153622438558e-09, 1.7257827987960214e-08, 1.0]
('moral_disputes', 161);[1.4166087866431961e-09, 1.0, 1.4166087866431961e-09, 3.581747930283181e-10]
('moral_disputes', 162);[0.9999998807907247, 3.850741922767617e-09, 2.061153622438558e-09, 0]
('moral_disputes', 163);[0.9999998807907247, 2.061153622438558e-09, 5.602796437537268e-09, 0]
('moral_disputes', 164);[3.059023205018258e-07, 0.9999996423722521, 4.691164021834418e-08, 1.186112015134383e-08]
('moral_disputes', 165);[1.6052280551856116e-09, 5.602796437537268e-09, 1.0, 4.5990553786523166e-10]
('moral_disputes', 166);[2.845329381943118e-08, 1.6373740075447596e-07, 9.422436845439301e-07, 0.9999984502816872]
('moral_disputes', 167);[2.9989608248573072e-09, 1.0, 1.103256032343554e-09, 1.493094676197164e-10]
('moral_disputes', 168);[7.582560427911907e-10, 1.0, 9.736200313009565e-10, 7.991959892953932e-11]
('moral_disputes', 169);[1.6918979226151304e-10, 5.211412487888539e-10, 1.0, 5.211412487888539e-10]
('moral_disputes', 170);[1.6052280551856116e-09, 1.6052280551856116e-09, 9.237449661970594e-09, 0.9999998807907247]
('moral_disputes', 171);[0.9999998807907247, 4.944450501938644e-09, 4.139937718785167e-08, 0]
('moral_disputes', 172);[0.9999992847447459, 1.4449788680693535e-07, 1.4449788680693535e-07, 7.582560427911907e-10]
('moral_disputes', 173);[1.3440409951135022e-08, 1.0, 4.944450501938644e-09, 1.2501528663867426e-09]
('moral_disputes', 174);[8.592166619174109e-10, 1.6052280551856116e-09, 1.0, 2.7894680928689246e-10]
('moral_disputes', 175);[8.592166619174109e-10, 1.2501528663867426e-09, 1.3440409951135022e-08, 0.9999998807907247]
('moral_disputes', 176);[1.6373771305908126e-07, 0.9999996423722521, 9.931194312156244e-08, 6.34880011604368e-09]
('moral_disputes', 177);[5.602796437537268e-09, 1.186112015134383e-08, 4.139937718785167e-08, 0.9999998807907247]
('moral_disputes', 178);[5.602796437537268e-09, 3.2241867372567335e-08, 8.764248219443636e-08, 0.9999997615814777]
('moral_disputes', 179);[0.9999990463265931, 3.6534822137210456e-08, 2.3823673954981372e-07, 4.5990553786523166e-10]
('moral_disputes', 180);[1.1253517471925912e-07, 0.9999998807907247, 4.139937718785167e-08, 1.186112015134383e-08]
('moral_disputes', 181);[2.7894680928689246e-10, 1.0, 4.5990553786523166e-10, 1.6918979226151304e-10]
('moral_disputes', 182);[1.4166087866431961e-09, 7.194133030325383e-09, 2.510999155743982e-08, 0.9999998807907247]
('moral_disputes', 183);[0.9999998807907247, 6.34880011604368e-09, 3.2241867372567335e-08, 0]
('moral_disputes', 184);[4.058652126475693e-10, 1.103256032343554e-09, 1.0, 1.493094676197164e-10]
('moral_disputes', 185);[2.646573638909117e-09, 4.363462252943702e-09, 3.6534822137210456e-08, 0.9999998807907247]
('moral_disputes', 186);[1.8189616875530459e-09, 1.4166087866431961e-09, 1.0, 1.8189616875530459e-09]
('moral_disputes', 187);[8.315263400842229e-07, 6.47593364802092e-07, 1.0677009553134769e-06, 0.9999973774024795]
('moral_disputes', 188);[2.3823514915330412e-07, 2.2603121621020218e-06, 0.9999923706636761, 4.785080884719811e-06]
('moral_disputes', 189);[0.9999998807907247, 8.152020714470167e-09, 7.194133030325383e-09, 4.277787868968998e-11]
('moral_disputes', 190);[3.398267819495071e-09, 1.0, 5.905303998944039e-10, 1.162823303022097e-10]
('moral_disputes', 191);[1.8189616875530459e-09, 2.510999155743982e-08, 1.0, 9.237449661970594e-09]
('moral_disputes', 192);[1.7257827987960214e-08, 1.0, 1.3440409951135022e-08, 5.602796437537268e-09]
('moral_disputes', 193);[6.023573837886479e-08, 8.764248219443636e-08, 3.059020287707785e-07, 0.9999994039539004]
('moral_disputes', 194);[4.691155074157667e-08, 3.9278597995802437e-07, 5.043471815847051e-07, 0.999998927117538]
('moral_disputes', 195);[0, 0, 0, 0]
('moral_disputes', 196);[0, 0, 0, 0]
('moral_disputes', 197);[1.186112015134383e-08, 5.602796437537268e-09, 1.0, 2.7894680928689246e-10]
('moral_disputes', 198);[2.646573638909117e-09, 2.646573638909117e-09, 1.0, 1.4166087866431961e-09]
('moral_disputes', 199);[0.9999997615814777, 1.4166087866431961e-09, 1.1253517471925912e-07, 0]
('moral_disputes', 200);[2.215948977336598e-08, 2.699578503363014e-07, 0.9999996423722521, 6.023573837886479e-08]
('moral_disputes', 201);[5.211412487888539e-10, 1.4166087866431961e-09, 1.0, 2.061153622438558e-09]
('moral_disputes', 202);[4.944450501938644e-09, 2.8453348089834e-08, 0.9999998807907247, 1.1253517471925912e-07]
('moral_disputes', 203);[0.9999998807907247, 8.152020714470167e-09, 1.7257827987960214e-08, 5.4927883509546835e-11]
('moral_disputes', 204);[9.736200313009565e-10, 7.582560427911907e-10, 8.152020714470167e-09, 0.9999998807907247]
('moral_disputes', 205);[2.335593038799337e-09, 7.194133030325383e-09, 1.0, 3.6534822137210456e-08]
('moral_disputes', 206);[8.592166619174109e-10, 3.850741922767617e-09, 1.0, 2.335593038799337e-09]
('moral_disputes', 207);[0.9999997615814777, 3.2241867372567335e-08, 5.3157852544244216e-08, 1.162823303022097e-10]
('moral_disputes', 208);[2.8453348089834e-08, 1.0, 4.363462252943702e-09, 4.5990553786523166e-10]
('moral_disputes', 209);[2.9989608248573072e-09, 8.152020714470167e-09, 1.9555681087850496e-08, 0.9999998807907247]
('moral_disputes', 210);[5.3157852544244216e-08, 1.0, 2.335593038799337e-09, 1.6918979226151304e-10]
('moral_disputes', 211);[3.6534822137210456e-08, 4.691164021834418e-08, 2.1024338523818466e-07, 0.9999996423722521]
('moral_disputes', 212);[0.9999996423722521, 5.602796437537268e-09, 3.6534822137210456e-08, 0]
('moral_disputes', 213);[2.8453348089834e-08, 1.0, 7.194133030325383e-09, 8.592166619174109e-10]
('moral_disputes', 214);[0.9999992847447459, 3.059020287707785e-07, 2.1024318473456359e-07, 8.152020714470167e-09]
('moral_disputes', 215);[5.602796437537268e-09, 3.2241867372567335e-08, 1.0, 4.139937718785167e-08]
('moral_disputes', 216);[0.9999997615814777, 2.335593038799337e-09, 8.152020714470167e-09, 0]
('moral_disputes', 217);[0.9999992847447459, 3.2241867372567335e-08, 1.8553895931777327e-07, 0]
('moral_disputes', 218);[0.9999995231630692, 2.215948977336598e-08, 6.82560337633487e-08, 0]
('moral_disputes', 219);[1.6052280551856116e-09, 1.6052280551856116e-09, 1.103256032343554e-09, 1.0]
('moral_disputes', 220);[3.398267819495071e-09, 3.2241867372567335e-08, 1.0, 2.215948977336598e-08]
('moral_disputes', 221);[1.9555681087850496e-08, 3.6534822137210456e-08, 1.0, 9.237449661970594e-09]
('moral_disputes', 222);[4.5990553786523166e-10, 1.6052280551856116e-09, 1.0, 7.194133030325383e-09]
('moral_disputes', 223);[2.845329381943118e-08, 9.931175369924415e-08, 8.315279260963632e-07, 0.999998927117538]
('moral_disputes', 224);[4.363462252943702e-09, 3.850741922767617e-09, 2.8453348089834e-08, 0.9999998807907247]
('moral_disputes', 225);[4.058652126475693e-10, 2.646573638909117e-09, 1.0, 8.592166619174109e-10]
('moral_disputes', 226);[0.9999998807907247, 9.237449661970594e-09, 3.2241867372567335e-08, 0]
('moral_disputes', 227);[0.9999998807907247, 1.0467401794744658e-08, 8.152020714470167e-09, 4.8473687062702556e-11]
('moral_disputes', 228);[1.8189616875530459e-09, 8.152020714470167e-09, 2.8453348089834e-08, 0.9999998807907247]
('moral_disputes', 229);[0.9999998807907247, 7.194133030325383e-09, 1.522997974471263e-08, 6.224144622907783e-11]
('moral_disputes', 230);[0.9999982118638471, 3.466320801173418e-07, 1.067701973552941e-06, 1.2501504819116561e-09]
('moral_disputes', 231);[0.9999994039539004, 6.82560337633487e-08, 2.6995759288455584e-07, 4.058652126475693e-10]
('moral_disputes', 232);[1.522997974471263e-08, 1.0, 6.34880011604368e-09, 1.2501528663867426e-09]
('moral_scenarios', 387);[2.5946094982764667e-11, 1.493094676197164e-10, 1.0, 2.7894680928689246e-10]
('moral_scenarios', 388);[1.4166087866431961e-09, 7.582560427911907e-10, 1.2501528663867426e-09, 1.0]
('moral_scenarios', 389);[1.0, 3.398267819495071e-09, 1.186112015134383e-08, 0]
('moral_scenarios', 390);[9.056076989672867e-11, 3.1608814543136926e-10, 1.0, 5.211412487888539e-10]
('moral_scenarios', 391);[2.289734845645553e-11, 1.917171513758312e-10, 1.0, 9.056076989672867e-11]
('moral_scenarios', 392);[2.5946094982764667e-11, 2.4616969518153846e-10, 1.0, 1.026187963170189e-10]
('moral_scenarios', 393);[1.0, 5.905303998944039e-10, 4.363462252943702e-09, 0]
('moral_scenarios', 394);[1.0, 1.2501528663867426e-09, 2.061153622438558e-09, 0]
('moral_scenarios', 395);[0.9999998807907247, 2.061153622438558e-09, 4.363462252943702e-09, 0]
('moral_scenarios', 396);[1.0, 7.582560427911907e-10, 2.510999155743982e-08, 0]
('moral_scenarios', 397);[1.3887943864964021e-11, 6.224144622907783e-11, 1.0, 2.289734845645553e-11]
('moral_scenarios', 398);[2.7894680928689246e-10, 1.103256032343554e-09, 1.0, 1.4166087866431961e-09]
('moral_scenarios', 399);[1.162823303022097e-10, 1.0, 5.4927883509546835e-11, 0]
('moral_scenarios', 400);[1.3887943864964021e-11, 1.6918979226151304e-10, 1.0, 2.172439935079017e-10]
('moral_scenarios', 401);[1.0, 1.6052280551856116e-09, 2.510999155743982e-08, 0]
('moral_scenarios', 402);[1.9555681087850496e-08, 5.602796437537268e-09, 6.34880011604368e-09, 0.9999998807907247]
('moral_scenarios', 403);[1.0, 2.335593038799337e-09, 3.398267819495071e-09, 0]
('moral_scenarios', 404);[5.905303998944039e-10, 1.0, 5.4927883509546835e-11, 0]
('moral_scenarios', 405);[1.0, 6.691586091292782e-10, 5.602796437537268e-09, 0]
('moral_scenarios', 406);[7.194133030325383e-09, 7.194133030325383e-09, 1.186112015134383e-08, 0.9999998807907247]
('moral_scenarios', 407);[1.0, 2.061153622438558e-09, 2.061153622438558e-09, 0]
('moral_scenarios', 408);[3.581747930283181e-10, 1.522997974471263e-08, 1.0, 9.237449661970594e-09]
('moral_scenarios', 409);[7.433680672352188e-12, 1.917171513758312e-10, 1.0, 1.493094676197164e-10]
('moral_scenarios', 410);[1.917171513758312e-10, 1.0, 6.224144622907783e-11, 0]
('moral_scenarios', 411);[1.0, 4.944450501938644e-09, 4.944450501938644e-09, 0]
('moral_scenarios', 412);[9.056076989672867e-11, 5.211412487888539e-10, 1.0, 2.061153622438558e-09]
('moral_scenarios', 413);[0.9999998807907247, 2.335593038799337e-09, 4.363462252943702e-09, 0]
('moral_scenarios', 414);[1.0, 1.7257827987960214e-08, 1.3440409951135022e-08, 2.9400777392844726e-11]
('moral_scenarios', 415);[1.103256032343554e-09, 5.905303998944039e-10, 3.581747930283181e-10, 1.0]
('moral_scenarios', 416);[4.058652126475693e-10, 3.1608814543136926e-10, 1.917171513758312e-10, 1.0]
('moral_scenarios', 417);[2.061153622438558e-09, 1.0, 1.3176514270095466e-10, 0]
('moral_scenarios', 418);[1.3176514270095466e-10, 1.6052280551856116e-09, 1.0, 8.592166619174109e-10]
('moral_scenarios', 419);[1.0, 2.646573638909117e-09, 3.850741922767617e-09, 0]
('moral_scenarios', 420);[9.545034922840628e-12, 1.026187963170189e-10, 1.0, 1.6918979226151304e-10]
('moral_scenarios', 421);[1.57371021068629e-11, 8.592166619174109e-10, 1.0, 1.026187963170189e-10]
('moral_scenarios', 422);[2.5946094982764667e-11, 3.1608814543136926e-10, 1.0, 5.211412487888539e-10]
('moral_scenarios', 423);[1.917171513758312e-10, 1.0, 2.9400777392844726e-11, 0]
('moral_scenarios', 424);[1.0, 8.592166619174109e-10, 4.139937718785167e-08, 0]
('moral_scenarios', 425);[1.3176514270095466e-10, 1.0, 3.331544542166412e-11, 0]
('moral_scenarios', 426);[9.056076989672867e-11, 9.056076989672867e-11, 1.026187963170189e-10, 1.0]
('moral_scenarios', 427);[3.850741922767617e-09, 1.6052280551856116e-09, 2.061153622438558e-09, 1.0]
('moral_scenarios', 428);[3.398267819495071e-09, 1.0, 3.1608814543136926e-10, 0]
('moral_scenarios', 429);[2.172439935079017e-10, 4.363462252943702e-09, 1.0, 2.646573638909117e-09]
('moral_scenarios', 430);[6.560200168153779e-12, 3.1608814543136926e-10, 1.0, 3.1608814543136926e-10]
('moral_scenarios', 431);[1.0, 2.9989608248573072e-09, 6.34880011604368e-09, 0]
('moral_scenarios', 432);[2.7894680928689246e-10, 1.0, 2.9400777392844726e-11, 0]
('moral_scenarios', 433);[1.0, 2.7894680928689246e-10, 7.194133030325383e-09, 0]
('moral_scenarios', 434);[0, 1.493094676197164e-10, 1.0, 1.3176514270095466e-10]
('moral_scenarios', 435);[5.4927883509546835e-11, 3.1608814543136926e-10, 1.0, 2.4616969518153846e-10]
('moral_scenarios', 436);[3.331544542166412e-11, 1.026187963170189e-10, 5.4927883509546835e-11, 1.0]
('moral_scenarios', 437);[7.433680672352188e-12, 7.991959892953932e-11, 1.0, 5.4927883509546835e-11]
('moral_scenarios', 438);[1.026187963170189e-10, 1.493094676197164e-10, 1.6918979226151304e-10, 1.0]
('moral_scenarios', 439);[4.277787868968998e-11, 5.905303998944039e-10, 1.0, 6.691586091292782e-10]
('moral_scenarios', 440);[1.0, 4.944450501938644e-09, 4.944450501938644e-09, 0]
('moral_scenarios', 441);[2.4616969518153846e-10, 1.0, 3.775134544279098e-11, 0]
('moral_scenarios', 442);[1.0, 6.691586091292782e-10, 1.186112015134383e-08, 0]
('moral_scenarios', 443);[6.47594599989589e-07, 8.76423150298272e-08, 1.275189375371399e-07, 0.999998927117538]
('moral_scenarios', 444);[1.0, 8.152020714470167e-09, 8.152020714470167e-09, 0]
('moral_scenarios', 445);[7.433680672352188e-12, 1.917171513758312e-10, 1.0, 2.4616969518153846e-10]
('moral_scenarios', 446);[1.783247290814639e-11, 2.4616969518153846e-10, 1.0, 4.5990553786523166e-10]
('moral_scenarios', 447);[6.224144622907783e-11, 2.061153622438558e-09, 1.0, 5.211412487888539e-10]
('moral_scenarios', 448);[8.592166619174109e-10, 1.8189616875530459e-09, 1.8189616875530459e-09, 1.0]
('moral_scenarios', 449);[6.560200168153779e-12, 1.026187963170189e-10, 1.0, 3.775134544279098e-11]
('moral_scenarios', 450);[4.277787868968998e-11, 2.4616969518153846e-10, 1.0, 9.056076989672867e-11]
('moral_scenarios', 451);[0.9999998807907247, 2.172439935079017e-10, 2.061153622438558e-09, 0]
('moral_scenarios', 452);[0.9999998807907247, 6.691586091292782e-10, 4.944450501938644e-09, 0]
('moral_scenarios', 453);[1.026187963170189e-10, 1.0, 1.57371021068629e-11, 0]
('moral_scenarios', 454);[3.6534822137210456e-08, 3.6534822137210456e-08, 7.734421907141565e-08, 0.9999997615814777]
('moral_scenarios', 455);[2.289734845645553e-11, 1.162823303022097e-10, 1.0, 2.172439935079017e-10]
('moral_scenarios', 456);[6.224144622907783e-11, 1.0, 1.57371021068629e-11, 0]
('moral_scenarios', 457);[2.9400777392844726e-11, 5.905303998944039e-10, 1.0, 8.592166619174109e-10]
('moral_scenarios', 458);[1.026187963170189e-10, 1.0, 1.783247290814639e-11, 0]
('moral_scenarios', 459);[1.0815941557285693e-11, 1.026187963170189e-10, 1.0, 4.277787868968998e-11]
('moral_scenarios', 460);[2.172439935079017e-10, 1.0, 2.020683909022217e-11, 0]
('moral_scenarios', 461);[1.2256067444099483e-11, 2.172439935079017e-10, 1.0, 4.5990553786523166e-10]
('moral_scenarios', 462);[1.917171513758312e-10, 1.0, 4.277787868968998e-11, 0]
('moral_scenarios', 463);[2.561281443046568e-06, 0.9999974966112362, 1.5229950695859287e-08, 3.581741098647678e-10]
('moral_scenarios', 464);[5.4927883509546835e-11, 1.493094676197164e-10, 1.162823303022097e-10, 1.0]
('moral_scenarios', 465);[1.0, 2.335593038799337e-09, 3.850741922767617e-09, 0]
('moral_scenarios', 466);[1.0, 5.905303998944039e-10, 7.194133030325383e-09, 0]
('moral_scenarios', 467);[4.8473687062702556e-11, 2.172439935079017e-10, 1.0, 4.058652126475693e-10]
('moral_scenarios', 468);[0.9999998807907247, 3.398267819495071e-09, 2.8453348089834e-08, 0]
('moral_scenarios', 469);[7.582560427911907e-10, 1.0, 4.277787868968998e-11, 0]
('moral_scenarios', 470);[5.315775115378354e-08, 1.209863685851439e-06, 0.9999971389852362, 1.5534957233607605e-06]
('moral_scenarios', 471);[5.905303998944039e-10, 5.905303998944039e-10, 4.5990553786523166e-10, 1.0]
('moral_scenarios', 472);[1.7257827987960214e-08, 9.237449661970594e-09, 7.194133030325383e-09, 0.9999998807907247]
('moral_scenarios', 473);[1.3176514270095466e-10, 1.0, 2.020683909022217e-11, 0]
('moral_scenarios', 474);[1.57371021068629e-11, 3.1608814543136926e-10, 1.0, 1.6052280551856116e-09]
('moral_scenarios', 475);[7.991959892953932e-11, 1.0, 2.020683909022217e-11, 0]
('moral_scenarios', 476);[1.0, 2.335593038799337e-09, 3.398267819495071e-09, 0]
('moral_scenarios', 477);[0.9999998807907247, 8.592166619174109e-10, 9.237449661970594e-09, 0]
('moral_scenarios', 478);[4.8473687062702556e-11, 9.056076989672867e-11, 1.162823303022097e-10, 1.0]
('moral_scenarios', 479);[1.0, 6.34880011604368e-09, 9.237449661970594e-09, 2.020683909022217e-11]
('moral_scenarios', 480);[2.8453348089834e-08, 9.237449661970594e-09, 1.186112015134383e-08, 0.9999998807907247]
('moral_scenarios', 481);[1.783247290814639e-11, 2.9400777392844726e-11, 1.0, 7.433680672352188e-12]
('moral_scenarios', 482);[7.991959892953932e-11, 1.3176514270095466e-10, 1.3176514270095466e-10, 1.0]
('moral_scenarios', 483);[2.172439935079017e-10, 1.0, 5.4927883509546835e-11, 0]
('moral_scenarios', 484);[2.020683909022217e-11, 2.7894680928689246e-10, 1.0, 4.5990553786523166e-10]
('moral_scenarios', 485);[1.3887943864964021e-11, 2.7894680928689246e-10, 1.0, 2.172439935079017e-10]
('moral_scenarios', 486);[1.9555681087850496e-08, 1.0467401794744658e-08, 8.152020714470167e-09, 0.9999998807907247]
('moral_scenarios', 487);[2.020683909022217e-11, 2.4616969518153846e-10, 1.0, 1.3176514270095466e-10]
('moral_scenarios', 488);[9.545034922840628e-12, 2.172439935079017e-10, 1.0, 1.917171513758312e-10]
('moral_scenarios', 489);[8.592166619174109e-10, 6.691586091292782e-10, 5.211412487888539e-10, 1.0]
('moral_scenarios', 490);[1.4166087866431961e-09, 1.0, 7.991959892953932e-11, 0]
('moral_scenarios', 491);[4.5990553786523166e-10, 1.0, 4.277787868968998e-11, 0]
('moral_scenarios', 492);[2.646573638909117e-09, 1.0, 1.493094676197164e-10, 0]
('moral_scenarios', 493);[7.433680672352188e-12, 7.991959892953932e-11, 1.0, 1.3176514270095466e-10]
('moral_scenarios', 494);[4.5990553786523166e-10, 1.0, 3.331544542166412e-11, 0]
('moral_scenarios', 495);[0.9999998807907247, 2.9989608248573072e-09, 2.9989608248573072e-09, 0]
('moral_scenarios', 496);[1.9555681087850496e-08, 1.186112015134383e-08, 1.3440409951135022e-08, 0.9999998807907247]
('moral_scenarios', 497);[3.398267819495071e-09, 1.0, 1.917171513758312e-10, 0]
('moral_scenarios', 498);[0.9999998807907247, 1.8189616875530459e-09, 1.7257827987960214e-08, 0]
('moral_scenarios', 499);[1.3440409951135022e-08, 1.0, 4.058652126475693e-10, 0]
('moral_scenarios', 500);[3.775134544279098e-11, 2.7894680928689246e-10, 1.0, 1.3176514270095466e-10]
('moral_scenarios', 501);[4.691164021834418e-08, 1.9555681087850496e-08, 1.9555681087850496e-08, 0.9999997615814777]
('moral_scenarios', 502);[3.850741922767617e-09, 1.0, 4.058652126475693e-10, 0]
('moral_scenarios', 503);[9.736200313009565e-10, 1.0, 6.224144622907783e-11, 0]
('moral_scenarios', 504);[4.5990553786523166e-10, 1.0, 5.4927883509546835e-11, 0]
('moral_scenarios', 505);[2.9989608248573072e-09, 1.8189616875530459e-09, 2.335593038799337e-09, 0.9999998807907247]
('moral_scenarios', 506);[3.2241867372567335e-08, 8.152020714470167e-09, 1.186112015134383e-08, 0.9999998807907247]
('moral_scenarios', 507);[5.211412487888539e-10, 1.0, 4.8473687062702556e-11, 0]
('moral_scenarios', 508);[6.023573837886479e-08, 1.3440409951135022e-08, 2.215948977336598e-08, 0.9999997615814777]
('moral_scenarios', 509);[6.34880011604368e-09, 6.34880011604368e-09, 6.34880011604368e-09, 1.0]
